generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
35500000,8,48.3172,-3031.26,8.57402,0.00610272,0.3825
36000000,11,70.1998,-3018.9,19.1294,0.00563133,0.3615
36500000,9,54.6884,-3013.41,11.6281,0.00419306,0.339
37000000,13,79.731,-3008.06,14.6674,0.00588195,0.361
37500000,13,76.8744,-3017.61,15.4413,0.00395082,0.3905
38000000,10,61.2905,-3014.55,8.55992,0.00480811,0.364382
38500000,12,71.0137,-3007.82,10.2919,0.0042325,0.373
39000000,10,56.9391,-3009.89,6.04933,0.00462318,0.363
39500000,9,50.8828,-3018.45,8.44146,0.00546873,0.3598
40000000,11,65.6656,-3013.49,11.9102,0.00490422,0.391
40500000,12,75.02,-3026.82,14.3539,0.00470508,0.357
41000000,8,43.985,-3018.11,19.4674,0.00386437,0.367333
41500000,15,91.3671,-3012.23,24.1483,0.0043865,0.381
42000000,8,41.408,-3027.68,8.6404,0.00381267,0.36375
42500000,6,38.8383,-3025.63,5.39818,0.00400062,0.344714
43000000,10,63.6746,-3014.45,14.0646,0.00527034,0.393
43500000,11,68.7815,-3011.82,7.56506,0.00451635,0.337
44000000,10,66.5675,-3015.13,10.5536,0.00400077,0.373
44500000,15,84.3714,-3015.3,8.82184,0.00480131,0.363
45000000,5,34.253,-3034.14,7.35426,0.00521461,0.344286
45500000,13,81.394,-3013.57,10.5863,0.00396996,0.394
46000000,15,92.5868,-3016.13,14.9342,0.00456544,0.36
46500000,9,57.6061,-3019.31,6.97057,0.0038337,0.377
47000000,11,67.8145,-3018.51,14.1032,0.00453323,0.369
47500000,11,72.736,-3019.49,12.7389,0.00591048,0.385
48000000,9,59.8465,-3014.35,6.90303,0.00544335,0.35
48500000,12,69.5233,-3010.5,5.21669,0.00454319,0.368
49000000,11,69.2696,-3013.4,8.77015,0.00544252,0.386
49500000,9,51.9953,-3021.21,7.90788,0.00397526,0.3665
50000000,12,71.9695,-3013.02,13.364,0.00601401,0.371
50500000,9,51.0773,-3016.66,10.1624,0.00492744,0.359917
51000000,10,54.6612,-3010.37,14.9062,0.00376496,0.3635
51500000,10,59.5122,-3008.36,15.8208,0.00464133,0.386
52000000,11,69.5992,-3016.67,11.7068,0.00462254,0.33
52500000,8,49.193,-3020.48,7.64988,0.0050567,0.362
53000000,14,87.8763,-3008.64,21.833,0.00434838,0.38
53500000,11,65.1191,-3013.52,13.6825,0.00393962,0.374
54000000,8,46.2523,-3018.13,7.51572,0.00461451,0.375455
54500000,11,65.4463,-3013.77,11.166,0.00479045,0.352
55000000,6,38.5564,-3027.48,7.76928,0.00418313,0.374333
55500000,14,88.907,-3010.51,13.9525,0.0040781,0.361
56000000,9,56.0395,-3013.14,10.6719,0.0037204,0.364
56500000,10,65.378,-3031.11,7.57059,0.00551052,0.359
57000000,10,59.4534,-3006.3,9.46574,0.00424721,0.321
57500000,9,57.0919,-3018.37,10.0448,0.00433658,0.32
58000000,12,76.8011,-3014.31,12.976,0.00482262,0.353
58500000,9,51.1333,-3020.05,8.93414,0.00475781,0.35225
59000000,9,55.0279,-3015.74,13.1339,0.00470511,0.3625
59500000,10,62.9902,-3016.15,11.9945,0.00470658,0.368
60000000,7,40.0016,-3029.1,9.65737,0.00404919,0.356
60500000,11,65.4343,-3012.5,8.72997,0.00488119,0.32
61000000,8,49.3322,-3030.76,8.82032,0.0045283,0.35775
61500000,8,48.327,-3018.3,9.60944,0.00390085,0.365
62000000,10,61.9319,-3018.87,11.3258,0.00516227,0.349
62500000,11,76.3702,-3013.62,14.9299,0.00386948,0.383
63000000,9,52.1312,-3013,10.4782,0.00510059,0.359
63500000,8,49.0083,-3026.15,9.83486,0.00466308,0.369
64000000,9,57.6251,-3032.7,15.258,0.00630235,0.362
64500000,10,65.0331,-3013.27,11.3827,0.00430418,0.353
65000000,12,71.7533,-3014.9,11.014,0.00501647,0.362
65500000,7,39.5435,-3026.61,2.88935,0.00448952,0.351
66000000,12,66.9291,-3025.59,9.57623,0.00540957,0.347
66500000,17,104.762,-3022.45,19.0753,0.00434855,0.348
67000000,8,43.5078,-3018.47,6.5264,0.00519835,0.370667
67500000,11,69.5278,-3011.6,19.2301,0.00456892,0.365
68000000,12,70.505,-3017.19,11.4392,0.00402442,0.36
68500000,6,34.9963,-3023.99,2.5141,0.00504452,0.367333
69000000,11,52.5628,-3012.47,10.0097,0.00435009,0.358
69500000,8,46.6567,-3025.79,10.5235,0.0039549,0.342
70000000,9,56.6466,-3012.64,7.03101,0.00514651,0.369
70500000,15,92.501,-3010.46,17.2294,0.00423559,0.354
71000000,12,68.6365,-3009.46,14.7976,0.00464183,0.354
71500000,11,64.6233,-3017.69,8.71938,0.00491654,0.364
72000000,12,70.3264,-3002.62,6.91272,0.00512902,0.366
72500000,9,55.5204,-3009.9,9.09568,0.00449998,0.339
73000000,10,66.8256,-3009.43,12.4953,0.00465172,0.348
73500000,11,67.1767,-3008.1,10.2256,0.00413623,0.368
74000000,7,43.6221,-3022.88,10.0169,0.00451128,0.326
74500000,7,34.9047,-3021.73,10.3797,0.00450713,0.354
75000000,6,38.7764,-3025.09,11.3841,0.00477835,0.369
75500000,8,49.4293,-3013.9,13.4599,0.00409463,0.374
76000000,11,73.0659,-3022.26,9.62582,0.00456387,0.376
76500000,13,74.3653,-3009.42,9.44007,0.00462137,0.3475
77000000,13,76.5223,-3010.15,10.8794,0.00389945,0.382
77500000,9,53.2022,-3009.21,8.68122,0.00429239,0.337
78000000,9,51.1016,-3016.55,10.1791,0.00409084,0.337
78500000,11,70.0682,-3017.33,23.7329,0.00508267,0.381
79000000,10,58.1451,-3012.01,12.041,0.00480214,0.359
79500000,11,61.8151,-3015.48,14.5458,0.00455906,0.333
80000000,11,65.3663,-3016.51,15.1621,0.00462563,0.373
80500000,8,48.5425,-3019.27,12.1845,0.00415362,0.344
81000000,12,71.6028,-3024.48,21.2831,0.00435027,0.376
81500000,8,49.3347,-3012.64,6.31989,0.00452417,0.346
82000000,9,54.9537,-3023.78,9.52241,0.00543601,0.374
82500000,8,46.1333,-3018.33,6.33833,0.00347886,0.36416
83000000,11,71.036,-3017.59,9.58616,0.00464044,0.362
83500000,10,57.7836,-3014.84,15.0083,0.00512272,0.373
84000000,9,50.5522,-3009.5,11.1818,0.00527339,0.351
84500000,9,53.7539,-3009.37,9.546,0.00411193,0.335
85000000,9,49.9245,-3010.45,4.52,0.0040329,0.342
85500000,7,43.148,-3016.72,10.961,0.00386767,0.327
86000000,9,47.5792,-3018.6,5.96445,0.00461094,0.3563
86500000,8,47.6502,-3015.84,7.84217,0.00378616,0.3525
87000000,9,55.7131,-3017.47,12.801,0.00384185,0.374
87500000,7,39.6158,-3022.67,8.31599,0.00544614,0.3615
88000000,6,31.3487,-3031.72,6.11641,0.00457446,0.361
88500000,8,49.5095,-3013.86,11.4882,0.00449818,0.332
89000000,8,50.7298,-3010.35,6.55424,0.00424135,0.366
89500000,9,46.0765,-3011.49,8.7516,0.00390815,0.3605
90000000,7,42.2513,-3018.57,6.17266,0.00411187,0.3585
90500000,11,69.661,-3032.94,16.9996,0.0044143,0.362
91000000,10,61.1594,-3010.32,12.4631,0.00439993,0.35
91500000,10,61.3278,-3007.08,12.6109,0.00377935,0.339
92000000,8,52.9166,-3021.46,5.67279,0.00452845,0.348
92500000,13,75.3545,-3005.09,9.85991,0.00410405,0.373
93000000,13,78.2323,-3003.89,19.9675,0.00431307,0.354
93500000,9,56.9577,-3022.74,9.50433,0.0052442,0.311
94000000,11,64.3884,-3009.64,6.15693,0.00465856,0.344
94500000,11,67.973,-3008.32,17.4987,0.00359433,0.346
95000000,4,25.7906,-3033.71,4.81237,0.00521534,0.351
95500000,10,50.8912,-3011.99,9.76402,0.00483454,0.349
96000000,12,61.5252,-3011.87,15.0342,0.00437637,0.335
96500000,8,45.8767,-3023.05,12.566,0.00510254,0.362
97000000,11,66.8399,-3023.11,6.43343,0.00463083,0.348
97500000,12,79.9114,-3019.18,17.5628,0.00481305,0.369667
98000000,8,45.4048,-3013.24,8.79091,0.00439707,0.353
98500000,20,123.577,-2997.99,24.7844,0.0046367,0.368
99000000,11,65.9344,-3016.4,7.85574,0.00459987,0.35
99500000,8,44.4645,-3017.27,15.3609,0.00439865,0.376
100000000,11,71.5522,-3014.13,12.7592,0.00410018,0.369
100500000,11,64.593,-3018.54,11.2664,0.00427286,0.331
101000000,7,46.5878,-3030.13,6.63051,0.0054462,0.355
101500000,15,87.6352,-3013.07,16.1927,0.00488966,0.351
102000000,7,38.6227,-3027.33,8.10284,0.00447855,0.339
102500000,15,92.087,-3016.41,11.8422,0.00377346,0.397
103000000,12,72.1172,-3012.73,15.2462,0.00406455,0.349
103500000,10,58.2247,-3009.17,10.6451,0.00478675,0.378
104000000,8,50.8212,-3015.05,10.1415,0.00427342,0.356
104500000,9,57.1461,-3020.22,14.9251,0.00460222,0.376
105000000,11,65.1245,-3016.96,7.57373,0.0038918,0.337
105500000,12,72.8092,-3019.33,14.4002,0.00420074,0.353
106000000,12,68.198,-3006.78,18.6463,0.004129,0.354
106500000,17,99.8354,-3009.53,25.3986,0.00493847,0.369
107000000,10,59.7628,-3003.23,9.41011,0.00505855,0.346667
107500000,9,55.3117,-3033.54,19.49,0.00444131,0.35
108000000,8,51.4248,-3026.52,13.6759,0.00475763,0.357875
108500000,15,94.3829,-3007.27,18.6024,0.00566546,0.375
109000000,9,48.0183,-3020.83,8.55993,0.00385006,0.35
109500000,10,57.921,-3020.74,7.17231,0.00393089,0.362
110000000,9,54.2416,-3024.32,15.9639,0.00463707,0.375
110500000,8,48.6973,-3022.24,9.35923,0.00447084,0.342
111000000,14,74.221,-3012.8,16.3138,0.00449118,0.372
111500000,16,98.8972,-3009.79,15.5979,0.00450269,0.35
112000000,9,59.2214,-3012.37,7.85724,0.00507811,0.375
112500000,8,52.1243,-3018.93,5.53559,0.00419053,0.343
113000000,9,48.8192,-3017.2,6.81682,0.00353161,0.378
113500000,12,68.2665,-3010.34,13.566,0.00466147,0.355
114000000,14,87.9524,-3016.64,12.8375,0.00447661,0.38
114500000,12,72.3019,-3021.58,8.45459,0.00366194,0.363
115000000,10,56.5457,-3010.05,13.2092,0.00504218,0.36
115500000,13,83.3063,-3023.2,10.313,0.0051757,0.379
116000000,11,60.1628,-3029.41,15.6966,0.00339478,0.351
116500000,8,46.4211,-3010.25,9.98401,0.00438822,0.352
117000000,12,71.9681,-3023.75,11.1624,0.00492622,0.382
117500000,6,33.4272,-3017.58,6.11227,0.00417228,0.339
118000000,11,62.4422,-3017.92,12.066,0.0044508,0.352
118500000,10,59.2582,-3012.97,8.88598,0.0042479,0.376
119000000,8,52.054,-3026.63,7.72498,0.00491151,0.345
119500000,11,70.5694,-3008.22,14.1873,0.00427658,0.348
120000000,10,61.8532,-3012.1,9.45968,0.00518628,0.336
120500000,11,67.5288,-3004.22,6.75794,0.00411296,0.354
121000000,8,45.2246,-3015.39,6.47794,0.00470299,0.3295
121500000,7,41.5357,-3031.16,3.16827,0.00581926,0.348714
122000000,14,83.0171,-3005.45,13.3301,0.00463556,0.366
122500000,16,98.4175,-3010.29,17.481,0.00489073,0.367
123000000,8,44.0026,-3016.8,8.91503,0.00469259,0.367
123500000,13,81.2955,-3019.18,12.8491,0.00448218,0.327
124000000,11,65.3418,-3003.79,13.2725,0.0053905,0.359
124500000,12,64.2939,-3001.33,11.8069,0.00472179,0.372
125000000,13,85.2303,-3018.9,16.5016,0.00594259,0.386
125500000,8,46.7294,-3017.57,6.16132,0.00375652,0.371
126000000,10,57.0516,-3020.88,14.2681,0.00487492,0.3905
126500000,10,65.6961,-3030.03,8.72147,0.00497018,0.314
127000000,10,67.4315,-3019.88,7.10929,0.00487043,0.382
127500000,8,45.623,-3018.29,14.3546,0.00382372,0.3405
128000000,7,39.1742,-3023.36,7.42057,0.00424951,0.3415
128500000,9,53.4986,-3021.74,11.8867,0.00506205,0.347
129000000,11,61.6664,-3018.69,9.93181,0.00381962,0.345
129500000,9,51.8339,-3021.87,4.5182,0.00401169,0.364
130000000,8,44.044,-3032.64,5.47097,0.00478175,0.361333
130500000,10,61.7541,-3017.9,6.63467,0.00564557,0.36
131000000,6,33.6329,-3023.08,5.08826,0.00447429,0.34
131500000,12,74.1466,-3010.62,14.0701,0.00438378,0.387
132000000,8,41.6828,-3018.71,13.768,0.00454402,0.368
132500000,8,50.6205,-3018.48,8.81962,0.00485989,0.3655
133000000,15,89.4426,-3011.46,17.2791,0.00374751,0.383
133500000,9,48.8123,-3015.29,15.242,0.00425251,0.373
134000000,7,44.2376,-3020.17,12.2806,0.00475987,0.353333
134500000,8,50.3726,-3029.57,6.53794,0.00509489,0.3915
135000000,15,93.6237,-3004.49,11.7324,0.00429407,0.363
135500000,8,52.8778,-3028.79,7.14747,0.00462936,0.35
136000000,14,85.0499,-3018.09,11.6777,0.00475092,0.405
136500000,11,61.2959,-3007.66,5.36784,0.00484829,0.336
137000000,10,60.3915,-3024.75,7.40045,0.0045332,0.316
137500000,12,78.9439,-3015.03,10.8974,0.00522271,0.366
138000000,9,55.4952,-3014.46,14.7755,0.00434728,0.37
138500000,10,59.8009,-3012.11,9.57497,0.00519047,0.339
139000000,9,55.2855,-3016.98,9.13376,0.00527826,0.3645
139500000,8,51.1697,-3019.29,6.24557,0.00418155,0.332
140000000,11,61.3453,-3008.14,9.59903,0.00447661,0.349
140500000,11,61.6615,-3017.25,12.546,0.00408303,0.376
141000000,8,37.8689,-3012.61,13.1147,0.00424365,0.393
141500000,7,42.5182,-3018.29,12.8237,0.00502072,0.358
142000000,11,67.3144,-3021.25,6.40804,0.00448487,0.395
142500000,13,85.5137,-3002.55,18.1929,0.00491269,0.366
143000000,7,39.5812,-3012.99,8.48823,0.00471284,0.33
143500000,8,48.4658,-3024.85,5.6564,0.00403284,0.386
144000000,12,80.0813,-3016.47,13.3307,0.00463542,0.361
144500000,10,58.7932,-3021.41,11.0944,0.00408339,0.366
145000000,11,64.5976,-3009.59,16.4694,0.00451404,0.328
145500000,10,57.6899,-3009.55,12.8618,0.00383257,0.364
146000000,8,49.2998,-3021.15,7.26079,0.0050862,0.366
146500000,10,65.1465,-3012.37,11.0703,0.00437823,0.367
147000000,11,63.8976,-3009.65,6.21666,0.00416852,0.335
147500000,8,53.2846,-3024.65,10.3324,0.00499005,0.3435
148000000,9,56.1219,-3017.29,14.7592,0.00519682,0.358
148500000,11,69.5631,-3009.34,14.2602,0.00380976,0.323
149000000,10,64.9113,-3022.01,11.6142,0.00387262,0.361111
149500000,13,73.2024,-2999.85,17.9557,0.00505727,0.329
150000000,9,54.1969,-3024,11.9554,0.0045779,0.368
150500000,10,60.248,-3018.24,15.0726,0.00423518,0.316
151000000,15,92.6154,-3012.43,16.4108,0.00460193,0.39
151500000,11,57.8273,-3020.17,7.4217,0.00440849,0.386
152000000,9,57.0873,-3014.44,11.5147,0.00429634,0.354444
152500000,13,83.5852,-3009.66,11.9993,0.00431199,0.343
