generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.102319,-0.00216033,0.0748332,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,197.327,0.0729219,0.00631049,0.0227864,0
500000,Dicamptodon_tenebrosus,Ambystoma_talpoideum,109.677,0.0843627,0.00148574,0.0740398,0
500000,Salamandrina_perspicillata,Mertensiella_caucasica,189.069,0.167588,-0.00133909,0.142035,0
500000,Plethodon_caddoensis,Plethodon_jordani,256.688,0.205347,0.00300763,0.00752257,0
500000,Eurycea_sosorum,Eurycea_nana,267.383,0.52459,-0.00173508,0.00501579,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,171.225,0.0981713,-0.00494614,0.00200296,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.099773,-0.000996565,0.0860025,0
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,223.467,0.138996,-0.00783395,0.0199024,0
1000000,Ambystoma_talpoideum,Ambystoma_gracile,215.843,0.115644,-0.00152301,0.0538873,0
1000000,Salamandrina_perspicillata,Mertensiella_caucasica,167.857,0.200013,-0.00455385,0.106633,0
1000000,Plethodon_yonahlossee,Plethodon_petraeus,253.34,0.144734,-0.00604348,0.011674,0
1000000,Eurycea_naufragia,Eurycea_rathbuni,247.223,0.230804,-0.00160717,0.0572525,0
1000000,Parvimolge_townsendi,Bolitoglossa_cerroensis,211.115,0.115788,-0.00684624,0.00361384,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,172.635,0.0554642,-0.000326394,0.0107476,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.037929,-0.005083,0.018077,0
1500000,Ranodon_sibiricus,Hynobius_retardatus,239.252,0.108536,-0.00313078,0.00473464,0
1500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,111.134,0.0367221,-0.00114251,0.0265102,0
1500000,Opithisthotriton_kayi,Prodesmodon_copei,159.776,0.331474,-0.00411713,0.276489,0
1500000,Ambystoma_gracile,Ambystoma_opacum,240.398,0.155351,-0.00659165,0.0437009,0
1500000,Salamandrina_perspicillata,Mertensiella_caucasica,135.5,0.0991951,0.00341111,0.101541,0
1500000,Necturus_lewisi,Necturus_punctatus,211.498,0.0359648,0.00168794,0.0129381,0
1500000,Necturus_lewisi,Necturus_punctatus,248.845,0.134159,-0.003757,0.0531156,0
1500000,Plethodon_yonahlossee,Plethodon_petraeus,250.015,0.190007,0.000876444,0.0443323,0
1500000,Bolitoglossa_gracilis,Bolitoglossa_gomezi,256.853,0.213121,-0.00756861,0.03734,0
1500000,Eurycea_naufragia,Eurycea_rathbuni,247.888,0.158677,-0.00164091,0.112203,0
1500000,Batrachoseps_kawia,Batrachoseps_attenuatus,229.913,0.100881,0.00115382,0.0310225,0
1500000,Bolitoglossa_colonnea,Bolitoglossa_robusta,247.537,0.0486442,-0.000356813,0.0233564,0
1500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,214.327,0.0959006,-0.00633892,0.00250668,0
1500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,161.696,0.0381903,0.00268877,0.00185483,0
1500000,Rhyacotriton_cascadae,Amphiuma_tridactylum,124.504,0.0769923,-0.00209183,0.0610247,0
1500000,Cryptobranchus_alleganiensis,Kokartus_honorarius,33.1896,0.155995,-0.00368844,0.102026,0
2000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0163956,-0.00351932,0.0276614,0
2000000,Ranodon_sibiricus,Hynobius_retardatus,238.573,0.121417,-0.00731373,0.00944553,0
2000000,Ambystoma_gracile,Ambystoma_opacum,229.584,0.0827718,-0.0011551,0.0114905,0
2000000,Ambystoma_talpoideum,Ambystoma_minshalli,207.448,0.0585452,-0.00234648,0.0735598,0
2000000,Mertensiella_caucasica,Pleurodeles_waltl,198.842,0.210859,-0.00710769,0.120483,0
2000000,Necturus_lewisi,Necturus_krausei,202.295,0.0529211,-0.00274437,0.0285653,0
2000000,Plethodon_caddoensis,Plethodon_jordani,256.522,0.288642,-0.00374727,0.069381,0
2000000,Eurycea_rathbuni,Eurycea_troglodytes,258.076,0.369714,0.00015211,0.0665233,0
2000000,Nototriton_richardi,Nototriton_saslaya,256.56,0.160353,5.1352e-05,0.034639,0
2000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,163.2,0.0503499,0.00162491,0.00242751,0
2000000,Cryptobranchus_alleganiensis,Kokartus_honorarius,18.9043,0.154767,-0.00427581,0.0824582,0
2500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.00955112,-0.00837038,0.0074241,0
2500000,Salamandrella_keyserlingii,Ranodon_sibiricus,219.512,0.135949,-0.00754608,0.00228612,0
2500000,Opithisthotriton_kayi,Hylaeobatrachus_croyi,79.7853,0.00469724,-6.9271e-05,0.0524823,0
2500000,Opithisthotriton_kayi,Hylaeobatrachus_croyi,118.496,0.234061,-0.00430154,0.134203,0
