generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0437245,-0.00424222,0.0165932,0
500000,Salamandrella_keyserlingii,Ranodon_sibiricus,235.892,0.0961203,-0.00264125,0.00316528,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,133.349,0.0175606,-0.00112814,0.0622201,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,165.448,0.0283349,-0.011992,0.0141046,0
500000,Opithisthotriton_kayi,Hylaeobatrachus_croyi,104.795,0.0265658,0.00191755,0.0620296,0
500000,Ambystoma_talpoideum,Ambystoma_gracile,216.954,0.0863983,-0.00171549,0.00438017,0
500000,Nototriton_barbouri,Nototriton_lignicola,208.705,0.069927,0.00449367,0.00265975,0
500000,Mertensiella_caucasica,Pleurodeles_waltl,199.443,0.0529726,0.00234708,0.015201,0
500000,Plethodon_dunni,Plethodon_asupak,240.372,0.052981,-0.00559909,0.00617107,0
500000,Plethodon_petraeus,Plethodon_kentucki,255.573,0.171333,2.98422e-05,0.0223961,0
500000,Eurycea_sosorum,Eurycea_nana,263.969,0.444929,0.0016442,0.0119651,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,172.85,0.0543765,0.00292609,0.00104752,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0350585,-0.00183253,0.0169507,0
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,234.379,0.122328,-0.00469492,0.002315,0
1000000,Ambystoma_opacum,Ambystoma_cingulatum,245.68,0.101106,0.00125543,0.0324474,0
1000000,Mertensiella_caucasica,Pleurodeles_waltl,202.419,0.120326,-0.0048637,0.0277455,0
1000000,Necturus_lewisi,Necturus_punctatus,246.458,0.101191,0.00617847,0.00120965,0
1000000,Plethodon_petraeus,Plethodon_kentucki,255.159,0.17337,0.00142568,0.00999277,0
1000000,Eurycea_rathbuni,Eurycea_troglodytes,253.748,0.530245,0.00415036,0.000747483,0
1000000,Eurycea_spelaea,Eurycea_chamberlaini,237.521,0.073536,0.000356938,0.00168222,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,169.727,0.0655861,-0.00215138,0.000910582,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0318412,-0.00139981,0.0174919,0
1500000,Ranodon_sibiricus,Hynobius_retardatus,239.006,0.106527,-0.00233859,0.00968295,0
1500000,Opithisthotriton_kayi,Batrachosauroides_gotoi,183.443,0.0591819,0.0100076,0.0671161,0
1500000,Ambystoma_cingulatum,Ambystoma_maculatum,247.71,0.176638,-0.00365424,0.00533488,0
1500000,Salamandrina_perspicillata,Mertensiella_caucasica,147.528,0.0614969,0.00493843,0.0265004,0
1500000,Necturus_lewisi,Necturus_punctatus,244.612,0.0820798,0.000485999,0.0283681,0
1500000,Plethodon_yonahlossee,Plethodon_petraeus,249.709,0.125597,-0.00563857,0.00722466,0
1500000,Eurycea_rathbuni,Eurycea_troglodytes,258.973,0.310269,-0.00284638,0.0813722,0
1500000,Pseudoeurycea_papenfussi,Pseudoeurycea_brunnata,242.232,0.128791,-0.000987339,0.0260981,0
1500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,168.308,0.0557216,-0.000731576,5.91915e-05,0
2000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0225492,-0.000613908,0.0172498,0
2000000,Salamandrella_keyserlingii,Ranodon_sibiricus,212.524,0.114218,-0.0049262,0.00201476,0
2000000,Ambystoma_talpoideum,Ambystoma_gfs,214.597,0.0437157,0.000446451,0.00348032,0
2000000,Mertensiella_caucasica,Pleurodeles_waltl,200.96,0.105659,-0.00340358,0.0399267,0
2000000,Plethodon_caddoensis,Plethodon_jordani,257.576,0.187912,-0.0155635,0.030353,0
2000000,Eurycea_naufragia,Eurycea_rathbuni,250.524,0.219676,0.00229484,0.0502825,0
2000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,166.271,0.0557058,0.00161869,0.00185175,0
2500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0352162,-0.00177358,0.0171766,0
2500000,Salamandrella_keyserlingii,Ranodon_sibiricus,212.135,0.0864448,-0.00274422,0.016571,0
2500000,Opithisthotriton_kayi,Hylaeobatrachus_croyi,128.363,0.0338755,-0.00632438,0.0254659,0
2500000,Ambystoma_gracile,Ambystoma_opacum,239.943,0.138668,-0.00489054,0.0216523,0
2500000,Salamandrina_perspicillata,Mertensiella_caucasica,174.72,0.0921244,-0.0036999,0.0254778,0
2500000,Plethodon_metcalfi,Plethodon_chlorobryonis,258.747,0.346792,-0.00405094,0.038865,0
2500000,Plethodon_petraeus,Plethodon_kentucki,255.712,0.143124,0.00742105,0.00974622,0
2500000,Eurycea_sosorum,Eurycea_nana,267.481,0.449978,0.00486149,0.145973,0
2500000,Bolitoglossa_cerroensis,Bolitoglossa_rufescens,217.524,0.0845028,-0.00525868,0.00138075,0
2500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,145.708,0.0769265,-0.00303818,0.000525247,0
3000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0363551,-0.00207899,0.0175316,0
3000000,Salamandrella_keyserlingii,Ranodon_sibiricus,225.957,0.0982193,-0.00587824,0.00517061,0
3000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,132.086,0.0404156,0.00550315,0.0398985,0
3000000,Ambystoma_gracile,Ambystoma_opacum,241.162,0.0705341,-0.000823563,0.00155698,0
3000000,Mertensiella_caucasica,Phosphotriton_sigei,194.546,0.111208,-0.00620832,0.0139238,0
3000000,Necturus_lewisi,Necturus_krausei,206.083,0.109405,-0.00553056,0.0516715,0
3000000,Plethodon_petraeus,Plethodon_kentucki,256.009,0.161932,0.0015399,0.000835194,0
3000000,Eurycea_sosorum,Eurycea_nana,265.763,0.462454,-0.00446162,0.0234869,0
3000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,158.381,0.0729183,-0.00259976,0.000690601,0
3500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0192858,-2.23322e-05,0.0140478,0
3500000,Salamandrella_keyserlingii,Ranodon_sibiricus,221.878,0.0866248,0.003995,0.00487583,0
3500000,Eurycea_wilderae,Eurycea_bislineata,248.547,0.109311,0.000530445,0.0797549,0
3500000,Ambystoma_talpoideum,Ambystoma_gracile,215.739,0.0727505,0.00433675,0.0230392,0
3500000,Cynops_pyrrhogaster,Laotriton_laoensis,246.973,0.115806,-0.0046741,0.0449644,0
3500000,Salamandrina_perspicillata,Mertensiella_caucasica,165.268,0.137266,-0.00683372,0.0220934,0
3500000,Amphiuma_tridactylum,Proamphiuma_cretacea,165.419,0.0813928,-0.00903318,0.0292295,0
