generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
45500000,5,26.0169,-6809.78,5.66638,0.0909361,0.347167
46000000,6,38.3685,-6785.87,8.21453,0.0926631,0.331774
46500000,6,32.4038,-6797.56,8.07728,0.0935769,0.324
47000000,7,47.436,-6791.9,12.6533,0.0909829,0.345
47500000,8,51.7946,-6786.51,10.4417,0.0911516,0.349
48000000,8,52.9224,-6795.89,12.3489,0.0951176,0.344
48500000,8,52.3529,-6790.67,9.76941,0.0929928,0.363
49000000,5,31.7018,-6800.41,16.406,0.0883565,0.322143
49500000,7,43.135,-6787.71,4.70503,0.0915292,0.346
50000000,8,53.7532,-6788.08,9.76266,0.0867464,0.331
50500000,8,54.6839,-6784.46,5.79566,0.0888209,0.316
51000000,7,49.6259,-6798.86,6.9737,0.0972174,0.312
51500000,7,47.2937,-6786.03,8.74015,0.0893496,0.336
52000000,9,60.2484,-6785.92,15.4425,0.0908925,0.334
52500000,8,51.0352,-6788.75,12.6951,0.0972909,0.3255
53000000,6,36.6471,-6788.88,6.45051,0.0909253,0.334444
53500000,8,54.5721,-6791.72,11.1918,0.0943491,0.3665
54000000,6,40.9389,-6793.56,6.30054,0.0904889,0.3265
54500000,7,47.5842,-6789.96,4.18136,0.0929316,0.316
55000000,5,34.9601,-6806.67,5.80492,0.0949068,0.330333
55500000,8,57.5479,-6788.13,7.78025,0.087328,0.312
56000000,9,55.5861,-6792.33,7.69493,0.0925976,0.336
56500000,9,60.3445,-6788.61,12.7018,0.0878413,0.34
57000000,12,79.0024,-6796.88,12.0363,0.0901561,0.364
57500000,9,63.1851,-6782.63,9.35288,0.0905175,0.335
58000000,7,46.3898,-6794.51,8.56044,0.0907522,0.334
58500000,10,63.0247,-6779.4,8.48681,0.0958885,0.335
59000000,6,40.2397,-6787.57,7.34888,0.090936,0.339
59500000,7,37.9563,-6794.01,7.16666,0.0954186,0.344
60000000,9,60.6701,-6778.83,12.6608,0.0914061,0.34
60500000,9,55.7098,-6781.16,9.30735,0.0930253,0.352
61000000,8,51.5724,-6786.56,7.41179,0.0906376,0.319
61500000,7,48.2826,-6784.57,3.67847,0.0950444,0.329667
62000000,6,42.0542,-6797.11,6.44822,0.0881293,0.294
62500000,6,39.9768,-6794.65,6.33234,0.0940124,0.331333
63000000,9,57.2645,-6791.09,9.91822,0.0901322,0.358
63500000,8,51.5341,-6791.3,4.67123,0.0890496,0.343
64000000,10,66.6185,-6793.85,9.69757,0.0907848,0.362
64500000,7,49.3627,-6794.29,9.06274,0.0912481,0.361
65000000,9,61.5222,-6784.38,10.2649,0.087875,0.325
65500000,6,39.7923,-6798.49,7.7007,0.0938533,0.34
66000000,8,51.191,-6794.34,8.11046,0.0915486,0.354
66500000,6,42.8646,-6797.33,8.6216,0.092269,0.3045
67000000,9,63.2481,-6785.99,9.12857,0.0876499,0.313857
67500000,12,72.0962,-6788.74,12.5236,0.0926543,0.332
68000000,6,42.0516,-6784.68,4.87247,0.0942412,0.323
68500000,10,59.9951,-6791.79,4.44399,0.0961848,0.3605
69000000,7,45.0739,-6789.25,8.60106,0.0942013,0.325
69500000,10,66.3758,-6781.56,11.8623,0.0926443,0.348
70000000,11,78.032,-6784.07,14.8766,0.0917938,0.357
70500000,10,63.5983,-6785.43,10.2327,0.0893163,0.365
71000000,10,67.5665,-6779.52,11.9559,0.0935639,0.323
71500000,11,73.5109,-6787.3,9.18525,0.0911059,0.353
72000000,7,46.0655,-6791.59,10.3265,0.0931132,0.308667
72500000,9,56.0162,-6795.34,9.8555,0.0908688,0.3565
73000000,7,39.4,-6789.12,4.55928,0.0912644,0.3485
73500000,6,39.7894,-6789.19,7.5706,0.0916548,0.316
74000000,7,46.4954,-6789.67,9.83684,0.0963808,0.346
74500000,7,42.2706,-6787.92,16.266,0.093491,0.3275
75000000,9,58.8295,-6779.75,16.4372,0.0898671,0.333
75500000,9,60.8503,-6788.17,12.1324,0.0917572,0.353
76000000,6,33.0533,-6791.71,5.31864,0.0986508,0.3325
76500000,6,39.6069,-6794.95,5.50364,0.096345,0.332
77000000,6,39.1184,-6800.26,11.2486,0.0924866,0.3165
77500000,8,53.7851,-6787.25,12.1214,0.0906931,0.343
78000000,14,94.5747,-6783.56,14.3377,0.093977,0.349
78500000,8,45.8535,-6780.9,5.55845,0.0944825,0.304
79000000,5,34.4437,-6804.33,6.06845,0.0886615,0.3238
79500000,7,43.0881,-6795.77,3.27453,0.0885711,0.333
80000000,6,42.4063,-6803.8,12.5673,0.0925384,0.338
80500000,9,59.9997,-6791.54,8.3374,0.0907814,0.3335
81000000,6,37.6696,-6789.03,8.58081,0.0925842,0.289
81500000,9,57.5736,-6786.83,8.07068,0.0956647,0.338
82000000,7,44.0364,-6784.04,4.75884,0.0925603,0.331
82500000,10,66.3716,-6782.64,6.15851,0.0885378,0.336
83000000,12,83.1503,-6792.68,15.2896,0.0920691,0.337
83500000,9,64.8805,-6791.44,8.62354,0.0908861,0.344
84000000,8,45.15,-6782.11,11.0002,0.0917952,0.33
84500000,10,69.0596,-6799.79,9.13397,0.0972374,0.354
85000000,9,60.2027,-6779.71,12.5797,0.0947725,0.333
85500000,13,83.2131,-6792.99,14.4147,0.0947113,0.342
86000000,8,44.2118,-6786.69,9.24235,0.0917337,0.353
86500000,7,45.7071,-6796.65,5.83908,0.0880239,0.3385
87000000,7,47.3544,-6789.17,10.0526,0.0958501,0.304
87500000,6,35.6144,-6793.73,5.662,0.100494,0.3345
88000000,11,72.0915,-6788.54,6.82243,0.0863068,0.362
88500000,8,47.1215,-6790.8,5.54283,0.0942648,0.332667
89000000,9,54.7857,-6785.45,7.62596,0.0904915,0.311
89500000,7,47.7683,-6793.51,6.74936,0.0986219,0.339
90000000,10,51.3869,-6784.63,10.9524,0.0907619,0.316
90500000,8,46.5149,-6785.12,11.5673,0.0886246,0.335
91000000,9,53.1727,-6790.21,14.0587,0.0869608,0.316
91500000,7,41.3838,-6788.78,10.8217,0.0914533,0.329333
92000000,11,73.5297,-6785.94,9.44498,0.0919111,0.376
92500000,7,45.2048,-6788.68,13.5842,0.0961854,0.3265
93000000,10,62.7256,-6789.92,11.1606,0.0927604,0.334
93500000,5,36.4161,-6794.07,3.19831,0.0958346,0.328818
94000000,8,54.4895,-6788.62,5.96456,0.0918571,0.326
94500000,7,46.1538,-6788.22,10.1043,0.0949609,0.342
95000000,9,57.1388,-6783.72,13.6194,0.0917213,0.343
95500000,9,59.4016,-6785.98,7.44814,0.0894021,0.34
96000000,6,40.8654,-6795.06,3.83944,0.0967055,0.337
96500000,6,41.9927,-6793.31,10.2702,0.0887368,0.33
97000000,10,66.4142,-6793.87,12.2566,0.0951735,0.37
97500000,8,44.1973,-6781.12,7.42553,0.0937211,0.35
98000000,7,42.4343,-6787.86,4.41507,0.0913897,0.3465
98500000,10,64.9344,-6782.06,16.3923,0.0936223,0.3275
99000000,10,64.964,-6780.32,16.9611,0.0878918,0.34
99500000,6,38.5677,-6791.21,9.75924,0.0907174,0.351
100000000,6,35.3311,-6795.75,4.98043,0.0941995,0.3315
100500000,10,67.9645,-6787.72,9.64769,0.0889999,0.335
101000000,7,46.7816,-6796.97,10.7527,0.0922154,0.3285
101500000,11,72.6467,-6791.25,11.3133,0.0918758,0.363
102000000,12,74.7546,-6789.08,9.55607,0.0933802,0.359
102500000,8,51.493,-6790.53,9.03986,0.0909454,0.3415
103000000,7,45.5548,-6800.52,7.77718,0.0949333,0.344
103500000,11,71.3785,-6775.23,14.8554,0.0919574,0.326
104000000,8,54.0373,-6785.54,11.6836,0.0876649,0.338
104500000,9,54.6308,-6784.75,5.87346,0.0884062,0.339
105000000,6,41.2149,-6793.76,9.52932,0.0921669,0.318333
105500000,12,73.8954,-6786.25,29.1794,0.0904636,0.369
106000000,12,75.2831,-6781.1,17.7936,0.0912718,0.327
106500000,11,76.566,-6784.53,9.36009,0.0958785,0.322
107000000,8,52.1579,-6791.05,7.91419,0.0912103,0.3342
107500000,8,47.3409,-6784.38,6.63287,0.0891155,0.335
108000000,10,67.4568,-6798.31,12.1217,0.0813455,0.337
108500000,8,54.1043,-6784.41,6.60045,0.0985952,0.3285
109000000,9,59.2679,-6786.95,11.9969,0.0954205,0.322
109500000,7,45.563,-6793.46,5.54271,0.0931304,0.345333
110000000,8,51.1015,-6787.61,10.0806,0.0894431,0.314
110500000,8,55.1769,-6787.52,6.74252,0.0947147,0.333
111000000,9,55.1072,-6780.85,6.19369,0.0897456,0.342
111500000,7,44.1982,-6788.59,8.91028,0.0880915,0.3325
112000000,6,38.446,-6784.99,6.02842,0.0917341,0.3215
112500000,6,36.2683,-6785.04,2.97838,0.0910083,0.3395
113000000,7,40.8293,-6787.16,12.2446,0.0908428,0.3215
113500000,9,56.359,-6788.81,9.03151,0.0914842,0.354
114000000,7,37.463,-6792.3,2.19512,0.0922618,0.328667
114500000,10,66.8821,-6791.62,15.4999,0.0867726,0.332
115000000,7,45.0006,-6787.17,8.7529,0.0947713,0.333
115500000,8,51.6702,-6781.92,8.90756,0.092704,0.358
116000000,8,49.4728,-6795.66,7.79884,0.0904195,0.351
116500000,10,65.3441,-6789.77,9.48027,0.0911364,0.352
117000000,11,74.1624,-6781.38,21.007,0.0890105,0.329
117500000,10,59.0849,-6785.65,9.14751,0.0918291,0.333
118000000,11,73.2576,-6779.61,10.8993,0.092079,0.338
118500000,11,71.6517,-6771.61,7.77005,0.0924939,0.329
119000000,7,48.2712,-6791.51,6.79961,0.0895507,0.3505
119500000,9,53.6164,-6786.15,11.6244,0.0909061,0.349
120000000,9,57.017,-6798.27,6.82839,0.0929506,0.349
120500000,7,46.9661,-6805.01,6.36297,0.0843653,0.356571
121000000,8,50.0663,-6784.21,9.78563,0.0892735,0.342
121500000,7,46.0192,-6795.6,8.02286,0.09712,0.364
122000000,8,42.8716,-6779.02,11.3313,0.0932075,0.3396
122500000,8,50.0378,-6785.74,3.7869,0.095229,0.322
123000000,9,57.4606,-6789.92,8.36322,0.0966527,0.334
123500000,7,44.072,-6792.93,11.4199,0.0903353,0.366
124000000,11,67.0623,-6793.77,13.7765,0.0916138,0.347
124500000,14,86.7636,-6783.41,8.87639,0.0927702,0.39
125000000,6,40.5567,-6796.25,5.73081,0.093481,0.327667
125500000,10,64.9101,-6778.13,7.76501,0.0905902,0.327
126000000,8,54.334,-6788.9,10.3243,0.0927203,0.34
126500000,7,48.4308,-6801.21,12.2371,0.0898806,0.331
127000000,7,46.0648,-6788.05,6.98525,0.0918379,0.33
127500000,7,44.7568,-6790.59,6.46858,0.0908564,0.307
128000000,6,42.0889,-6801.45,6.90922,0.0900715,0.326625
128500000,8,51.0352,-6785.9,8.65464,0.0936879,0.331
129000000,6,32.0914,-6793.67,8.70416,0.0879616,0.307
129500000,8,53.7607,-6792.67,12.6325,0.0898197,0.353
130000000,7,42.9398,-6782.08,8.27636,0.0911106,0.3455
130500000,8,55.5757,-6782.98,10.3212,0.0938939,0.343
131000000,7,44.5284,-6781.25,14.6216,0.0919548,0.356
131500000,7,46.3222,-6792.47,8.31366,0.0914583,0.3265
132000000,6,37.9527,-6795.32,5.12218,0.0959499,0.3295
132500000,7,45.5,-6787,6.89893,0.0924639,0.335
133000000,7,44.0026,-6787.74,6.65567,0.0892453,0.303
133500000,8,51.5389,-6790.14,9.32975,0.0894944,0.34025
134000000,8,53.5606,-6789.85,7.90674,0.088679,0.342
134500000,8,50.5658,-6793.73,7.64352,0.0978453,0.347
135000000,6,41.9106,-6802.34,8.48351,0.091001,0.3305
135500000,11,67.6508,-6782.39,11.9025,0.0914132,0.337
136000000,9,61.7508,-6785.48,11.0954,0.0935186,0.349
136500000,7,43.5016,-6792.99,6.65529,0.0951962,0.326
137000000,7,47.8403,-6801.13,4.81484,0.0959218,0.3415
137500000,6,38.6304,-6789.65,8.78082,0.0913718,0.345
138000000,6,41.3419,-6792.28,6.19121,0.0918159,0.324
138500000,13,79.2254,-6770.34,13.8028,0.0925913,0.327
139000000,14,85.0557,-6777.16,13.6429,0.0904,0.351
139500000,13,83.5042,-6785.85,12.4793,0.0886126,0.378
140000000,8,53.5726,-6789.49,7.26275,0.0890982,0.324
140500000,8,53.7013,-6800.02,9.56866,0.0873281,0.343
141000000,8,54.9824,-6798.23,9.04476,0.0958644,0.298
141500000,7,47.9017,-6802.5,4.77036,0.0933032,0.335333
142000000,10,59.9694,-6784.11,5.52226,0.093297,0.322
142500000,6,36.6645,-6795.57,7.0181,0.0924769,0.3265
143000000,7,42.3779,-6788.58,7.7691,0.0969986,0.34
143500000,7,46.9747,-6794.2,4.93183,0.0863777,0.351
144000000,7,50.5435,-6791.94,5.85588,0.0898111,0.3338
144500000,9,57.1824,-6789.83,9.05025,0.0957869,0.309
145000000,8,53.4095,-6785.57,13.6486,0.0921247,0.325
145500000,12,78.0339,-6787.1,7.07433,0.0918433,0.371
146000000,7,47.6531,-6792.78,4.73395,0.0902432,0.339
146500000,7,47.929,-6796.59,6.56804,0.0925038,0.325
147000000,8,48.3877,-6792.46,14.9141,0.0886469,0.33875
147500000,6,40.6641,-6787.16,9.50153,0.0930225,0.3185
148000000,8,55.7435,-6787.85,7.54614,0.0965415,0.349
148500000,7,45.7334,-6789.17,7.33875,0.0935471,0.33725
149000000,7,47.6921,-6802.66,8.59162,0.0947642,0.344
149500000,7,42.9716,-6781.74,6.21134,0.0907241,0.331
150000000,7,39.3623,-6794.02,6.64833,0.0979051,0.3415
150500000,9,58.3627,-6790.27,13.8781,0.0905763,0.338
151000000,7,49.7093,-6788.99,8.95574,0.0939056,0.345
151500000,7,44.5135,-6786.77,8.05309,0.0964525,0.349
152000000,5,35.652,-6803.77,3.40866,0.0930349,0.322
152500000,7,46.6591,-6781.71,5.30597,0.0937194,0.353
153000000,9,60.7673,-6777.49,8.68628,0.0888567,0.336
153500000,6,34.5566,-6787.95,3.99407,0.091485,0.295
154000000,9,61.0129,-6785.33,7.59373,0.0942895,0.333
154500000,8,52.8617,-6792.68,6.97194,0.0907784,0.314
155000000,14,81.7518,-6789.62,13.2739,0.0876214,0.361
155500000,7,41.6332,-6786.09,4.7152,0.0921902,0.3305
156000000,9,57.1575,-6778.16,12.9123,0.0874345,0.352
156500000,11,77.9514,-6804.44,14.5343,0.0902283,0.338
157000000,8,54.4035,-6790.13,8.45722,0.0919602,0.333
157500000,6,38.7495,-6790.83,7.3124,0.0907099,0.330375
