generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0131598,0.00517151
1000000,Andrias_scheuchzeri,Jeholotriton_paradoxus,104.718,0.0249322,0.00282593
1000000,Onychodactylus_japonicus,NA,246.218,0.00611863,0.00217828
1000000,Batrachuperus_pinchonii,NA,268.074,0.00521289,-0.00372582
1000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,247.926,0.0287321,0.00191651
1000000,Opithisthotriton_kayi,NA,205.49,0.140342,-0.00725608
1000000,Pseudobranchus_striatus,NA,234.342,0.0832613,-0.000895604
1000000,Ambystoma_gracile,NA,261.898,0.0255952,0.00167732
1000000,Ambystoma_talpoideum,Ambystoma_gracile,200.504,0.0135457,0.000836152
1000000,Salamandrina_terdigitata,NA,261.436,0.0315887,0.0018648
1000000,Chioglossa_lusitanica,NA,265.248,0.0664313,0.00155052
1000000,Notophthalmus_meridionalis,NA,252.656,0.0183366,0.000543774
1000000,Notophthalmus_meridionalis,NA,268.301,0.0121366,-0.00394062
1000000,Cynops_cyanurus,NA,258.965,0.0994419,-0.00138267
1000000,Pachytriton_labiatus,Pachytriton_brevipes,263.526,0.024346,-0.00284214
1000000,Cynops_pyrrhogaster,Pachytriton_labiatus,243.466,0.00114266,-0.00252377
1000000,Neurergus_kaiseri,Neurergus_crocatus,257.521,0.152823,-0.00175085
1000000,Neurergus_kaiseri,Triturus_marmoratus,240.23,0.000752373,0.00703652
1000000,Neurergus_kaiseri,Triturus_marmoratus,239.462,0.0021307,0.000548035
1000000,Necturus_punctatus,Necturus_beyeri,173.45,0.04482,-0.00552329
1000000,Necturus_punctatus,Necturus_beyeri,192.46,0.0451706,0.00186587
1000000,Rhyacotriton_olympicus,NA,222.908,0.0872741,0.00907536
1000000,Amphiuma_tridactylum,Amphiuma_means,171.693,0.0958715,-0.00454571
1000000,Karsenia_koreana,NA,224.051,0.0689288,-0.00701201
1000000,Karsenia_koreana,NA,243.978,0.0105106,-0.00345757
1000000,Aneides_aeneus,NA,231.392,0.03865,0.000834442
1000000,Aneides_aeneus,NA,247.34,0.0413551,0.00167064
1000000,Desmognathus_monticola,NA,262.588,0.0535366,-0.00140425
1000000,Desmognathus_wrighti,Desmognathus_quadramaculatus,226.635,0.00897693,-0.0053336
1000000,Plethodon_yonahlossee,NA,261.833,0.0384176,-0.000784814
1000000,Plethodon_petraeus,NA,257.589,0.207043,0.00106309
1000000,Plethodon_teyahalee,Plethodon_glutinosus,258.325,0.0773763,-0.00277942
1000000,Hemidactylium_scutatum,NA,261.11,0.121346,-0.00174432
1000000,Gyrinophilus_porphyriticus,Gyrinophilus_palleucus,255.621,0.0375854,-0.0035044
1000000,Gyrinophilus_porphyriticus,Gyrinophilus_palleucus,241.11,0.0170677,0.000739794
1000000,Eurycea_spelaea,NA,258.689,0.103229,0.00485472
1000000,Eurycea_spelaea,NA,266.65,0.020176,-0.00288172
1000000,Hydromantes_genei,NA,254.58,0.00719543,-0.00650785
1000000,Eurycea_lucifuga,NA,250.511,0.0338305,0.0015663
1000000,Eurycea_lucifuga,NA,247.723,0.0529929,0.00882254
1000000,Eurycea_nana,Eurycea_neotenes,264.337,0.164811,-0.00229334
1000000,Salamandra_atra,NA,259.999,0.0210944,-0.000285577
1000000,Aneides_aeneus,NA,259.474,0.0534096,-0.00573293
1000000,Eurycea_rathbuni,Eurycea_nana,246.469,0.0561086,0.00215354
1000000,Thorius_troglodytes,NA,245.553,0.078344,0.000576088
1000000,Oedipina_poelzi,NA,260.134,0.0939948,0.00545187
1000000,Chiropterotriton_magnipes,NA,266.521,0.0176322,-0.000818975
1000000,Chiropterotriton_priscus,NA,266.787,0.0529012,0.000623939
1000000,Parvimolge_townsendi,NA,264.871,0.132581,0.0033282
1000000,Taricha_rivularis,Taricha_granulosa,236.589,0.0170656,0.00373521
1000000,Pseudoeurycea_bellii,NA,267.012,0.126904,-0.00741747
1000000,Pseudoeurycea_longicauda,NA,268.034,0.0235993,-0.00701849
1000000,Pseudoeurycea_cephalica,Pseudoeurycea_werleri,225.058,0.00507306,-0.0031684
1000000,Bolitoglossa_lincolni,NA,261.639,0.150359,-0.000138533
1000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,121.962,0.00199769,-0.000288344
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0449611,0.00359148
2000000,Hynobius_boulengeri,NA,259.708,0.00744577,0.00245282
2000000,Salamandrella_keyserlingii,Ranodon_sibiricus,207.274,0.0829413,0.0100066
2000000,Ambystoma_opacum,NA,258.857,0.0355758,-0.00128785
2000000,Ambystoma_cingulatum,NA,249.891,0.0178826,0.00289505
2000000,Ambystoma_maculatum,Ambystoma_mabeei,251.892,0.00529386,0.00118766
2000000,Semniobatrachus_boltishki,NA,201.226,0.0881792,-0.00272681
2000000,Mertensiella_caucasica,Chioglossa_lusitanica,221.118,0.0208692,-0.00548374
2000000,Mertensiella_caucasica,Salamandra_salamandra,205.995,0.0209897,-0.00320985
2000000,Echinotriton_andersoni,NA,266.89,0.0384513,0.00342815
2000000,Chelotriton_paradoxus,NA,241.181,0.0523265,-0.00465132
2000000,Dicamptodon_ensatus,Dicamptodon_copei,258.399,0.0478592,0.000943726
2000000,Notophthalmus_meridionalis,Taricha_rivularis,225.368,0.10058,0.00648415
2000000,Triturus_cristatus,Triturus_carnifex,259.416,0.0243427,0.00331414
2000000,Neurergus_kaiseri,Triturus_marmoratus,240.274,0.0294534,0.00729477
2000000,Pleurodeles_waltl,Notophthalmus_meridionalis,211.667,0.00506802,-0.00074046
2000000,Necturus_maculosus,NA,264.127,0.0585717,0.00342087
2000000,Laccotriton_subsolanus,NA,99.8584,0.0445673,-0.00430525
2000000,Rhyacotriton_olympicus,NA,262.868,0.0214634,-0.000920579
2000000,Amphiuma_tridactylum,Amphiuma_means,174.184,0.00967401,-0.00418429
2000000,Amphiuma_tridactylum,Amphiuma_means,204.268,0.202752,-0.000990325
2000000,Ensatina_eschscholtzii,NA,254.486,0.0341674,-0.0026556
2000000,Karsenia_koreana,NA,261.026,0.246594,0.00653724
2000000,Phaeognathus_hubrichti,NA,265.751,0.0124464,-0.00043048
2000000,Hydromantes_brunus,NA,266.395,0.0163389,0.00413524
2000000,Hydromantes_genei,NA,260.032,0.0380892,0.000153658
2000000,Desmognathus_aeneus,NA,260.933,0.0816084,0.00374721
2000000,Desmognathus_santeetlah,NA,265.498,0.0366535,-0.00337117
2000000,Plethodon_petraeus,NA,261.136,0.151911,0.000566456
2000000,Gyrinophilus_porphyriticus,NA,264.376,0.0495174,0.000306007
2000000,Eurycea_quadridigitata,Eurycea_rathbuni,240.899,0.14167,0.00665919
2000000,Batrachoseps_attenuatus,NA,253.091,0.0703235,0.0039452
2000000,Dendrotriton_bromeliacius,NA,263.711,0.31277,0.00201312
2000000,Oedipina_parvipes,NA,256.185,0.0935293,0.00402541
2000000,Pseudoeurycea_bellii,NA,263.624,0.0308157,0.00803142
2000000,Pseudoeurycea_goebeli,NA,265.402,0.079369,0.00619549
2000000,Oedipina_poelzi,NA,262.297,0.0715936,-0.00865277
2000000,Chiropterotriton_priscus,NA,262.236,0.0760814,-0.00421849
2000000,Bolitoglossa_alvaradoi,NA,258.89,0.000486791,0.00463543
2000000,Bolitoglossa_franklini,NA,268.529,0.136595,0.00543384
2000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,125.226,0.00192888,0.00414615
2000000,Necturus_punctatus,Rhyacotriton_olympicus,101.68,0.0163407,-0.00217599
2000000,Beiyanerpeton_jianpingensis,NA,75.0098,0.00514325,-0.00496552
2000000,Karaurus_sharovi,NA,83.6798,0.020131,-0.00273752
2000000,Karaurus_sharovi,NA,109.177,0.105542,0.00413026
2000000,Andrias_scheuchzeri,Karaurus_sharovi,36.3083,0.0139966,0.00135037
3000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0306861,-0.00906954
3000000,Regalerpeton_weichangensis,NA,116.474,0.0335049,-0.0047923
3000000,Regalerpeton_weichangensis,NA,155.792,0.0580155,0.00458358
3000000,Regalerpeton_weichangensis,NA,153.981,0.0289314,0.00327782
3000000,Hynobius_naevius,NA,268.616,0.0424244,-0.00624967
3000000,Salamandrella_keyserlingii,Ranodon_sibiricus,225.928,0.052083,0.000693654
3000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,172.283,0.0732581,-0.000195691
3000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,165.106,0.0184184,0.00320358
3000000,Iridotriton_hechti,NA,119.585,0.0317591,-0.00106035
3000000,Iridotriton_hechti,NA,113.549,0.0308058,-3.10386e-05
3000000,Onychodactylus_japonicus,Iridotriton_hechti,104.91,0.0359742,-0.00470068
3000000,Laccotriton_subsolanus,NA,117.439,0.15571,-0.0027654
3000000,Batrachoseps_wrighti,Batrachoseps_attenuatus,190.933,0.0040998,-0.00324486
3000000,Pseudobranchus_striatus,Siren_lacertina,147.172,0.00639139,-0.00914403
3000000,Pseudobranchus_striatus,Siren_lacertina,160.428,0.0285236,0.000993563
3000000,Pseudobranchus_striatus,Siren_lacertina,188.973,0.012762,0.00187513
3000000,Pseudobranchus_striatus,Siren_lacertina,218.536,0.0426805,-0.00153814
3000000,Paleoamphiuma_tetradactylum,NA,154.915,0.0185988,0.00598981
3000000,Dicamptodon_ensatus,Dicamptodon_copei,256.534,0.0996686,-0.00510915
3000000,Ambystoma_dumerilii,NA,265.605,0.0228119,0.00217207
3000000,Dicamptodon_ensatus,Ambystoma_talpoideum,167.736,0.0159324,0.000591439
3000000,Pleurodeles_waltl,Echinotriton_andersoni,229.357,0.0294552,-0.000408186
3000000,Notophthalmus_meridionalis,NA,260.662,0.0251479,0.00870076
3000000,Neurergus_kaiseri,Neurergus_crocatus,248.443,0.150667,0.0030075
3000000,Ambystoma_opacum,NA,250.361,0.0230553,-0.0018448
3000000,Mertensiella_caucasica,NA,254.518,0.0213809,-0.00733227
3000000,Notophthalmus_meridionalis,Taricha_rivularis,231.587,0.0614439,-0.00161369
3000000,Pachytriton_labiatus,Pachytriton_brevipes,257.054,0.0162662,0.000853084
