generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0506528,-0.00417238,0.019967,0
500000,Ranodon_sibiricus,Hynobius_retardatus,238.336,0.0937666,-0.000796455,0.00283325,0
500000,Ambystoma_gracile,Ambystoma_opacum,230.541,0.0843082,0.0022316,0.00809652,0
500000,Mertensiella_caucasica,Pleurodeles_waltl,200.314,0.0770978,0.00117774,0.0449375,0
500000,Salamandrina_perspicillata,Mertensiella_caucasica,167.355,0.0391328,-0.00160379,0.00470192,0
500000,Plethodon_yonahlossee,Plethodon_petraeus,251.91,0.15381,0.00273453,0.0237046,0
500000,Eurycea_naufragia,Eurycea_rathbuni,244.204,0.154225,-0.00155782,0.0155752,0
500000,Eurycea_rathbuni,Eurycea_troglodytes,256.267,0.212716,0.00354975,0.00879478,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,158.756,0.101462,-0.00487526,0.000279665,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0415276,-0.00252917,0.01966,0
1000000,Ranodon_sibiricus,Hynobius_retardatus,236.673,0.134919,-0.00619506,0.00328711,0
1000000,Mertensiella_caucasica,Salamandra_infraimmaculata,211.157,0.0850186,-0.00625155,0.0120685,0
1000000,Ambystoma_opacum,Ambystoma_cingulatum,242.098,0.14782,-0.00949717,0.0134688,0
1000000,Pleurodeles_waltl,Notophthalmus_meridionalis,217.25,0.11146,-0.00917347,0.0242239,0
1000000,Plethodon_yonahlossee,Plethodon_petraeus,245.306,0.114151,0.0040155,0.0154424,0
1000000,Eurycea_naufragia,Eurycea_rathbuni,246.633,0.268082,1.12831e-06,0.0440354,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,157.505,0.0458989,0.00294117,0.000571619,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.00891675,-0.000681413,0.0104406,0
1500000,Salamandrella_keyserlingii,Parahynobius_kordosi,227.429,0.100591,-0.00565373,0.00655775,0
1500000,Pseudobranchus_axanthus,Siren_hesterna,190.975,0.043827,0.00254136,0.0608887,0
1500000,Ambystoma_gracile,Ambystoma_opacum,239.8,0.111597,0.00387065,0.00211649,0
1500000,Notophthalmus_meridionalis,Notophthalmus_robustus,233.83,0.0693106,0.0066704,0.0695544,0
1500000,Mertensiella_caucasica,Phosphotriton_sigei,193.376,0.103906,-0.00302935,0.0275143,0
1500000,Plethodon_petraeus,Plethodon_kentucki,252.86,0.166602,-0.00625111,0.00116019,0
