generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.014472,-0.0025016
1000000,Andrias_scheuchzeri,NA,191.17,0.0514037,-0.0037726
1000000,Chunerpeton_tianyiensis,NA,113.42,0.0278419,-0.000837208
1000000,Onychodactylus_japonicus,NA,239.7,0.0263671,-0.00173069
1000000,Batrachuperus_tibetanus,NA,265.043,0.0281049,-0.00194115
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,211.698,0.0452281,-0.00552072
1000000,Pseudobranchus_striatus,Siren_lacertina,203.49,0.0327327,0.00127895
1000000,Ambystoma_talpoideum,NA,235.59,0.0276303,-0.00363984
1000000,Ambystoma_laterale,NA,263.587,0.0206101,-0.00278989
1000000,Salamandra_salamandra,Salamandra_atra,231.207,0.0131918,-0.00150435
1000000,Ambystoma_texanum,NA,263.22,4.34317e-05,-0.00350002
1000000,Hydromantes_platycephalus,NA,266.826,0.077115,-0.000642762
1000000,Desmognathus_aeneus,NA,253.78,0.0543478,-0.00359026
1000000,Semniobatrachus_boltishki,NA,200.733,0.0309131,0.000710687
1000000,Laccotriton_subsolanus,NA,109.147,0.0482232,0.00350821
1000000,Notophthalmus_meridionalis,Notophthalmus_viridescens,238.703,0.0911258,0.00167671
1000000,Neurergus_kaiseri,Neurergus_crocatus,252.843,0.0223452,-0.00292929
1000000,Triturus_marmoratus,Triturus_cristatus,239.392,0.00379063,0.00246657
1000000,Opithisthotriton_kayi,NA,194.984,0.0515138,0.00691853
1000000,Necturus_punctatus,Necturus_beyeri,212.618,0.00768617,0.00181994
1000000,Amphiuma_tridactylum,Amphiuma_means,179.865,0.166127,-0.00499487
1000000,Karsenia_koreana,NA,231.258,0.0142554,0.00365738
1000000,Desmognathus_brimleyorum,NA,255.178,0.210581,-0.000979776
1000000,Plethodon_cinereus,Plethodon_nettingi,254.236,0.000125502,0.000632173
1000000,Plethodon_petraeus,NA,259.015,0.133292,0.00137702
1000000,Hemidactylium_scutatum,NA,241.515,0.0100905,-0.00221964
1000000,Eurycea_spelaea,NA,243.148,0.0866926,0.00392653
1000000,Eurycea_rathbuni,Eurycea_nana,244.451,0.0723205,-0.00214182
1000000,Batrachoseps_attenuatus,Batrachoseps_major,233.001,0.00683906,-0.00330851
1000000,Dendrotriton_bromeliacius,NA,238.516,0.0368135,-0.00238742
1000000,Chiropterotriton_magnipes,Chiropterotriton_priscus,239.479,0.00666284,-0.000886241
1000000,Pseudoeurycea_bellii,NA,256.97,0.0676561,-0.00522948
1000000,Thorius_troglodytes,NA,216.303,0.0495415,0.000701095
1000000,Sinerpeton_fengshanensis,NA,130.819,0.0629624,0.00412685
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,260.658,0.0553388,0.00271268
1000000,Bolitoglossa_rufescens,NA,260.908,0.08421,0.00119621
1000000,Amphiuma_tridactylum,Ensatina_eschscholtzii,140.905,0.00275654,-0.00131132
1000000,Qinglongtriton_gangouensis,NA,98.1889,0.00737127,-0.00124179
1000000,Andrias_scheuchzeri,Karaurus_sharovi,32.3574,0.0118984,0.00507343
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00700928,-0.00241142
2000000,Andrias_scheuchzeri,NA,180.539,0.0465579,-0.00223427
2000000,Salamandrella_keyserlingii,NA,237.549,0.0946321,-0.00414385
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,189.772,0.0442702,-0.00271394
2000000,Siren_lacertina,NA,236.015,0.0579783,0.00779643
2000000,Pseudobranchus_striatus,Siren_lacertina,185.84,0.021087,0.00794788
2000000,Pseudobranchus_striatus,Siren_lacertina,205.229,0.104593,0.00689849
2000000,Ambystoma_tigrinum,NA,261.715,0.0229291,-0.00463802
2000000,Mertensiella_caucasica,NA,251.783,0.0557139,0.000164125
2000000,Taricha_granulosa,Taricha_torosa,257.066,0.0839003,-0.00663095
2000000,Neurergus_crocatus,NA,261.435,0.119824,0.00510195
2000000,Dicamptodon_ensatus,Salamandrina_terdigitata,88.8914,0.0183022,-0.000160707
2000000,Rhyacotriton_olympicus,NA,232.689,0.0140422,0.0123236
2000000,Amphiuma_tridactylum,Amphiuma_means,175.513,0.117684,0.00244142
2000000,Amphiuma_tridactylum,Amphiuma_means,202.479,0.0344619,0.00546263
2000000,Desmognathus_aeneus,NA,257.212,0.0336523,-0.00141542
2000000,Desmognathus_aeneus,NA,266.685,0.0319433,0.0124865
2000000,Plethodon_petraeus,NA,255.876,0.138649,0.00422838
2000000,Eurycea_rathbuni,Eurycea_nana,249.349,0.224141,-0.00956303
2000000,Dendrotriton_bromeliacius,NA,258.578,0.0462058,0.000750107
2000000,Thorius_troglodytes,NA,216.537,0.00542551,0.00101358
2000000,Oedipina_complex,Oedipina_parvipes,250.448,0.058159,-0.000203994
2000000,Chiropterotriton_chondrostega,NA,262.023,0.0205146,-0.00535597
2000000,Pseudoeurycea_bellii,NA,247.555,0.316253,0.00460607
2000000,Bolitoglossa_epimela,NA,264.104,0.0115734,-0.00361551
2000000,Bolitoglossa_lignicolor,NA,260.361,0.0157694,-0.000323431
2000000,Bolitoglossa_cerroensis,Bolitoglossa_rufescens,220.046,0.00252371,-0.00518756
2000000,Qinglongtriton_gangouensis,NA,93.9994,0.113105,-0.00242928
3000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0280927,-0.00933702
3000000,Pangerpeton_sinensis,NA,108.394,0.155691,0.00172801
3000000,Salamandrella_keyserlingii,NA,255.603,0.0115712,0.000228357
3000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,171.535,0.062515,-0.00306026
3000000,Andrias_scheuchzeri,Opithisthotriton_kayi,75.1807,0.0439273,-0.00259188
3000000,Sinerpeton_fengshanensis,NA,104.291,0.0915163,0.00637
3000000,Opithisthotriton_kayi,NA,84.095,0.000513501,-0.00119697
3000000,Dicamptodon_ensatus,Dicamptodon_copei,177.888,0.103481,0.00299895
3000000,Ambystoma_maculatum,NA,262.669,0.0239738,0.00221071
3000000,Dicamptodon_ensatus,Ambystoma_talpoideum,129.953,0.0117827,0.00129072
3000000,Chioglossa_lusitanica,NA,260.618,0.229143,-0.00852561
3000000,Pleurodeles_waltl,NA,238.946,0.00178715,-0.00460172
3000000,Pleurodeles_waltl,Echinotriton_andersoni,236.112,0.065188,0.00237497
3000000,Taricha_rivularis,NA,260.953,0.00858168,-0.00301813
3000000,Taricha_rivularis,Taricha_granulosa,234.327,0.0147662,-0.00430194
3000000,Notophthalmus_meridionalis,Taricha_rivularis,228.846,0.111208,-0.000800899
3000000,Neurergus_kaiseri,Neurergus_crocatus,256.644,0.142844,-0.00140877
3000000,Necturus_punctatus,Necturus_beyeri,211.824,0.00979078,0.00175053
3000000,Amphiuma_tridactylum,Amphiuma_means,152.534,0.451668,-0.00364007
3000000,Amphiuma_tridactylum,Amphiuma_means,172.204,0.0134199,0.000730808
