generation,N_shifts,logPrior,logLik,eventRate,acceptRate
51000000,41,247.379,10.1861,46.2403,0.24
52000000,45,268.362,23.2259,39.8935,0.2435
53000000,57,344.186,24.6935,55.0155,0.266
54000000,27,165.028,-26.5591,23.7917,0.2386
55000000,35,210.316,-1.94638,39.9202,0.265
56000000,20,117.803,12.5688,15.1694,0.2355
57000000,13,77.4982,-37.1778,11.0736,0.2675
58000000,66,394.341,55.7163,68.0323,0.205
59000000,66,396.569,16.6658,63.7335,0.24
60000000,34,209.05,-0.792219,36.4233,0.281
61000000,53,310.585,44.9186,51.2933,0.24
62000000,23,135.908,49.7833,23.0345,0.226
63000000,48,284.446,10.707,46.8511,0.2395
64000000,53,309.674,29.084,48.9467,0.204
65000000,60,345.803,51.9721,66.46,0.23
66000000,16,96.0192,9.51381,26.3048,0.247
67000000,48,277.161,23.4459,49.9569,0.269
68000000,44,262.099,56.2311,51.1235,0.246
69000000,14,84.1221,-23.3717,16.3409,0.2615
70000000,37,217.546,36.6975,38.3025,0.244
71000000,46,270.876,10.419,33.1282,0.256
72000000,26,157.881,-3.40043,26.1594,0.266
73000000,38,233.221,8.35976,35.0695,0.2635
74000000,48,294.272,3.68509,46.4084,0.274
75000000,24,145.867,-13.7798,20.8116,0.2365
76000000,35,190.864,14.997,27.891,0.252
77000000,45,276.115,6.00095,64.5694,0.2495
78000000,38,233.236,47.9978,43.0062,0.2285
79000000,47,284.918,17.4033,46.1176,0.2496
80000000,47,288.326,25.6349,52.4572,0.262
81000000,29,176.108,-0.721808,25.4991,0.261
82000000,27,160.946,18.3666,23.6498,0.2315
83000000,60,360.038,22.7321,55.6849,0.249
84000000,48,282.793,42.3229,38.8367,0.253
85000000,43,264.128,36.749,47.0292,0.224
86000000,65,380.107,66.3045,63.9249,0.2395
87000000,38,237.888,5.97289,39.3413,0.268
88000000,40,231.238,10.743,46.8069,0.265
89000000,47,277.621,14.2427,43.8695,0.255
90000000,31,186.335,42.1445,23.6612,0.262
91000000,20,112.428,49.2098,24.957,0.2555
92000000,28,161.502,12.5465,32.6071,0.2585
93000000,41,261.778,-0.07765,33.9688,0.2595
94000000,33,205.057,28.8102,34.6748,0.23
95000000,45,276.135,2.22586,47.8389,0.249
96000000,34,197.524,35.4268,27.3264,0.23
97000000,37,219.192,24.9001,24.4234,0.249
98000000,47,278.048,41.4937,46.4477,0.237
99000000,33,203.663,37.8786,35.1597,0.24875
100000000,53,318.184,24.8871,54.8568,0.275
101000000,37,220.03,5.01967,35.0784,0.279
102000000,52,313.407,42.1631,65.5699,0.217
103000000,46,269.546,36.747,40.1232,0.251
104000000,32,191.228,20.3914,34.9316,0.261
105000000,26,144.146,27.849,27.9946,0.250714
106000000,36,217.46,48.2041,38.5796,0.225
107000000,26,160.121,-3.07076,27.9606,0.246
108000000,19,115.554,12.6707,23.9208,0.2435
109000000,48,268.796,-14.1137,42.5645,0.262
110000000,40,222.217,39.5261,45.3208,0.233
111000000,30,178.123,-4.32235,32.8367,0.243364
112000000,65,383.536,65.8079,71.6507,0.224
113000000,27,162.244,8.61023,27.1946,0.243
114000000,39,224.131,8.4724,43.4417,0.2535
115000000,69,420.184,53.0748,76.1313,0.244
116000000,25,152.112,-26.6451,27.8288,0.266
117000000,51,306.848,-19.1276,49.9232,0.2615
118000000,57,343.043,29.6091,46.0773,0.249
119000000,74,459.399,54.936,71.2125,0.245
120000000,33,202.761,16.4178,26.4914,0.255
121000000,34,201.217,14.6304,34.9611,0.266
122000000,46,274.417,39.8624,39.6391,0.22
123000000,30,178.96,31.3339,47.131,0.242
124000000,44,261.556,18.9853,53.8185,0.251667
125000000,22,134.421,-33.9783,22.6,0.25688
126000000,64,386.877,58.768,86.731,0.235
127000000,11,63.9719,25.952,11.0677,0.236
128000000,58,352.705,58.3221,68.0749,0.2375
129000000,52,298.435,32.7057,56.856,0.255
130000000,28,170.42,-3.47314,32.25,0.239
131000000,30,183.064,31.5122,25.8188,0.238
132000000,43,260.765,40.0682,46.2228,0.22
133000000,61,360.897,24.9933,72.3641,0.239
134000000,31,195.51,6.15331,34.9274,0.2495
135000000,30,186.594,43.6652,32.0924,0.221
136000000,42,246.891,25.0567,51.2569,0.235
137000000,68,413.317,38.9011,71.5599,0.264
138000000,48,276.945,-16.9791,42.748,0.251
139000000,14,85.3804,54.298,11.6945,0.219
140000000,33,195.009,15.8849,28.3297,0.247
141000000,36,216.21,33.3486,33.6339,0.228
142000000,58,349.861,62.3614,52.4514,0.228
143000000,77,465.291,36.5634,74.7238,0.251
144000000,45,273.608,55.5904,49.258,0.228
145000000,41,241.743,6.25719,39.3308,0.25
146000000,27,168.176,46.2983,33.5917,0.2365
147000000,25,152.58,34.6412,24.7554,0.249
148000000,52,315.179,10.73,57.6482,0.2565
149000000,47,273.185,3.93588,53.1838,0.262
150000000,38,229.16,23.3298,36.7741,0.248
151000000,40,232.267,31.7882,42.6804,0.2395
152000000,14,85.4696,21.1432,16.58,0.2585
153000000,65,383.634,-5.76171,57.1757,0.2415
154000000,74,433.645,14.9794,83.9719,0.234
155000000,37,219.229,48.3726,36.127,0.2455
156000000,59,357.462,53.8475,49.474,0.237
157000000,39,227.587,29.9871,30.0664,0.244
158000000,52,322.651,23.2166,55.2174,0.2495
159000000,65,385.968,77.7036,62.603,0.246
160000000,32,190.349,-0.397388,30.1605,0.265
161000000,48,283.097,13.5158,59.4792,0.248
162000000,40,246.853,56.4844,47.1814,0.2055
163000000,74,440.171,24.0488,79.2475,0.2655
164000000,64,379.345,41.2994,63.5861,0.236
165000000,37,222.344,25.5884,36.8783,0.2455
166000000,35,203.884,59.001,38.9551,0.2325
167000000,64,388.108,51.1189,71.6937,0.227
168000000,23,147.673,1.51934,29.9883,0.264
169000000,33,193.11,37.8185,36.3212,0.237
170000000,29,180.501,23.0513,32.4453,0.2565
171000000,36,214.953,47.8173,35.0577,0.243
172000000,40,252.161,63.4484,39.1953,0.212
173000000,51,314.322,15.837,41.9093,0.249
174000000,65,389.903,21.1447,60.7381,0.223
175000000,40,238.947,66.1299,47.1045,0.2325
176000000,21,114.166,-1.84952,20.206,0.241667
177000000,63,376.425,12.1099,55.1178,0.248
178000000,48,281.764,33.8143,48.3545,0.222
179000000,27,173.812,28.3909,35.7072,0.2405
180000000,33,195.2,49.4882,33.0636,0.2235
181000000,28,163.388,-2.24911,28.3393,0.2255
182000000,20,125.247,6.17299,23.137,0.248053
183000000,26,150.944,5.77988,26.8622,0.2445
184000000,45,269.225,11.7707,49.1676,0.26
185000000,76,452.067,25.6802,75.6178,0.2385
186000000,45,262.539,22.2729,38.4695,0.26
187000000,49,306.53,28.0143,51.6579,0.238
188000000,45,264.157,26.1633,52.8697,0.2505
189000000,16,96.6553,-6.42687,15.5223,0.25725
190000000,36,210.666,22.9491,32.7468,0.262
191000000,33,196.406,12.287,32.5477,0.259
192000000,57,325.98,20.5604,54.4696,0.258
193000000,22,133.62,25.8336,18.1577,0.2575
194000000,66,401.63,45.5127,60.266,0.228
195000000,46,287.374,28.0221,58.4781,0.237
196000000,39,228.849,12.056,33.6635,0.2275
197000000,37,223.939,33.5398,35.9039,0.263
198000000,40,254.634,54.3639,46.9164,0.235
199000000,27,157.193,-7.5378,25.5475,0.249
200000000,36,221.393,2.61116,42.1791,0.2565
201000000,28,168.162,41.9832,19.8773,0.238
202000000,47,281.351,27.3691,46.1158,0.2415
203000000,39,240.581,24.6416,33.9172,0.2465
204000000,39,221.081,46.487,33.9009,0.2465
205000000,40,246.261,17.1365,37.9081,0.267
206000000,72,421.191,69.8518,72.8432,0.219
207000000,50,284.179,33.5159,50.4483,0.265
208000000,78,464.241,-15.675,80.6314,0.286
209000000,31,180.207,21.6463,30.8987,0.2545
210000000,37,227.411,-16.7198,50.1581,0.269
211000000,47,280.496,55.1827,48.5248,0.223
212000000,22,131.948,0.875559,20.8624,0.252
213000000,39,247.978,30.7632,40.8172,0.243
214000000,35,205.268,53.0929,43.174,0.2525
215000000,35,210.897,33.1462,30.5921,0.2545
216000000,53,322.57,28.2444,52.8824,0.2615
217000000,28,169.536,22.2584,27.835,0.249
218000000,36,231.483,42.135,36.6166,0.224
219000000,33,186.539,22.3592,42.4378,0.245
220000000,63,373.492,4.49599,58.3858,0.276
221000000,26,156.25,-14.5839,28.8871,0.2495
222000000,47,268.262,42.6163,49.2825,0.22
223000000,38,237.912,4.90529,45.4445,0.245
224000000,56,340.308,29.9312,65.222,0.26
225000000,44,260.617,33.2433,43.4978,0.244
226000000,38,226.687,47.3418,41.1405,0.2345
227000000,49,288.718,2.37731,51.1423,0.262333
228000000,56,331.112,65.8238,67.4336,0.245
229000000,49,287.841,3.21865,46.9306,0.262
230000000,47,267.345,28.1879,39.5224,0.247
231000000,56,343.527,56.0824,51.9294,0.233
232000000,63,367.286,39.4031,69.1567,0.227
233000000,76,454.517,-32.2562,80.7187,0.276
234000000,47,280.927,14.9295,59.2166,0.251
235000000,40,239.537,6.83084,37.9293,0.251
236000000,26,154.611,3.4534,27.096,0.249
237000000,39,231.284,-21.1229,44.5392,0.2625
238000000,37,221.236,22.4999,47.4219,0.2425
239000000,23,126.113,7.40505,31.319,0.2385
240000000,52,295.923,4.53286,60.4601,0.262667
241000000,31,179.776,35.634,34.6753,0.2445
242000000,64,389.142,38.2186,61.4991,0.231
243000000,44,266.38,79.6485,43.0329,0.2165
244000000,44,262.427,42.8551,45.6106,0.256
245000000,36,215.133,37.4144,40.8594,0.243
246000000,60,358.042,24.6646,68.9369,0.263
247000000,31,187.076,14.9703,31.358,0.2365
248000000,57,337.652,33.6657,59.939,0.241
249000000,38,230.354,46.4506,42.4525,0.2435
250000000,29,165.964,-16.1141,30.5975,0.282
251000000,57,341.335,12.4847,59.2878,0.258
252000000,59,369.726,43.576,67.3319,0.258
253000000,29,170.864,21.7377,37.7619,0.208
254000000,51,306.87,2.934,33.6472,0.2695
255000000,43,252.737,31.7232,42.5363,0.2465
256000000,55,334.379,36.0815,57.7497,0.215
257000000,43,249.158,11.5176,38.6654,0.265
258000000,41,245.351,0.402305,40.5854,0.244
259000000,38,233.669,59.5453,38.4235,0.219
260000000,34,194.458,40.3252,43.0722,0.2405
261000000,13,71.6992,-53.8311,8.32125,0.27
262000000,64,383.081,43.8513,73.3374,0.269
263000000,29,168.766,28.8209,34.1924,0.245667
264000000,36,210.819,16.4712,42.3591,0.2485
265000000,55,337.575,72.8811,51.2964,0.237
266000000,43,252.996,13.6446,54.03,0.2185
267000000,45,260.787,18.2523,47.8725,0.243
268000000,46,280.787,25.1123,42.1273,0.256
269000000,52,306.953,2.22272,54.4411,0.28
270000000,47,272.588,23.0225,45.1403,0.238
271000000,53,302.032,14.7443,51.6416,0.267
272000000,36,212.583,20.2639,41.1878,0.238
273000000,51,304.777,20.4201,52.0998,0.262833
274000000,42,249.35,-16.2656,38.1985,0.28
275000000,40,237.085,10.0285,45.3949,0.257
276000000,51,318.998,-12.9629,42.9843,0.261
277000000,62,367.372,52.6593,51.056,0.247
278000000,28,166.056,29.9622,26.9377,0.253
279000000,59,356.525,55.2317,58.9692,0.229
280000000,49,296.851,63.5521,57.006,0.197
281000000,38,217.591,-3.02354,41.0637,0.255
282000000,57,357.55,35.2633,61.3673,0.2525
283000000,34,214.374,23.6524,38.408,0.254
284000000,48,282.552,27.4395,56.5042,0.268
285000000,32,189.222,14.0349,30.747,0.228667
286000000,31,186.515,18.4097,22.4835,0.26
287000000,20,125.015,-14.1567,16.5553,0.2485
288000000,37,229.421,5.34842,39.8494,0.261
289000000,56,331.223,38.7832,48.4186,0.233
290000000,33,197.44,9.92557,25.0424,0.242
291000000,36,216.652,6.40448,35.9085,0.2545
292000000,36,211.673,40.9454,47.8263,0.234
293000000,33,194.236,-18.4236,29.7074,0.265
294000000,77,463.844,33.7699,82.1198,0.225
295000000,65,394.483,34.2397,64.2783,0.2435
296000000,35,199.661,40.575,41.7419,0.251
297000000,63,377.244,15.3096,61.3119,0.25
298000000,33,205.808,30.8306,35.6277,0.2385
299000000,27,167.954,37.297,24.8944,0.255
300000000,40,242.889,53.2896,32.0538,0.244
301000000,38,240.5,33.8167,24.2218,0.241
302000000,38,229.493,58.5081,33.8401,0.228
303000000,32,194.17,11.9113,21.8298,0.2435
304000000,46,279.581,33.5357,61.7993,0.236
305000000,48,287.735,29.1365,60.0888,0.266
306000000,48,294.968,22.79,56.4146,0.248
307000000,22,125.346,47.035,19.8863,0.2304
308000000,50,301.744,30.9269,46.4327,0.243429
309000000,38,225.597,15.2928,37.4464,0.2635
310000000,24,145.267,-15.7717,20.1778,0.262
311000000,36,206.688,-2.13009,38.887,0.256
312000000,40,237.241,3.00027,34.8486,0.268
313000000,51,313.534,54.9127,43.8975,0.238
314000000,60,362.021,49.0478,57.1014,0.246
315000000,52,308.604,35.5503,52.5601,0.224
316000000,42,256.4,41.9786,51.3479,0.229
317000000,82,490.721,4.52557,75.76,0.237
318000000,46,282.076,11.9919,44.8455,0.246
319000000,69,424.076,45.8616,78.2483,0.239
320000000,49,297.32,64.5647,51.2271,0.24
321000000,41,253.912,26.233,42.0025,0.243
322000000,27,161.263,27.0202,20.9703,0.249667
323000000,45,279.598,40.2288,55.2344,0.233
324000000,44,255.494,-29.028,41.3232,0.257
325000000,57,330.187,29.9962,68.4856,0.265
326000000,20,108.879,-7.09256,23.2148,0.245
327000000,18,113.574,2.00752,18.8747,0.2508
328000000,32,174.066,-16.091,35.1482,0.244667
329000000,52,317.814,27.1933,43.6962,0.231
330000000,41,240.071,27.3144,35.8417,0.2275
331000000,24,142.977,17.72,24.9139,0.242
332000000,53,315.491,34.5895,50.8471,0.235
333000000,40,241.038,5.37265,35.2749,0.2345
334000000,30,186.175,14,35.3863,0.259
335000000,30,168.472,16.4942,26.5147,0.244
336000000,38,225.48,-10.6029,42.0293,0.264
337000000,30,175.781,-31.8035,26.3531,0.2795
338000000,29,171.056,1.71918,23.6913,0.2485
339000000,43,255.695,14.9543,43.1044,0.25
340000000,29,175.231,15.6143,22.1182,0.248
341000000,20,122.271,26.299,22.0498,0.248
342000000,39,224.229,-17.5222,39.1971,0.286
343000000,58,337.819,-4.26599,47.4563,0.265
344000000,51,313.287,16.7248,52.3754,0.2485
345000000,70,407.091,31.0045,86.9205,0.237
346000000,28,180.858,8.54745,34.2024,0.235
347000000,60,356.625,46.8934,64.6274,0.249
348000000,31,181.797,17.2523,35.2683,0.238
349000000,34,208.267,31.9064,33.9525,0.257
350000000,29,169.859,36.7653,25.2953,0.2325
351000000,47,283.567,50.3716,45.9015,0.2435
352000000,31,175.189,23.532,28.3132,0.233
353000000,59,353.003,33.8301,53.9282,0.236
354000000,29,163.962,17.447,27.8645,0.239333
355000000,56,346.686,5.54077,55.122,0.2495
356000000,45,278.84,35.8745,39.9258,0.254
357000000,24,144.225,4.34982,34.1521,0.2595
358000000,67,408.457,4.2252,68.7579,0.251
359000000,63,375.772,34.532,46.3643,0.258
360000000,51,308.238,-8.25882,51.2063,0.244
361000000,32,203.818,2.0593,41.6171,0.237
362000000,32,185.741,-10.4623,31.5925,0.2555
363000000,31,186.149,35.4767,30.2296,0.227
364000000,62,365.775,28.663,75.5453,0.2405
365000000,26,155.694,-3.90807,21.7048,0.256333
366000000,41,246.391,32.4369,49.2461,0.2445
367000000,55,328.182,46.5581,59.389,0.243
368000000,49,295.056,10.2252,67.162,0.252
369000000,41,240.261,23.0818,45.7173,0.24
370000000,72,437.336,-1.32334,79.8958,0.2565
371000000,33,206.889,17.818,25.111,0.243
372000000,64,388.938,8.31716,45.8005,0.244
373000000,27,161.639,34.9486,30.075,0.228667
374000000,39,234.498,16.3429,49.3555,0.248
375000000,25,148.13,17.7105,25.0052,0.2335
376000000,35,194.448,15.1646,39.2872,0.2505
377000000,33,196.077,26.2069,39.405,0.2595
378000000,63,368.062,43.894,62.512,0.23
379000000,43,256.795,2.36608,41.5831,0.271
380000000,23,142.327,-11.3134,26.3517,0.258
381000000,30,168.238,37.4407,32.4936,0.2175
382000000,39,233.916,2.45926,33.4928,0.25
383000000,33,195.605,45.6814,25.8298,0.2405
384000000,42,255.042,-7.5554,44.9179,0.24575
385000000,47,284.995,17.031,44.9606,0.263
386000000,54,321.508,43.8751,47.5851,0.204
387000000,48,304.189,48.9472,54.3698,0.213
388000000,34,202.995,-5.10677,37.5524,0.254
389000000,47,279.529,17.1364,54.3964,0.268
390000000,33,209.093,33.2323,36.5175,0.2436
391000000,56,342.258,16.3372,68.4573,0.273
392000000,46,274.511,5.44291,65.8112,0.243
393000000,34,205.5,31.2664,35.4506,0.24
394000000,60,355.611,20.2777,53.9333,0.254
395000000,41,244.919,67.7379,43.9328,0.215
396000000,49,289.768,20.7619,49.2502,0.237
397000000,76,468.358,13.5646,73.2393,0.28
398000000,51,293.66,40.615,53.2025,0.228
399000000,66,382.982,27.7796,64.4852,0.241
400000000,49,293.419,37.5796,46.8054,0.245
401000000,24,152.326,-1.17653,19.4443,0.2535
402000000,56,347.415,24.4781,70.0057,0.25
403000000,34,213.934,0.757406,36.2974,0.276
404000000,44,255.826,20.4385,49.3868,0.24
405000000,53,314.757,36.4742,40.2563,0.2435
406000000,32,192.617,27.8419,44.8062,0.231
407000000,51,287.969,20.5253,41.633,0.234
408000000,38,222.422,9.71627,47.2941,0.2412
409000000,35,218.176,30.0888,40.294,0.29
410000000,35,204.023,26.7671,44.2845,0.2445
411000000,50,295.713,-21.5655,60.5063,0.264
412000000,67,396.843,58.0395,68.6416,0.254
413000000,47,281.674,-1.28188,50.7613,0.267
414000000,49,292.388,21.4514,41.4745,0.2265
415000000,13,73.3215,-10.9333,9.36933,0.244
416000000,30,175.309,3.35087,38.4183,0.2525
417000000,39,224.362,5.35765,36.8497,0.255333
418000000,25,150.968,22.0728,29.9918,0.243333
419000000,43,257.486,7.0214,47.7227,0.2585
420000000,42,244.533,12.1342,34.5591,0.225
421000000,52,304.778,27.7877,56.985,0.256
422000000,39,230.681,-30.1039,50.1846,0.2835
423000000,46,267.725,26.4936,46.5747,0.257
424000000,38,235.255,-36.1623,33.2928,0.2755
425000000,33,207.535,48.6874,35.2834,0.235
426000000,24,147.167,-6.97033,29.8218,0.273
427000000,49,301.269,28.835,45.9002,0.231
428000000,41,243.819,16.3944,48.8636,0.24
429000000,26,158.975,31.7251,38.5643,0.247
430000000,55,314.46,-21.0893,66.9873,0.259
431000000,35,209.882,12.8328,33.829,0.234
432000000,46,283.612,48.4822,57.0836,0.244
433000000,49,274.445,22.1585,47.8043,0.2525
434000000,52,290.436,45.9346,62.6034,0.238
435000000,37,231.271,14.2566,36.5871,0.2565
436000000,53,321.065,9.56323,59.2296,0.257
437000000,67,373.445,47.8399,63.2797,0.237
438000000,53,329.735,-7.5518,39.3227,0.251
439000000,37,216.308,10.5656,38.8358,0.2395
440000000,37,215.091,-7.75515,39.1835,0.2665
441000000,49,294.138,31.4607,60.7445,0.219
442000000,29,179.849,31.0838,28.9296,0.25
443000000,36,217.933,-20.4387,36.556,0.247364
444000000,33,199.967,37.8271,31.3786,0.26
445000000,68,391.576,9.52002,82.2665,0.232
446000000,21,123.928,18.8843,27.3447,0.24325
447000000,77,459.786,55.8658,79.6809,0.241
448000000,54,310.674,25.1984,53.315,0.244
449000000,35,212.479,21.6047,39.5339,0.242
450000000,37,224.249,31.2535,44.251,0.251
451000000,34,199.073,58.6446,30.7832,0.227
452000000,44,275.743,32.6483,52.5238,0.24
453000000,44,264.507,23.8965,49.5014,0.2445
454000000,36,212.229,17.4215,34.9815,0.253529
455000000,42,250.872,52.2705,44.9308,0.243
456000000,63,380.573,68.7744,53.0199,0.227
457000000,66,390.57,41.0259,62.2047,0.257
458000000,48,268.316,10.8863,50.8314,0.2345
459000000,34,208.812,-7.1639,29.2985,0.254
460000000,50,294.259,45.9718,47.1923,0.219
461000000,57,333.553,20.3257,64.7603,0.245
462000000,33,192.862,-5.65821,48.7654,0.262667
463000000,31,178.347,1.9272,22.6851,0.2465
464000000,51,306.243,37.7142,54.7937,0.239
465000000,33,198.144,-7.2167,45.4356,0.262667
466000000,30,179.939,4.30855,33.781,0.2585
467000000,56,345.079,36.5604,48.8203,0.234
468000000,52,308.886,29.1817,57.2035,0.239
469000000,32,193.155,23.6137,27.8409,0.254364
470000000,41,245.992,9.87633,36.7858,0.24
471000000,37,223.197,13.9008,36.3205,0.254
472000000,54,316.433,54.1319,52.7351,0.261
473000000,35,216.213,21.4045,44.5624,0.27
474000000,32,185.689,0.712466,25.6754,0.261
475000000,57,349.844,4.22457,50.6566,0.269
476000000,29,173.19,19.7988,23.5677,0.2585
477000000,51,308.476,40.6085,53.5407,0.24
478000000,33,197.004,38.5983,17.9912,0.223
479000000,57,352.193,35.9374,48.4969,0.261
480000000,43,256.862,23.7609,46.6967,0.2405
481000000,38,222.036,6.74213,36.1966,0.2625
482000000,63,376.766,-3.79369,62.1884,0.271
483000000,23,144.947,-21.2712,15.6691,0.247
484000000,54,337.961,8.57823,56.4481,0.2555
485000000,106,642.255,37.5414,102.483,0.244
486000000,46,281.882,30.7052,52.3194,0.244
487000000,32,180.116,32.2313,33.1963,0.245667
488000000,30,179.83,-12.9736,37.4695,0.2405
489000000,50,300.653,1.95454,61.3724,0.273
490000000,35,210.44,28.135,35.5456,0.252
491000000,32,178.329,2.10825,35.0927,0.254
492000000,40,235.024,7.06437,27.1813,0.248
493000000,68,427.67,26.7383,69.7752,0.269
494000000,50,291.651,41.1975,38.6919,0.2335
495000000,27,159.523,9.98311,21.6259,0.261571
496000000,46,275.474,31.7301,45.0236,0.243
497000000,60,356.876,63.8433,64.9748,0.245
498000000,29,167.03,13.4429,24.6978,0.251625
499000000,47,290.263,36.6402,42.9066,0.25
500000000,51,318.031,12.8097,51.4639,0.254
501000000,19,117.799,-0.222507,29.3754,0.245
502000000,40,236.989,49.3705,39.6148,0.219
503000000,32,190.68,19.4734,30.9261,0.25
504000000,40,240.561,22.9328,45.5346,0.253
505000000,54,339.889,19.5074,57.1881,0.265
506000000,33,202.685,25.1387,32.0872,0.2595
507000000,47,285.492,-4.68519,40.9026,0.2655
508000000,33,177.263,26.4936,28.4351,0.252
509000000,51,307.119,33.9463,48.3739,0.231
510000000,26,151.112,8.78376,27.4836,0.25
511000000,41,246.226,43.6933,46.2433,0.242
512000000,40,230.312,34.6261,42.5634,0.242
513000000,31,191.628,48.1848,24.942,0.211
514000000,40,236.466,69.4554,42.5795,0.236333
515000000,68,409.071,29.1742,54.7089,0.24
516000000,82,480.871,49.2065,73.8863,0.241
517000000,54,328.044,7.15305,53.1512,0.2545
518000000,41,232.95,12.1096,43.9567,0.236
519000000,39,233.785,9.26566,33.2686,0.2505
520000000,39,227.999,31.5372,37.9039,0.26
521000000,23,144.409,17.9713,16.4148,0.231
522000000,26,152.331,1.9183,27.8052,0.2405
523000000,57,368.349,64.7142,50.4622,0.2375
524000000,76,463.176,45.709,65.598,0.239
525000000,54,323.648,41.6926,54.31,0.2315
526000000,45,269.549,24.3673,63.512,0.236
527000000,33,191.581,10.9957,33.0131,0.254
528000000,29,172.043,12.6364,33.8158,0.246
529000000,27,158.814,27.5983,22.4864,0.2325
530000000,21,126.418,18.7876,11.2055,0.246
531000000,53,326.6,10.1401,47.7655,0.242
532000000,36,222.275,45.256,35.1248,0.2225
533000000,36,219.027,-8.64748,25.644,0.2655
534000000,29,182.388,-7.7037,31.5784,0.24875
535000000,35,206.784,35.8929,45.8397,0.217
536000000,56,330.075,57.4015,54.2167,0.243
537000000,27,164.835,-6.12546,32.2662,0.2415
538000000,36,205.177,-10.6132,31.8288,0.258
539000000,36,221.482,23.8525,32.9728,0.252
540000000,41,226.533,8.19284,43.656,0.25
541000000,44,259.863,0.797842,59.5497,0.238667
542000000,47,285.371,32.9654,44.2709,0.249
543000000,79,470.758,53.0873,78.1778,0.229
544000000,41,240.654,33.7728,43.5096,0.236
545000000,33,192.587,21.7396,44.4476,0.228
546000000,62,360.716,31.393,64.0864,0.248
547000000,41,256.86,47.4405,36.4171,0.2385
548000000,42,253.48,32.2072,46.9538,0.234
549000000,38,234.86,14.4603,32.3808,0.2415
550000000,34,206.36,23.4224,36.5028,0.249
551000000,21,123.871,5.21332,18.182,0.2165
552000000,26,149.943,28.5381,37.5877,0.247
553000000,65,406.483,58.2126,70.9612,0.2365
554000000,41,247.492,6.89164,57.8601,0.266
555000000,17,100.252,16.6641,20.4373,0.240056
556000000,31,190.245,-6.6191,33.6919,0.25
557000000,29,172.031,14.0103,32.5034,0.2525
558000000,35,196.754,24.7188,46.3563,0.257
559000000,60,366.698,27.6397,64.7963,0.222
560000000,55,342.476,58.3803,49.061,0.234
561000000,40,234.719,41.7084,29.825,0.24
562000000,48,281.943,14.5108,53.9914,0.233
563000000,19,109.225,10.1657,22.5,0.233
564000000,42,261.671,-21.2377,41.4157,0.263
565000000,55,334.7,-16.3046,43.2042,0.254
566000000,20,119.429,-12.5687,22.4769,0.2585
567000000,47,293.331,32.1924,55.4602,0.232
568000000,44,265.265,32.6857,52.0313,0.243
569000000,44,270.528,-18.2502,44.7517,0.258333
570000000,33,197.203,-23.6351,33.0716,0.271
571000000,58,345.386,25.8636,56.828,0.245
572000000,33,196.752,44.8189,23.7233,0.251
