generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
108000000,13,83.3748,-6808.26,10.6342,0.0881318,0.364
108500000,7,41.4431,-6809.12,13.8091,0.0926819,0.338
109000000,9,59.5977,-6812.44,15.39,0.0946833,0.361
109500000,8,44.96,-6812.09,8.37933,0.0909846,0.330552
110000000,7,47.4973,-6812.97,9.62355,0.0915607,0.335
110500000,7,44.9896,-6814.56,5.99477,0.0871776,0.332
111000000,7,43.9348,-6807.04,6.79941,0.0979103,0.3285
111500000,4,30.6368,-6829.71,2.63916,0.0925872,0.3545
112000000,6,41.8227,-6816.29,6.29708,0.0905574,0.326833
112500000,7,47.7767,-6807.24,6.92676,0.0923948,0.336
113000000,10,67.1378,-6807.4,12.6513,0.0939771,0.323
113500000,5,35.837,-6830.22,11.219,0.0897202,0.330667
114000000,8,51.3766,-6810.47,8.27505,0.0881233,0.333
114500000,6,39.7244,-6814.31,12.035,0.0909065,0.327
115000000,7,47.5126,-6809.22,9.49115,0.0888723,0.332
115500000,5,31.7325,-6818.44,1.90105,0.090958,0.298333
116000000,10,69.6489,-6822.7,9.10823,0.0911564,0.368
116500000,11,67.2662,-6809.53,9.3242,0.0944656,0.341
117000000,8,52.1067,-6820.97,9.29605,0.0935194,0.331
117500000,8,56.3057,-6806.98,9.94206,0.0936554,0.296
118000000,8,53.7091,-6814.18,9.27684,0.0934182,0.329
118500000,8,52.2527,-6819.22,3.68423,0.0878108,0.316667
119000000,11,67.5672,-6795.38,5.45892,0.0908509,0.3435
119500000,8,54.3494,-6810.7,10.1869,0.0919473,0.342
120000000,11,69.8176,-6798.93,18.6349,0.0895266,0.379
120500000,9,61.3396,-6819.41,13.9235,0.0890316,0.351
121000000,8,48.9756,-6809.33,8.45533,0.0902541,0.359
121500000,6,40.2716,-6812.85,11.421,0.0906525,0.318
122000000,7,44.7121,-6813.46,7.42649,0.0862367,0.310667
122500000,8,54.8194,-6811.43,11.2615,0.0905317,0.329
123000000,11,69.7923,-6806.35,13.8912,0.0956682,0.347
123500000,7,45.1825,-6811,6.49791,0.091727,0.309
124000000,6,38.9098,-6811.15,12.1503,0.0907266,0.3295
124500000,10,70.5012,-6809.37,12.6385,0.0917753,0.3265
125000000,8,53.3852,-6814.52,8.58138,0.0940533,0.357
125500000,8,52.8576,-6807.43,7.29313,0.0919931,0.311
126000000,10,57.7016,-6808.62,10.7573,0.0903001,0.358
126500000,7,42.2789,-6812.26,7.1913,0.091208,0.3495
127000000,8,58.1508,-6820.41,19.9215,0.0861089,0.3505
127500000,6,41.5279,-6810.85,5.62766,0.0868657,0.314
128000000,4,29.1238,-6829.93,3.02406,0.0930583,0.313778
128500000,6,35.9817,-6812.69,11.7676,0.0921694,0.36
129000000,7,40.1212,-6820.19,5.10317,0.0949742,0.314
129500000,7,42.0723,-6808.28,7.30854,0.0930691,0.338333
130000000,6,38.4739,-6807.68,4.09441,0.0936171,0.3435
130500000,7,44.9946,-6803.83,8.58201,0.0920416,0.361
131000000,9,57.6388,-6819.28,7.4971,0.0932098,0.354
131500000,10,60.6807,-6805.41,18.4187,0.089015,0.311
132000000,9,63.2583,-6811.63,7.68387,0.0895891,0.383
132500000,11,71.0462,-6802.16,11.4295,0.0866494,0.354
133000000,10,62.15,-6803.92,11.7152,0.0895114,0.3215
133500000,8,52.7068,-6814.8,9.63987,0.0957403,0.29
134000000,8,54.6096,-6813.97,11.4997,0.0949102,0.351
134500000,6,39.4233,-6811.26,7.96282,0.0900731,0.342667
135000000,9,61.0217,-6803.61,8.08426,0.0890145,0.308
135500000,10,65.2262,-6817.45,17.6433,0.0909337,0.332
136000000,6,42.5549,-6827.94,4.73246,0.08604,0.311
136500000,6,39.2591,-6809.43,14.9087,0.0917461,0.323
137000000,9,60.2916,-6808.24,14.4571,0.0907219,0.375
137500000,10,60.319,-6821.33,9.31677,0.0871472,0.349
138000000,8,45.0293,-6807.01,4.46839,0.0893854,0.34
138500000,6,37.806,-6815.49,13.8288,0.0841185,0.3235
139000000,9,59.1473,-6807.32,10.2661,0.0940873,0.331
139500000,7,47.4085,-6809.03,7.29464,0.0873622,0.35
140000000,11,71.1536,-6807.51,9.0866,0.0928366,0.342
140500000,9,59.3892,-6805.82,9.04069,0.0898115,0.321
141000000,10,67.4164,-6809.45,10.1246,0.0899385,0.334
141500000,7,44.7467,-6822.37,6.02606,0.0882987,0.321
142000000,6,37.715,-6815.34,7.94918,0.0882424,0.307
142500000,8,48.6591,-6810.02,4.01723,0.0885058,0.338
143000000,7,46.3112,-6813.25,9.84268,0.0931287,0.309273
143500000,6,41.3564,-6814.4,5.0401,0.0905268,0.3135
144000000,11,73.3672,-6804.22,11.204,0.0944883,0.313
144500000,8,52.4031,-6813.57,7.59115,0.0916216,0.325
145000000,6,36.364,-6819.43,6.06871,0.0943596,0.3045
145500000,7,48.6577,-6805.89,7.85038,0.0928789,0.29
146000000,9,59.6137,-6808.56,6.11142,0.0929417,0.315
146500000,10,72.4503,-6807.13,17.8432,0.0907537,0.339
147000000,6,39.2029,-6808.34,6.44677,0.0881993,0.34
147500000,6,36.1265,-6808.02,3.34384,0.0883376,0.324091
148000000,7,45.611,-6812.75,11.5689,0.0867158,0.3365
148500000,7,48.3626,-6814.27,8.48329,0.0960478,0.3385
149000000,7,45.8292,-6820.17,7.91851,0.0881755,0.299
149500000,9,59.0729,-6795.93,5.65542,0.0959425,0.317
150000000,7,46.7203,-6815.01,5.84518,0.0866787,0.32
150500000,8,55.2217,-6810.65,5.98096,0.0865227,0.311
151000000,9,57.8741,-6804.11,15.4236,0.0935233,0.3488
151500000,6,34.218,-6817.33,6.38931,0.0916623,0.3215
152000000,7,44.7204,-6817.63,12.8936,0.0897909,0.33
152500000,7,47.5509,-6805.1,7.71199,0.0908033,0.328
153000000,8,55.0189,-6821.23,7.4051,0.0876088,0.308
153500000,7,42.4088,-6801.19,5.01195,0.093506,0.337333
154000000,8,52.0223,-6805.17,6.34962,0.088939,0.333
154500000,7,47.8232,-6812.27,12.8211,0.0923275,0.3445
155000000,10,66.8173,-6811.64,12.9516,0.0925964,0.336
155500000,9,65.2146,-6817.97,11.2151,0.0909975,0.355
156000000,8,55.9277,-6811.9,6.76939,0.0911497,0.326
