generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.11767,-0.00318748,0.0704393,0
500000,Salamandrella_keyserlingii,Ranodon_sibiricus,235.507,0.0889745,0.000270029,0.00702498,0
500000,Dicamptodon_tenebrosus,Ambystoma_talpoideum,133.353,0.124894,-0.00172125,0.0965923,0
500000,Mertensiella_caucasica,Phosphotriton_sigei,195.25,0.122805,0.00253554,0.103985,0
500000,Plethodon_petraeus,Plethodon_kentucki,253.858,0.155276,0.00180029,0.00486732,0
500000,Eurycea_rathbuni,Eurycea_troglodytes,256.892,0.246493,0.00499042,0.0753805,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,153.508,0.0516988,0.00297266,0.00164593,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.103084,-0.00100275,0.0839066,0
1000000,Ranodon_sibiricus,Hynobius_retardatus,237.734,0.106264,0.000645141,0.00833565,0
1000000,Ambystoma_talpoideum,Ambystoma_minshalli,208.036,0.10676,-0.00267202,0.0714343,0
1000000,Pleurodeles_waltl,Notophthalmus_meridionalis,201.391,0.17638,-0.00450385,0.101906,0
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,142.073,0.0770322,-0.00192662,0.0775339,0
1000000,Plethodon_jordani,Plethodon_metcalfi,256.342,0.219375,0.000257811,0.030127,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,168.345,0.0547713,0.00184144,0.00331271,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.00201602,-0.00283818,0.0180165,0
1500000,Ranodon_sibiricus,Hynobius_retardatus,236.739,0.122581,-0.000576312,0.00882486,0
1500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,104.965,0.0426831,0.00290573,0.0171025,0
1500000,Ambystoma_gracile,Ambystoma_opacum,234.229,0.115707,-0.000199832,0.0203548,0
1500000,Pleurodeles_waltl,Notophthalmus_meridionalis,202.302,0.157641,-0.00373689,0.0806592,0
