generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0222637,-0.000303831,0.0181398,0
500000,Ranodon_sibiricus,Hynobius_retardatus,238.206,0.109021,0.00136021,0.00303345,0
500000,Ambystoma_gracile,Ambystoma_opacum,239.355,0.11344,0.00204847,0.00149102,0
500000,Mertensiella_caucasica,Phosphotriton_sigei,198.1,0.0943462,1.71578e-05,0.0368472,0
500000,Necturus_lewisi,Necturus_punctatus,245.622,0.12784,-0.00607544,0.00515798,0
500000,Plethodon_caddoensis,Plethodon_jordani,255.349,0.177002,0.000610182,0.00557281,0
500000,Eurycea_naufragia,Eurycea_rathbuni,246.17,0.265846,-0.00257561,0.0424477,0
500000,Pseudoeurycea_papenfussi,Pseudoeurycea_brunnata,243.906,0.14874,-0.00613851,0.00222287,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,164.457,0.0659634,-0.00265865,0.000419556,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0240112,-0.000961867,0.0135644,0
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,235.843,0.113183,-0.00496072,0.00406461,0
1000000,Ambystoma_gracile,Ambystoma_opacum,234.187,0.104154,0.00378195,0.015563,0
1000000,Mertensiella_caucasica,Pleurodeles_waltl,199.141,0.0875576,-0.00442597,0.0289544,0
1000000,Mertensiella_caucasica,Phosphotriton_sigei,194.448,0.0196576,-0.00133857,0.0317971,0
1000000,Plethodon_caddoensis,Plethodon_jordani,255.438,0.195123,-0.00462951,0.0113988,0
1000000,Eurycea_naufragia,Eurycea_rathbuni,248.54,0.162655,0.00587786,0.0269238,0
1000000,Parvimolge_townsendi,Bolitoglossa_cerroensis,211.252,0.0919128,-0.00742013,0.000444044,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,153.887,0.0537225,-0.000323446,0.000626199,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0213502,-0.0014155,0.0159335,0
1500000,Salamandrella_keyserlingii,Parahynobius_kordosi,220.349,0.116694,-0.00506599,0.0148863,0
1500000,Ambystoma_talpoideum,Ambystoma_gracile,223.694,0.0831707,-0.00350272,0.00432437,0
1500000,Mertensiella_caucasica,Pleurodeles_waltl,200.91,0.0968352,-0.00234393,0.0176084,0
1500000,Plethodon_jordani,Plethodon_metcalfi,256.066,0.279012,0.0023825,0.0313616,0
1500000,Eurycea_naufragia,Eurycea_rathbuni,248.57,0.144546,-0.00440792,0.0302455,0
1500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,209.716,0.0724279,0.000302179,0.00529163,0
1500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,147.923,0.0481171,7.50666e-05,0.000583166,0
2000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0114382,0.0037757,0.0195194,0
2000000,Salamandrella_keyserlingii,Parahynobius_kordosi,209.04,0.0664662,0.00266572,0.00454612,0
2000000,Ambystoma_gracile,Ambystoma_opacum,232.873,0.0864342,0.00481257,0.00213287,0
2000000,Pleurodeles_waltl,Notophthalmus_meridionalis,213.433,0.115425,-0.00192314,0.03711,0
2000000,Plethodon_jordani,Plethodon_metcalfi,256.015,0.240039,-0.00471528,0.00382226,0
2000000,Eurycea_sosorum,Eurycea_nana,265.399,0.168135,-0.000181098,0.0659116,0
2000000,Batrachoseps_kawia,Batrachoseps_attenuatus,210.687,0.0482534,0.000938155,0.00128919,0
2000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,173.487,0.0580272,-0.00063993,0.000698842,0
2000000,Dicamptodon_tenebrosus,Proteus_anguinus,83.3404,0.0272226,0.00289782,0.0144528,0
2500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0047006,0.0026444,0.0242509,0
2500000,Salamandrella_keyserlingii,Parahynobius_kordosi,233.23,0.0951643,-0.00453868,0.00282061,0
2500000,Ambystoma_gracile,Ambystoma_opacum,239.044,0.12634,-0.00293543,0.00275618,0
2500000,Mertensiella_caucasica,Phosphotriton_sigei,194.939,0.0669425,0.00377489,0.0214453,0
2500000,Plethodon_caddoensis,Plethodon_jordani,255.347,0.141843,0.00136027,0.0146272,0
2500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,160.178,0.0622231,-0.000586672,0.000648763,0
2500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,17.8807,0.0281237,-0.00119613,0.0202291,0
3000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0365401,-0.00156128,0.0215082,0
3000000,Ranodon_sibiricus,Hynobius_retardatus,237.714,0.0786523,-0.00165963,0.00353671,0
3000000,Mertensiella_caucasica,Phosphotriton_sigei,193.149,0.0736594,0.00349503,0.0250646,0
3000000,Ambystoma_gracile,Ambystoma_opacum,234.771,0.110616,0.00583017,0.0153975,0
3000000,Stereochilus_marginatus,Urspelerpes_brucei,195.307,0.0463618,0.00152503,0.00762515,0
3000000,Plethodon_petraeus,Plethodon_kentucki,254.062,0.20145,0.00113714,0.012818,0
3000000,Eurycea_chamberlaini,Eurycea_quadridigitata,237.907,0.0695345,0.0067769,0.00739826,0
3000000,Eurycea_chamberlaini,Eurycea_quadridigitata,236.866,0.0748448,0.000525036,0.00718008,0
3000000,Batrachoseps_wrighti,Nyctanolis_pernix,186.678,0.050841,0.00365653,9.49863e-05,0
3000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,170.36,0.0537332,-0.00162944,0.00188649,0
3500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.00904663,-0.00387223,0.0157355,0
3500000,Salamandrella_keyserlingii,Parahynobius_kordosi,233.367,0.0778075,0.00659945,0.00903835,0
3500000,Ambystoma_gracile,Ambystoma_opacum,238.938,0.083816,-0.00215297,0.00256272,0
3500000,Mertensiella_caucasica,Phosphotriton_sigei,196.489,0.0721298,0.00549085,0.0341042,0
3500000,Plethodon_kentucki,Plethodon_caddoensis,254.576,0.145091,-0.00460027,0.0234443,0
3500000,Eurycea_naufragia,Eurycea_rathbuni,247.97,0.0909957,0.00139963,0.000700615,0
3500000,Eurycea_rathbuni,Eurycea_troglodytes,252.14,0.116646,0.00359554,0.0567654,0
3500000,Pseudoeurycea_gadovii,Pseudoeurycea_anitae,255.306,0.226862,-0.000753386,0.0783049,0
3500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,145.577,0.0825914,-0.0036786,0.000229751,0
3500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,16.588,0.0298004,-0.000698441,0.0154515,0
4000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0343857,-0.00197853,0.0167731,0
4000000,Ranodon_sibiricus,Hynobius_retardatus,237.258,0.0950466,0.00948111,0.00180406,0
4000000,Ambystoma_cingulatum,Ambystoma_maculatum,247.455,0.115513,0.00288522,0.00935849,0
4000000,Salamandra_infraimmaculata,Lyciasalamandra_atifi,226.589,0.0877707,-0.000547578,0.0382923,0
4000000,Triturus_pygmaeus,Triturus_dobrogicus,249.571,0.11287,-0.00463176,0.0669506,0
4000000,Pleurodeles_waltl,Notophthalmus_meridionalis,205.475,0.119308,-0.00840619,0.0342244,0
4000000,Eurycea_sosorum,Eurycea_nana,261.441,0.246305,0.00797022,0.0308007,0
4000000,Eurycea_sosorum,Eurycea_nana,260.956,0.0732469,0.00145771,0.137975,0
4000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,170.644,0.055201,0.0017949,0.000877526,0
4500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0224507,-8.20448e-05,0.0188422,0
4500000,Salamandrella_keyserlingii,Parahynobius_kordosi,214.745,0.0854612,0.00679039,0.0132856,0
4500000,Ambystoma_cingulatum,Ambystoma_maculatum,245.325,0.12079,-0.00379433,0.015804,0
4500000,Necturus_lewisi,Necturus_krausei,160.681,0.0459957,0.00171058,0.0120455,0
4500000,Salamandrina_perspicillata,Mertensiella_caucasica,157.304,0.104111,-0.00311291,0.0301631,0
4500000,Plethodon_hoffmani,Plethodon_hubrichti,259.571,0.413725,0.00059089,0.155893,0
4500000,Plethodon_yonahlossee,Plethodon_petraeus,249.379,0.186908,-0.00558633,0.0023526,0
4500000,Eurycea_naufragia,Eurycea_rathbuni,246.597,0.258508,0.00514483,0.00836673,0
4500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,212.53,0.0724122,-0.000219817,0.00117708,0
4500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,144.718,0.0806782,-0.00379121,0.00179992,0
5000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0182981,0.00133975,0.015779,0
5000000,Ranodon_sibiricus,Hynobius_retardatus,237.648,0.129956,-0.00442305,0.00251361,0
5000000,Ambystoma_gracile,Ambystoma_opacum,227.545,0.113491,0.00465298,0.012336,0
5000000,Mertensiella_caucasica,Pleurodeles_waltl,200.461,0.0872496,-0.00108322,0.024913,0
5000000,Plethodon_caddoensis,Plethodon_jordani,255.099,0.193589,0.00659945,0.000692488,0
5000000,Eurycea_rathbuni,Eurycea_troglodytes,252.62,0.20968,-0.00437273,0.0356832,0
5000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,153.45,0.0820489,-0.00179966,0.112375,0
5000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,169.027,0.060597,-0.00100436,0.00144489,0
5500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.03273,-0.00159894,0.0171688,0
5500000,Cryptobranchus_alleganiensis,Andrias_davidianus,213.199,0.0639977,-0.000898188,0.0159854,0
5500000,Salamandrella_keyserlingii,Parahynobius_kordosi,232.587,0.0824387,0.00245438,0.00945413,0
5500000,Ambystoma_opacum,Ambystoma_cingulatum,243.993,0.19818,0.00108898,0.0564405,0
5500000,Mertensiella_caucasica,Pleurodeles_waltl,198.679,0.0875428,-0.00100223,0.0258878,0
5500000,Proteus_anguinus,Necturus_lewisi,122.08,0.025262,0.0028081,0.0165108,0
5500000,Plethodon_sherando,Plethodon_websteri,220.789,0.119688,-0.000559183,0.0173467,0
5500000,Eurycea_troglodytes,Eurycea_sosorum,260.655,0.319531,0.00310502,0.0123582,0
5500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,156.101,0.0520033,0.00108497,0.00125569,0
6000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0383024,-0.00320602,0.0144849,0
6000000,Ranodon_sibiricus,Hynobius_retardatus,237.277,0.0915535,-0.00401915,0.00143434,0
6000000,Ambystoma_cingulatum,Ambystoma_maculatum,246.817,0.0993819,-0.00686259,0.00100862,0
6000000,Salamandra_infraimmaculata,Lyciasalamandra_atifi,234.271,0.122008,-0.00745334,0.0335467,0
6000000,Pleurodeles_waltl,Notophthalmus_meridionalis,212.808,0.0737944,0.00230154,0.0259221,0
6000000,Plethodon_caddoensis,Plethodon_jordani,254.979,0.259705,-0.0036667,0.00131,0
6000000,Eurycea_sosorum,Eurycea_nana,264.149,0.775672,-0.0099246,0.0135262,0
6000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,152.287,0.0568057,0.00071288,0.00116185,0
6500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0176422,1.32739e-05,0.0178241,0
6500000,Cryptobranchus_alleganiensis,Andrias_davidianus,173.004,0.017065,0.00606776,0.00777682,0
6500000,Ranodon_sibiricus,Hynobius_retardatus,237.237,0.10589,-0.00556987,0.00964194,0
6500000,Echinotriton_chinhaiensis,Tylototriton_wenxianensis,243.359,0.106351,0.0029605,0.0417315,0
6500000,Ambystoma_opacum,Ambystoma_cingulatum,243.818,0.110797,0.000669038,0.0160154,0
6500000,Salamandra_infraimmaculata,Lyciasalamandra_atifi,228.257,0.0962059,-0.0023721,0.00176978,0
6500000,Pleurodeles_waltl,Echinotriton_chinhaiensis,232.408,0.121205,0.00107228,0.0122985,0
6500000,Pleurodeles_waltl,Echinotriton_chinhaiensis,234.6,0.110778,-0.00308793,0.170085,0
6500000,Pleurodeles_waltl,Notophthalmus_meridionalis,213.391,0.0949924,-0.00357809,0.0311119,0
6500000,Necturus_lewisi,Necturus_punctatus,235.066,0.0811891,-0.00302769,0.0111656,0
6500000,Plethodon_petraeus,Plethodon_kentucki,253.866,0.15905,-0.00424937,0.0123897,0
6500000,Eurycea_sosorum,Eurycea_nana,262.587,0.383632,0.00409407,0.0599481,0
6500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,171.194,0.0691644,-0.0014215,0.00103301,0
7000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0173199,0.000791831,0.0185099,0
7000000,Salamandrella_keyserlingii,Parahynobius_kordosi,220.776,0.072646,0.00402969,0.00395086,0
7000000,Ambystoma_cingulatum,Ambystoma_maculatum,245.624,0.106035,-0.00216681,0.0186086,0
7000000,Mertensiella_caucasica,Phosphotriton_sigei,194.471,0.0956493,-0.00286313,0.0313833,0
7000000,Plethodon_yonahlossee,Plethodon_petraeus,249.713,0.114983,-0.00730937,0.00497185,0
7000000,Eurycea_sosorum,Eurycea_nana,263.157,0.182168,-0.00166083,0.0498787,0
7000000,Pseudoeurycea_papenfussi,Pseudoeurycea_brunnata,240.848,0.125441,-0.00571849,0.00247217,0
7000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,174.11,0.0761323,-0.00309489,0.000687841,0
7500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.036451,-0.00223846,0.0216342,0
7500000,Salamandrella_keyserlingii,Parahynobius_kordosi,208.443,0.102457,-0.0048184,0.0164281,0
7500000,Ambystoma_gracile,Ambystoma_opacum,235.69,0.0882689,-0.0115861,0.00617773,0
7500000,Mertensiella_caucasica,Phosphotriton_sigei,196.9,0.0714495,-0.000230306,0.0291932,0
7500000,Necturus_lewisi,Necturus_krausei,162.229,0.0371107,-0.000707405,0.00940193,0
7500000,Plethodon_petraeus,Plethodon_kentucki,253.89,0.160173,-0.00602095,0.0534759,0
7500000,Eurycea_rathbuni,Eurycea_troglodytes,254.524,0.246827,-0.00124187,0.128478,0
7500000,Desmognathus_wrighti,Desmognathus_quadramaculatus,225.352,0.127937,-0.0140329,0.000161817,0
7500000,Pseudoeurycea_papenfussi,Pseudoeurycea_brunnata,248.551,0.117438,0.000132067,0.0302511,0
