generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
25500000,8,51.4764,-3021.21,10.5314,0.00437453,0.351
26000000,11,72.6295,-3030.06,14.8407,0.00464506,0.34
26500000,10,59.0145,-3011.96,8.62394,0.00414099,0.355
27000000,10,52.0031,-3019.48,8.49013,0.00508828,0.361
27500000,15,94.8125,-3004.22,17.3941,0.00515818,0.367
28000000,16,103.09,-3017.69,16.5929,0.00461265,0.407
28500000,9,57.29,-3028.44,15.9467,0.00441993,0.359
29000000,10,60.1075,-3024.14,11.7504,0.00369682,0.358
29500000,9,56.1099,-3011.1,7.01318,0.00403981,0.344
30000000,12,71.0621,-3015.88,6.14683,0.00498499,0.36
30500000,10,62.4863,-3015.53,16.2303,0.00442936,0.392
31000000,9,57.1872,-3029.48,9.2293,0.00432632,0.3595
31500000,11,62.5713,-3010.31,10.4261,0.00467452,0.392
32000000,10,62.3558,-3007.54,12.4667,0.00435776,0.364
32500000,12,74.3499,-3013.81,10.3441,0.00429604,0.353
33000000,13,81.501,-3012.32,12.4676,0.00456818,0.388
33500000,10,61.7163,-3008.1,6.80967,0.00418633,0.365
34000000,19,112.074,-2998.13,22.5017,0.00386515,0.395
34500000,7,41.1696,-3023.05,4.54353,0.00432071,0.345
35000000,8,45.6067,-3016.5,12.9956,0.00544482,0.3574
35500000,11,72.7933,-3032.14,10.7828,0.00473132,0.397
36000000,13,78.4825,-3009.86,17.7486,0.00362073,0.35
36500000,11,68.3047,-3010.76,6.95321,0.0049629,0.349
37000000,12,71.5815,-3007.53,17.4346,0.00475562,0.346
37500000,8,47.8139,-3024.88,7.79935,0.00401904,0.399
38000000,13,83.1176,-3011.83,14.0525,0.00484038,0.398
38500000,12,75.2519,-3012.77,8.76814,0.00461851,0.391
39000000,11,68.8545,-3019.45,19.1376,0.00399867,0.344
39500000,14,75.9223,-3018.55,16.2948,0.00502412,0.383
40000000,8,49.6302,-3021.31,10.3008,0.00476135,0.364857
40500000,10,58.5032,-3009.64,8.81719,0.00321396,0.369
41000000,9,56.8128,-3017.47,5.25587,0.00418223,0.379
41500000,14,84.2008,-3023.86,14.2759,0.00519366,0.375
42000000,13,75.5939,-3007.54,15.8479,0.00417939,0.373
42500000,9,51.8418,-3015.87,9.9165,0.00496015,0.35
43000000,10,63.372,-3021.61,6.08162,0.00388738,0.36
43500000,11,68.2258,-3011.69,9.13571,0.00581056,0.371
44000000,5,30.4468,-3032.91,5.09232,0.00428892,0.324
44500000,10,63.6883,-3022.66,15.7266,0.00401216,0.339
45000000,9,53.5646,-3011.78,8.16982,0.00417317,0.348
45500000,12,75.8105,-3009.96,13.28,0.00455085,0.3385
46000000,11,63.9661,-3010.27,16.8481,0.00513039,0.357
46500000,14,79.8684,-3006.61,14.0689,0.00452964,0.343
47000000,13,76.9218,-3005.53,12.9939,0.00437455,0.342
47500000,8,52.2469,-3018.42,8.5116,0.00445782,0.332
48000000,9,57.4757,-3027.12,8.59475,0.00505487,0.364
48500000,8,49.0083,-3024.68,6.78191,0.00493472,0.363333
49000000,11,67.925,-3012.62,9.97095,0.00430859,0.341
49500000,8,49.0471,-3019.86,9.09369,0.00512448,0.36
50000000,7,40.0839,-3025.42,4.91748,0.00591158,0.379
50500000,9,56.8192,-3020.3,10.3518,0.0048952,0.388
51000000,7,41.8185,-3019.25,11.0209,0.0047209,0.355
51500000,12,70.5296,-3011.25,11.966,0.00458614,0.342
52000000,7,42.9232,-3019.99,5.31404,0.00401216,0.374
52500000,6,37.7894,-3030.4,12.5256,0.00438683,0.3465
53000000,14,79.5672,-3011.2,11.7586,0.00502245,0.366
53500000,10,67.3166,-3011.97,13.7708,0.00479553,0.361
54000000,12,79.6657,-3016.4,10.3229,0.00495893,0.374
54500000,10,58.5703,-3024.56,13.0056,0.00387825,0.395
55000000,10,65.8426,-3018.45,11.5835,0.00477042,0.376
55500000,13,80.3174,-3022.1,11.3452,0.00382979,0.365
56000000,14,74.6885,-3014.22,8.34177,0.0050477,0.326
56500000,7,43.6321,-3018.09,12.309,0.00493039,0.3375
57000000,15,83.7217,-3007.44,17.6039,0.00408379,0.356
57500000,8,48.2864,-3031.94,8.99126,0.00438611,0.3352
58000000,9,60.4758,-3033.43,10.1662,0.00288587,0.375
58500000,12,67.6258,-3009.17,15.6427,0.00433517,0.395
59000000,7,41.4771,-3016,4.50005,0.0043106,0.34
59500000,10,62.7107,-3025.84,9.20819,0.00500859,0.3514
60000000,11,57.561,-3026.63,9.74961,0.00632955,0.339
60500000,9,59.6002,-3022.52,8.72646,0.00504147,0.379
61000000,8,52.8709,-3019.87,7.55862,0.00405977,0.337
61500000,11,70.917,-3016.04,11.8493,0.00481842,0.396
62000000,9,54.1373,-3018.1,9.55562,0.00524936,0.3654
62500000,11,70.3726,-3031.24,13.738,0.00502066,0.338
63000000,8,49.0765,-3022.83,9.43998,0.00513327,0.3615
63500000,8,51.8086,-3020.72,8.06086,0.00482353,0.333
64000000,12,77.8893,-3023.5,9.68916,0.00465697,0.359
64500000,10,63.2247,-3018.59,5.38356,0.00400037,0.381
65000000,10,60.7557,-3020.88,14.3498,0.00466095,0.3395
65500000,12,78.5054,-3019.05,14.2876,0.00466196,0.377
66000000,7,44.8617,-3026.66,5.29978,0.00494125,0.371
66500000,12,73.2848,-3013.82,14.4544,0.00476408,0.402
67000000,10,61.6209,-3018.07,10.7472,0.00534054,0.362
67500000,10,55.3797,-3013.26,15.4809,0.00470569,0.36
68000000,7,46.0244,-3022.32,4.2015,0.00416332,0.361333
68500000,10,63.4313,-3032.45,6.05437,0.00414849,0.346
69000000,10,60.3271,-3008.95,13.2734,0.00564785,0.348
69500000,10,59.6483,-3009.74,14.048,0.00448244,0.345
70000000,9,54.7904,-3013.57,5.40019,0.00435828,0.372
70500000,9,49.1449,-3020.91,7.04389,0.00565663,0.35
71000000,17,102.204,-3015.32,10.7837,0.00414295,0.362
71500000,11,64.07,-3009.03,18.2301,0.00493773,0.361
72000000,10,61.8285,-3012.05,14.3276,0.00499972,0.349
72500000,10,59.3217,-3012.65,14.7919,0.00440856,0.333
73000000,11,73.6129,-3021.21,10.7955,0.00627072,0.344
73500000,11,72.7958,-3021.16,12.1918,0.00507482,0.359
74000000,11,71.2375,-3011.29,15.9153,0.00514317,0.357
74500000,7,44.8796,-3024.97,3.7333,0.00447469,0.367
75000000,10,60.1182,-3006.94,9.0919,0.00402749,0.366
75500000,9,59.3671,-3017.52,6.32773,0.00416262,0.346
76000000,7,38.9597,-3018.27,19.4143,0.005065,0.3596
76500000,9,55.9438,-3030.37,10.3892,0.00520792,0.347
77000000,11,65.656,-3017,5.99018,0.00440059,0.352
77500000,13,84.1752,-3015.25,10.7985,0.00502153,0.361
78000000,9,51.1001,-3019.79,7.69798,0.00491232,0.389
78500000,11,69.8758,-3009.73,13.572,0.00485052,0.355429
79000000,9,53.947,-3013.86,9.57092,0.00408414,0.3495
79500000,9,53.5986,-3010.81,7.67648,0.00499413,0.366
80000000,9,59.109,-3018.78,11.096,0.00443636,0.356333
80500000,15,84.886,-3015.38,20.4879,0.00411578,0.358
81000000,10,60.1191,-3011.84,7.27688,0.0041979,0.387
81500000,7,45.2062,-3018.25,9.60801,0.00523301,0.354
82000000,12,76.8811,-3011.56,13.1959,0.00423713,0.391
82500000,11,63.9624,-3015.61,10.7918,0.00441556,0.377
83000000,10,60.6018,-3017.45,19.2185,0.00515853,0.362
83500000,9,45.4831,-3009.75,5.75575,0.0047594,0.352
84000000,10,64.3642,-3020.2,9.6356,0.00413127,0.353
84500000,10,59.9537,-3019.08,12.004,0.00468341,0.326
85000000,10,62.5657,-3011.48,5.87069,0.00416527,0.389
85500000,8,46.8822,-3016.77,9.47964,0.0053393,0.377
86000000,11,61.312,-3014.39,10.9484,0.00518239,0.379333
86500000,8,46.9012,-3026.47,6.55362,0.00503037,0.347
