generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00986451,0.00386408
1000000,Andrias_scheuchzeri,NA,187.276,0.00476587,0.00399644
1000000,Onychodactylus_japonicus,NA,220.285,0.0148505,0.00102609
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,172.43,0.0342906,0.00225866
1000000,Pseudobranchus_striatus,Siren_lacertina,173.758,0.0202341,-0.00536254
1000000,Paleoamphiuma_tetradactylum,NA,136.284,0.00854691,0.00431147
1000000,Ambystoma_laterale,NA,256.476,0.0346857,-0.00741108
1000000,Mertensiella_caucasica,NA,250.613,0.00986856,0.00206861
1000000,Salamandra_salamandra,Salamandra_atra,255.962,0.0255216,-0.00508991
1000000,Notophthalmus_meridionalis,Notophthalmus_viridescens,241.178,0.111972,-0.000131616
1000000,Neurergus_kaiseri,Triturus_marmoratus,235.841,0.066536,0.0044546
1000000,Amphiuma_tridactylum,Amphiuma_means,156.954,0.188122,0.00567622
1000000,Amphiuma_tridactylum,Amphiuma_means,248.183,0.0595957,0.00751231
1000000,Karsenia_koreana,NA,229.164,0.0800786,-0.000852536
1000000,Desmognathus_brimleyorum,NA,256.52,0.0821375,0.00326113
1000000,Desmognathus_wrighti,NA,264.161,0.0732173,-0.00373151
1000000,Desmognathus_monticola,NA,266.54,0.160887,-0.00683512
1000000,Plethodon_petraeus,NA,264.596,0.151179,-0.00597086
1000000,Eurycea_lucifuga,NA,263.05,0.093736,0.00634674
1000000,Eurycea_rathbuni,Eurycea_nana,247.61,0.0974252,-0.000947707
1000000,Batrachoseps_wrighti,NA,223.212,0.019636,-0.00971248
1000000,Parvimolge_townsendi,NA,238.36,0.156581,-0.00546493
1000000,Pseudoeurycea_leprosa,NA,244.616,0.0455573,0.00118233
1000000,Bolitoglossa_cerroensis,NA,268.105,0.0616157,0.00252263
1000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,118.633,0.00302215,0.00291383
1000000,Valdotriton_gracilis,NA,79.1223,0.0249628,0.00267865
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0063517,0.0013852
2000000,Andrias_scheuchzeri,NA,108.367,0.0585063,0.00244224
2000000,Salamandrella_keyserlingii,NA,244.944,0.044863,0.00206589
2000000,Hynobius_boulengeri,Hynobius_lichenatus,242.563,0.0805161,0.000368986
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,198.452,0.0542314,0.00485767
2000000,Opithisthotriton_kayi,NA,106.539,0.193467,-0.00537004
2000000,Pseudobranchus_striatus,NA,247.02,0.0289416,0.0021171
2000000,Opithisthotriton_kayi,NA,189.69,0.0254974,0.00227746
2000000,Siren_lacertina,NA,258.417,0.145646,0.00108148
2000000,Pseudobranchus_striatus,Siren_lacertina,151.638,0.114825,-3.10122e-05
2000000,Pseudobranchus_striatus,Siren_lacertina,165.532,0.0362009,-0.00327184
2000000,Pseudobranchus_striatus,Siren_lacertina,164.607,0.0281318,-0.00216183
2000000,Paleoamphiuma_tetradactylum,NA,187.254,0.0430725,-0.00998211
2000000,Paleoamphiuma_tetradactylum,NA,191.291,0.0822659,0.00310118
2000000,Dicamptodon_ensatus,Dicamptodon_copei,264.017,0.00611576,-0.00115194
2000000,Dicamptodon_ensatus,Dicamptodon_copei,259.712,0.0539912,0.00612166
2000000,Ambystoma_talpoideum,NA,228.122,0.0619237,0.00225123
2000000,Ambystoma_talpoideum,NA,235.801,0.0354857,0.00331421
2000000,Ambystoma_barbouri,NA,264.575,0.00209393,0.00142396
2000000,Ambystoma_maculatum,Ambystoma_macrodactylum,250.22,0.0260214,0.000699812
2000000,Ambystoma_gracile,Ambystoma_opacum,234.1,0.0084337,0.000280357
2000000,Ambystoma_talpoideum,Ambystoma_gracile,214.347,0.195975,-0.00248166
2000000,Semniobatrachus_boltishki,NA,209.857,0.00691649,0.00440735
2000000,Mertensiella_caucasica,NA,233.767,0.195964,-0.00470269
2000000,Echinotriton_andersoni,Tylototriton_shanjing,242.37,0.0249961,-0.00527703
2000000,Chelotriton_paradoxus,NA,240.747,0.103104,3.49044e-05
2000000,Taricha_rivularis,Taricha_granulosa,250.376,0.0220453,0.00516558
2000000,Notophthalmus_meridionalis,Taricha_rivularis,224.713,0.0907398,-0.00404241
2000000,Dicamptodon_ensatus,Ambystoma_talpoideum,113.506,0.00263902,0.00466916
2000000,Triturus_marmoratus,Triturus_cristatus,245.952,0.00054185,0.0030755
2000000,Neurergus_kaiseri,Triturus_marmoratus,231.201,0.0626174,0.00328328
2000000,Necturus_punctatus,Necturus_beyeri,233.838,0.0812103,-0.00556597
2000000,Necturus_punctatus,Necturus_beyeri,251.655,0.0387692,0.0024156
2000000,Amphiuma_tridactylum,Amphiuma_means,185.134,0.0816482,0.00474228
2000000,Amphiuma_tridactylum,Amphiuma_means,243.069,0.0111529,0.00142202
2000000,Karsenia_koreana,NA,229.024,0.0316013,-0.00161996
2000000,Aneides_hardii,NA,267.263,0.122511,0.00499286
2000000,Desmognathus_aeneus,NA,257.668,0.0351424,0.00159714
2000000,Desmognathus_ochrophaeus,NA,264.795,0.012803,0.00165105
