generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.017872,-0.00741189
1000000,Hynobius_lichenatus,Hynobius_naevius,248.909,0.065254,0.0029928
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,130.606,0.0598625,-0.00392596
1000000,Laccotriton_subsolanus,NA,135.938,0.0695942,-0.00103021
1000000,Siren_lacertina,NA,249.833,0.157112,-0.00361076
1000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,86.736,0.0162064,0.00424985
1000000,Pachytriton_labiatus,Pachytriton_brevipes,259.745,0.0096529,0.00240821
1000000,Neurergus_crocatus,NA,264.395,0.0380564,0.00414839
1000000,Neurergus_kaiseri,Neurergus_crocatus,248.302,0.0537961,0.00187207
1000000,Triturus_marmoratus,NA,262.58,0.0372006,0.000412283
1000000,Dicamptodon_ensatus,Salamandrina_terdigitata,97.5136,0.014603,0.00064541
1000000,Amphiuma_means,NA,253.149,0.00254061,0.00368659
1000000,Amphiuma_tridactylum,Amphiuma_means,227.173,0.187305,-0.00429539
1000000,Karsenia_koreana,NA,223.22,0.0183998,-0.000775274
1000000,Phaeognathus_hubrichti,NA,238.227,0.00995668,-0.00391903
1000000,Phaeognathus_hubrichti,Desmognathus_wrighti,216.731,0.0175533,-0.00132175
1000000,Plethodon_serratus,NA,252.66,0.00118102,-9.32231e-05
1000000,Plethodon_welleri,Plethodon_dorsalis,247.176,0.129345,0.00514725
1000000,Plethodon_petraeus,NA,254.166,0.375533,-0.00541155
1000000,Hemidactylium_scutatum,NA,236.757,0.122205,-0.00422395
1000000,Eurycea_tynerensis,NA,259.777,0.0510048,0.00482275
1000000,Eurycea_lucifuga,NA,244.709,0.067988,0.00405518
1000000,Eurycea_lucifuga,NA,260.048,0.0540936,0.00316593
1000000,Eurycea_rathbuni,Eurycea_nana,251.561,0.0320544,-0.00600169
1000000,Thorius_troglodytes,NA,218.526,0.0644891,-0.00252469
1000000,Chiropterotriton_magnipes,NA,258.778,0.0621587,0.00351104
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,257.844,0.0460374,0.00400211
1000000,Pseudoeurycea_gadovii,NA,257.829,0.00920684,-0.00807459
1000000,Bolitoglossa_dofleini,NA,259.539,0.0623309,-0.0021594
1000000,Qinglongtriton_gangouensis,NA,96.6377,0.0656977,-0.000420999
1000000,Andrias_scheuchzeri,NA,134.803,0.00317639,-0.00298845
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00806145,0.00179368
2000000,Andrias_scheuchzeri,NA,180.087,0.040795,-0.0078849
2000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,245.092,0.146599,0.00848603
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,134.736,0.0411923,-0.00141626
2000000,Opithisthotriton_kayi,NA,123.809,0.0416699,0.000294002
2000000,Pseudobranchus_striatus,NA,226.869,0.0522032,-0.00762755
2000000,Siren_lacertina,NA,239.452,0.0185367,0.00195166
2000000,Salamandra_salamandra,Salamandra_atra,225.556,0.0246217,-0.00370296
2000000,Cynops_pyrrhogaster,Pachytriton_labiatus,238.914,0.0487469,0.00266876
2000000,Cynops_pyrrhogaster,Pachytriton_labiatus,241.704,0.0153125,0.00490108
2000000,Neurergus_kaiseri,Neurergus_crocatus,254.105,0.118647,-0.00139623
2000000,Triturus_carnifex,NA,262.891,0.0313996,-0.00646874
2000000,Triturus_marmoratus,Triturus_cristatus,240.025,0.00295441,0.00853371
2000000,Salamandrina_terdigitata,Mertensiella_caucasica,159.982,0.0454747,-0.00449371
2000000,Dicamptodon_ensatus,Salamandrina_terdigitata,92.2771,0.017848,0.00330734
2000000,Necturus_punctatus,NA,262.067,0.140832,-0.00605249
2000000,Amphiuma_tridactylum,Amphiuma_means,154.757,0.0270205,-0.00088126
2000000,Amphiuma_tridactylum,Amphiuma_means,220.91,0.0855093,0.00111297
2000000,Karsenia_koreana,NA,230.579,0.0305998,-0.0109751
2000000,Desmognathus_aeneus,NA,252.997,0.158092,-0.00271773
2000000,Desmognathus_monticola,NA,254.879,0.0173031,-0.00179344
2000000,Bolitoglossa_lincolni,NA,262.461,0.282121,0.00198912
2000000,Desmognathus_brimleyorum,NA,261.024,0.0147487,-0.00264277
2000000,Plethodon_neomexicanus,NA,256.462,0.0172247,0.00564517
2000000,Plethodon_vandykei,NA,254.32,0.0111824,-0.00558599
2000000,Plethodon_petraeus,NA,254.363,0.137302,0.00173576
2000000,Eurycea_quadridigitata,Eurycea_rathbuni,238.271,0.0456186,0.00906136
2000000,Pseudoeurycea_bellii,NA,242.103,0.109501,0.00291407
2000000,Pseudoeurycea_rex,NA,261.952,0.0961706,-0.000547899
2000000,Bolitoglossa_hartwegi,NA,254.59,0.157126,0.00541769
2000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,122.711,0.00311211,-0.00194143
2000000,Beiyanerpeton_jianpingensis,NA,59.3531,0.00375349,0.00326009
2000000,Plethodon_larselli,NA,245.612,0.194152,-0.00630265
2000000,Karaurus_sharovi,NA,76.1653,0.015267,-0.00447342
2000000,Celtedens_ibericus,NA,19.34,0.0479907,0.00665211
3000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0718863,0.00252834
3000000,Andrias_scheuchzeri,NA,125.913,0.131435,-0.00201763
3000000,Chunerpeton_tianyiensis,NA,114.138,0.0618353,0.00108968
3000000,Onychodactylus_japonicus,NA,243.582,0.131932,0.000484754
3000000,Salamandrella_keyserlingii,Ranodon_sibiricus,203.934,0.0395829,0.00231082
3000000,Iridotriton_hechti,NA,108.647,0.0191227,-0.00263164
3000000,Pseudobranchus_striatus,NA,242.814,0.0535399,-0.000265326
3000000,Pseudobranchus_striatus,NA,259.153,0.0434319,-0.00655805
3000000,Ambystoma_talpoideum,NA,256.785,0.0329628,0.0048568
3000000,Ambystoma_laterale,NA,253.847,0.00450244,0.00512658
3000000,Salamandrina_terdigitata,Archaeotriton_basalticus,214.49,0.0593986,0.000329479
3000000,Pleurodeles_waltl,NA,238.798,0.00207042,0.00421557
3000000,Cynops_pyrrhogaster,Pachytriton_labiatus,234.406,0.00698283,0.000237683
3000000,Neurergus_kaiseri,Neurergus_crocatus,257.929,0.121504,-0.0014766
3000000,Cynops_pyrrhogaster,Pachytriton_labiatus,232.741,0.143681,0.00429284
3000000,Necturus_punctatus,Necturus_beyeri,142.569,0.0259745,-0.00465532
3000000,Necturus_punctatus,Necturus_beyeri,220.935,0.0224049,-0.00385978
3000000,Hydromantes_italicus,NA,249.944,0.00169664,-0.00599253
3000000,Karsenia_koreana,NA,226.737,0.00597889,0.0016045
3000000,Karsenia_koreana,NA,233.862,0.0941812,-0.00393661
3000000,Desmognathus_wrighti,NA,263.182,0.146345,-0.00761387
3000000,Desmognathus_aeneus,NA,257.94,0.128339,-0.000578258
3000000,Desmognathus_monticola,NA,255.456,0.0271871,-0.00550693
3000000,Desmognathus_welteri,NA,258.882,0.023547,0.00230098
3000000,Desmognathus_brimleyorum,NA,264.307,0.0118728,0.00367772
3000000,Plethodon_yonahlossee,NA,252.475,0.027631,-0.00216196
3000000,Plethodon_yonahlossee,Plethodon_petraeus,246.354,0.0205458,0.0040801
3000000,Eurycea_rathbuni,Eurycea_nana,248.293,0.0317529,-0.00188848
3000000,Stereochilus_marginatus,Eurycea_spelaea,205.64,0.0213274,-0.00751104
3000000,Chiropterotriton_multidentatus,Chiropterotriton_cracens,241.627,0.000546376,-0.000403836
3000000,Parvimolge_townsendi,NA,225.791,0.016579,0.000747072
3000000,Pseudoeurycea_cephalica,NA,265.116,0.0350664,-0.00794958
3000000,Pseudoeurycea_bellii,NA,245.343,0.0438719,0.00344445
3000000,Pseudoeurycea_goebeli,NA,261.079,0.0406378,8.14765e-05
3000000,Pseudoeurycea_werleri,Pseudoeurycea_smithi,233.544,0.00216063,-0.00129548
