generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-7.35608,-851.056,200,0
1000000,30,177.666,12.1378,26.5101,0.2585
2000000,34,190.313,17.7622,44.0983,0.245
3000000,44,269.395,21.0231,42.3783,0.2552
4000000,31,185.871,75.4356,28.67,0.217
5000000,23,126.551,33.4399,28.2666,0.2175
6000000,32,189.904,80.3151,31.1002,0.214
7000000,52,309.887,29.7224,49.1714,0.254
8000000,26,148.953,51.336,32.2158,0.2372
9000000,42,256.17,15.0856,54.8292,0.242
10000000,51,301.148,53.1888,43.8483,0.209
11000000,42,258.77,-2.94714,39.3944,0.257
12000000,57,345.64,42.8736,47.8453,0.247
13000000,43,256.266,12.8172,46.5196,0.259
14000000,38,222.241,30.1853,50.5223,0.2415
15000000,27,161.405,-9.55509,31.8542,0.261
16000000,46,293.606,34.8716,40.2838,0.262
17000000,51,300.462,-1.65401,66.349,0.243
18000000,38,220.877,23.2235,39.2398,0.243
19000000,38,221.483,-9.54261,39.8155,0.283
20000000,33,189.187,52.9711,34.5954,0.2145
21000000,61,370.309,50.7243,79.5653,0.267
22000000,40,237.549,44.6459,47.3597,0.238
23000000,47,276.17,27.7234,46.5335,0.286
24000000,29,177.645,-9.46169,34.1668,0.278
25000000,59,355.98,67.1879,67.8104,0.2325
26000000,76,452.36,59.2567,76.7125,0.226
27000000,43,259.579,34.0227,49.6899,0.242
28000000,29,171.031,47.3661,19.4312,0.2505
29000000,24,145.915,-2.56898,26.3792,0.2586
30000000,47,287.556,-11.2051,57.0775,0.262
31000000,52,305.683,43.8107,55.1108,0.2245
32000000,70,438.252,75.8912,75.2907,0.241
33000000,45,276.271,23.919,45.8842,0.244333
34000000,42,249.709,38.975,32.1326,0.221
35000000,24,141.755,20.7449,19.1663,0.2465
36000000,24,144.91,5.5456,21.6682,0.2535
37000000,35,217.269,7.50393,42.7225,0.251333
38000000,44,254.376,18.5661,51.363,0.245333
39000000,48,274.948,14.3631,54.5824,0.259
40000000,52,319.036,24.4551,40.5713,0.243
41000000,67,396.614,83.2088,67.9867,0.219
42000000,45,277.5,24.0921,40.735,0.2655
43000000,64,378.363,29.6132,77.9355,0.25
44000000,41,246.169,10.966,47.6211,0.274
45000000,53,321.4,33.4338,61.3279,0.226
46000000,39,231.491,20.9174,50.0494,0.227
47000000,41,235.814,35.6521,47.4448,0.256
48000000,27,161.584,-32.2977,21.2828,0.285
49000000,46,275.527,39.4154,48.3532,0.2345
50000000,27,156.889,9.36585,34.6588,0.25
51000000,33,200.773,27.7956,27.1362,0.238
52000000,23,129.93,14.9013,31.678,0.251
53000000,34,199.219,24.8355,37.4618,0.257
54000000,62,375.772,73.6023,55.6306,0.211
55000000,54,319.075,3.22946,55.0212,0.262333
56000000,52,309.568,20.75,46.9697,0.241
57000000,39,229.463,20.605,39.976,0.2475
58000000,22,131.366,52.4146,19.0789,0.23925
59000000,47,287.453,33.4873,53.6572,0.242
60000000,21,119.175,1.09128,21.8368,0.2605
61000000,45,281.095,42.6059,48.2004,0.243
62000000,66,408.966,19.994,57.2948,0.2575
63000000,42,260.822,13.1825,39.9913,0.244
64000000,59,359.596,43.423,56.2389,0.251
65000000,22,130.178,23.0009,20.9731,0.2635
66000000,33,208.804,68.3249,34.9033,0.2165
67000000,56,326.964,28.5536,67.2034,0.258
68000000,53,330.867,21.0392,61.6986,0.284
69000000,35,204.455,49.0615,39.417,0.231
70000000,56,336.409,40.6985,43.8857,0.258
71000000,47,282.938,9.78811,51.7824,0.279
72000000,22,128.544,5.48895,17.4518,0.2555
73000000,37,221.78,35.8941,47.4787,0.247941
74000000,43,253.038,47.9343,47.4542,0.218
75000000,56,337.366,-1.81167,71.19,0.282667
76000000,33,187.55,68.9434,35.6083,0.2335
77000000,51,294.532,41.4631,49.1273,0.2195
78000000,37,223.259,35.2904,45.019,0.258
79000000,51,320.176,56.5937,52.5256,0.254
80000000,55,333.36,34.731,54.223,0.2625
81000000,59,369.14,46.5434,68.7467,0.248
82000000,47,293.705,48.5756,56.146,0.2425
83000000,72,424.239,80.6972,81.8422,0.208
84000000,64,391.221,-12.8075,66.4158,0.266
85000000,28,164.49,31.2402,32.1989,0.2425
86000000,31,186.055,65.5405,24.1942,0.246
87000000,65,387.314,6.94301,61.7226,0.252
88000000,40,228.96,55.5572,39.6743,0.25
89000000,70,417.737,42.3779,55.5552,0.262
90000000,39,232.304,44.4201,43.9501,0.233
91000000,84,495.724,28.3187,68.2351,0.246
92000000,47,281.833,54.5141,49.5086,0.22
93000000,36,211.474,13.1118,38.7987,0.2595
94000000,41,230.928,10.1683,43.7656,0.275
95000000,57,332.184,3.42636,55.9864,0.2615
96000000,42,243.922,67.5183,27.4299,0.2385
97000000,23,134.916,19.4579,16.0661,0.268
98000000,44,264.668,41.4852,48.4047,0.242
99000000,44,267.131,29.9792,36.161,0.243143
100000000,33,192.571,5.56972,34.6641,0.242889
101000000,49,278.205,26.2441,38.8997,0.2455
102000000,42,247.452,7.39685,46.334,0.259
103000000,34,200.27,25.6233,32.8508,0.2345
104000000,43,249.899,24.9133,51.0743,0.235
105000000,42,251.721,42.6304,39.7681,0.233
106000000,62,366.87,32.7032,61.3944,0.254
107000000,24,143.011,25.221,22.668,0.238667
108000000,41,243.89,32.9655,32.2151,0.2505
109000000,48,278.735,12.8342,44.2378,0.266
110000000,48,281.89,45.6283,57.2561,0.256
111000000,47,285.974,24.4051,46.4078,0.24
112000000,48,288.539,35.0698,44.4827,0.259
113000000,44,257.352,19.2561,44.1077,0.251
114000000,51,299.389,26.7844,45.7888,0.257
115000000,20,124.223,31.8244,17.2296,0.248333
116000000,45,266.038,28.4197,44.6726,0.2525
117000000,52,310.374,37.8887,58.6151,0.252
118000000,51,294.479,58.5576,36.9654,0.224
119000000,36,225.355,35.3442,36.7162,0.245
120000000,29,174.765,57.3004,40.7144,0.2294
121000000,63,375.893,35.2407,77.0485,0.2495
122000000,29,181.966,22.997,30.2975,0.234
123000000,47,269.443,37.1395,38.1671,0.23
124000000,37,218.872,23.6634,29.4184,0.245
125000000,40,251.044,20.6934,36.3481,0.268
126000000,60,359.484,44.8501,57.1705,0.217667
127000000,34,200.493,49.0298,47.3807,0.2545
128000000,65,383.771,-16.6722,56.6435,0.26
129000000,53,323.91,4.40623,62.0918,0.2465
130000000,40,240.49,-8.29426,44.5466,0.2735
131000000,47,278.291,28.9545,33.3842,0.224
132000000,48,286.032,-23.1812,43.7497,0.249
133000000,35,215.31,32.1504,35.7566,0.252333
134000000,46,271.421,48.9749,49.8072,0.2435
135000000,55,326.269,48.1166,56.5673,0.23
136000000,18,102.144,-4.63775,28.1767,0.247667
137000000,41,233.973,31.2587,46.1057,0.262
138000000,56,345.33,29.2947,53.7786,0.264
139000000,33,186.882,43.7998,36.6269,0.251
140000000,72,424.584,40.8572,69.5634,0.241
141000000,28,177.554,19.1836,27.3493,0.266
142000000,89,523.718,27.6103,92.0864,0.25
143000000,50,310.108,25.2782,45.741,0.25
144000000,43,258.358,37.6122,54.9574,0.262
145000000,57,325.842,34.5486,52.0295,0.26
146000000,76,461.924,38.647,77.3971,0.248
147000000,42,245.044,14.1229,31.9973,0.2525
148000000,54,314.166,21.298,59.4997,0.272
149000000,59,359.854,26.989,62.2473,0.24
150000000,57,343.459,31.5485,60.749,0.2595
151000000,44,271.251,72.0009,36.4214,0.233
152000000,40,217.29,-12.2236,58.0398,0.244
153000000,31,187.169,57.0146,34.0469,0.238
154000000,39,235.049,48.2051,45.259,0.231
155000000,37,216.488,27.6842,32.3626,0.2445
156000000,22,132.839,42.6899,19.8905,0.245
157000000,90,565.987,-0.341879,87.7546,0.2595
158000000,45,281.647,21.4618,60.8754,0.266
159000000,51,302.62,16.8642,57.1756,0.249
160000000,39,221.715,9.51142,43.2436,0.2595
161000000,45,266.233,83.3123,48.1823,0.226
162000000,41,241.951,34.0435,42.2978,0.233667
163000000,71,420.828,13.8068,69.7966,0.243
164000000,27,168.116,2.09575,17.8309,0.268
165000000,31,187.732,-5.12904,31.8234,0.262
166000000,17,103.639,3.84897,18.9371,0.245571
167000000,25,147.583,15.8328,31.9014,0.2555
168000000,40,244.174,28.9896,46.02,0.259
169000000,46,277.148,34.0187,54.6472,0.2435
170000000,33,196.67,-0.849923,41.1032,0.2615
171000000,33,188.817,31.5021,31.687,0.207
172000000,32,186.279,35.8276,42.3087,0.2335
173000000,61,368.603,36.6318,66.1652,0.232
174000000,29,175.164,17.4236,25.39,0.26
175000000,48,279.844,-9.98704,55.0922,0.247
176000000,38,230.677,19.1068,40.9221,0.2505
177000000,73,427.622,52.7424,76.6923,0.237
178000000,53,320.973,26.9308,72.3275,0.2395
179000000,40,243.41,65.4634,43.3527,0.239
180000000,26,166.296,18.4077,22.2004,0.2345
181000000,50,294.175,-6.62685,42.2375,0.277
182000000,61,373.86,57.3377,57.7587,0.267
183000000,47,281.056,47.8463,56.6471,0.247
184000000,47,283.43,4.47228,45.2077,0.253
185000000,64,380.493,23.7753,76.189,0.253
186000000,59,345.4,90.923,48.4848,0.204
187000000,56,333.163,32.8092,51.2037,0.257
188000000,35,211.523,3.22325,25.6177,0.2755
189000000,60,365.961,56.7498,59.5688,0.234
190000000,38,222.672,11.6712,49.4423,0.2475
191000000,53,312.17,63.5293,48.8673,0.252
192000000,46,271.092,0.265228,44.576,0.257
193000000,81,488.208,22.2571,81.9475,0.242
194000000,24,135.391,-2.56037,29.8018,0.248273
195000000,65,390.115,42.0414,65.3007,0.258
196000000,90,531.907,39.9972,92.1767,0.267
197000000,38,216.493,6.98617,34.8825,0.247
198000000,41,241.121,18.9124,46.614,0.273
199000000,22,136.419,28.6735,25.9504,0.228
200000000,42,241.637,31.0576,39.0754,0.25
201000000,47,294.191,19.4738,36.8245,0.264
202000000,47,267.357,4.2394,38.9034,0.251
203000000,27,159.77,2.0216,38.2371,0.2465
204000000,49,273.869,62.1523,44.6461,0.228
205000000,29,170.434,24.1837,27.6478,0.235
206000000,46,278.251,48.841,50.9275,0.226
207000000,39,218.394,37.5316,50.0959,0.2575
208000000,30,175.499,24.2233,20.5349,0.2405
209000000,38,230.612,-4.52121,45.1429,0.261
210000000,76,461.47,24.1052,90.2665,0.259
211000000,43,243.943,-9.34333,58.6439,0.256
212000000,85,504.323,57.8867,96.2692,0.209
213000000,22,125.277,17.5479,33.8312,0.236
214000000,68,395.619,30.5011,67.4817,0.232
215000000,18,109.48,62.0149,16.1344,0.228667
216000000,104,612.602,16.896,109.003,0.266
217000000,59,337.323,59.6309,63.6454,0.217
218000000,33,198.027,20.3642,34.3057,0.224
219000000,39,228.616,43.0249,34.0872,0.231
220000000,15,90.3009,-33.7539,15.7528,0.267
221000000,33,197.7,40.7227,27.594,0.2365
222000000,74,446.426,14.1282,64.1159,0.259
223000000,48,288.185,41.9455,38.077,0.2485
224000000,28,175.004,14.3007,33.0936,0.241
225000000,26,149.228,21.2127,18.186,0.2405
226000000,70,422.058,66.8355,62.6097,0.242
227000000,23,142.279,14.5358,20.7466,0.2405
228000000,44,268.006,-9.85101,48.3265,0.264
229000000,30,177.946,31.732,32.4393,0.2495
230000000,50,287,20.4043,59.0955,0.2545
231000000,45,272.429,14.9249,48.1437,0.279
232000000,22,126.788,-12.0221,11.015,0.2495
233000000,26,158.92,53.4011,22.8047,0.2385
234000000,27,153.397,32.8197,24.3556,0.2365
235000000,56,320.986,79.2717,51.8335,0.213
236000000,24,142.875,5.74873,33.8047,0.2565
237000000,46,294.351,27.6409,43.921,0.2675
238000000,26,138.29,-3.99664,21.0021,0.262667
239000000,36,205.069,21.6004,38.5809,0.232
240000000,20,113.64,19.3127,20.8347,0.253833
241000000,16,92.9735,-2.60228,17.2199,0.2585
242000000,28,165.025,21.6135,31.2874,0.2475
243000000,34,198.885,25.8885,31.2717,0.226
244000000,50,304.681,10.9049,51.7528,0.258
245000000,124,752.099,-4.8683,131.017,0.26
246000000,19,115.309,20.0139,25.4795,0.2327
247000000,57,339.287,20.2075,68.8984,0.259
248000000,58,351.638,38.9087,52.3903,0.237
249000000,42,251.52,41.7454,45.119,0.239
250000000,48,294.235,65.9855,42.9142,0.241
251000000,28,176.126,26.7557,26.6445,0.247
252000000,57,326.823,22.2815,57.7185,0.253
253000000,32,198.35,6.07195,23.9343,0.248
254000000,27,160.506,-11.279,26.6539,0.2445
255000000,76,457.376,85.4654,74.6918,0.221
256000000,36,213.154,17.3295,43.0064,0.257
257000000,31,184.005,21.8569,31.1829,0.2445
258000000,77,471.004,30.0855,55.0768,0.268
259000000,41,251.8,32.7069,42.4624,0.23
260000000,27,161.925,-12.3313,23.4593,0.2595
261000000,73,436.965,52.8525,66.2368,0.239
262000000,45,276.214,27.9808,39.5729,0.254
263000000,54,322.946,-3.88567,59.6172,0.233
264000000,61,355.226,16.5597,63.1423,0.248
265000000,42,248.935,29.0455,42.0185,0.243
266000000,46,266.137,6.89414,48.5195,0.243
267000000,52,310.723,52.1235,58.2084,0.2505
268000000,50,286.417,41.3351,66.3343,0.236
269000000,53,330.444,28.3564,52.0949,0.242
270000000,66,395.74,49.8295,58.3424,0.234
271000000,57,343.685,46.1216,71.8805,0.242667
272000000,37,224.407,43.1703,47.1758,0.2385
273000000,53,323.4,74.9319,58.719,0.229
274000000,27,147.168,19.5891,28.7449,0.246
275000000,77,449.473,41.2388,83.6188,0.2215
276000000,66,393.528,11.404,70.0346,0.246
