generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0607182,-0.0021384,0.0422206,0
500000,Salamandrella_keyserlingii,Ranodon_sibiricus,234.472,0.110749,-0.00117429,0.0107816,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,151.28,0.0566099,0.0037731,0.0197135,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,157.951,0.0176218,-0.000608158,0.131966,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,164.348,0.0160669,0.000514033,0.0163295,0
500000,Cryptobranchus_alleganiensis,Opithisthotriton_kayi,87.2233,0.148581,-0.00522821,0.0979254,0
500000,Ambystoma_opacum,Ambystoma_cingulatum,242.301,0.14757,0.000592532,0.0592645,0
500000,Salamandra_infraimmaculata,Lyciasalamandra_atifi,230.337,0.0828325,-0.00188543,0.032194,0
500000,Pleurodeles_waltl,Notophthalmus_meridionalis,209.488,0.193614,-0.00589694,0.107178,0
500000,Plethodon_nettingi,Plethodon_hoffmani,256.803,0.115869,0.00200952,0.027024,0
500000,Plethodon_albagula,Plethodon_kisatchie,260.561,0.158676,-0.00485375,0.00923486,0
500000,Plethodon_caddoensis,Plethodon_jordani,253.449,0.12869,0.00110041,0.0278806,0
500000,Eurycea_sosorum,Eurycea_nana,262.719,0.500147,-0.000259777,0.00578791,0
500000,Batrachoseps_kawia,Batrachoseps_attenuatus,239.469,0.0946168,-7.70737e-05,0.023459,0
500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,209.017,0.113591,-0.00665103,0.00437453,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,150.812,0.0599504,-0.00164472,0.00255699,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.126185,-0.00364735,0.07011,0
1000000,Salamandrella_keyserlingii,Parahynobius_kordosi,227.763,0.000602717,-0.00194666,0.0937462,0
1000000,Salamandrella_keyserlingii,Parahynobius_kordosi,232.802,0.132003,-0.00258825,0.0564146,0
1000000,Ambystoma_talpoideum,Ambystoma_gracile,220.179,0.10873,0.00319671,0.0303035,0
1000000,Mertensiella_caucasica,Phosphotriton_sigei,197.78,0.265076,-0.00897305,0.12486,0
1000000,Plethodon_metcalfi,Plethodon_chlorobryonis,256.63,0.183456,0.00225211,0.0478279,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,169.434,0.0670306,-0.000720116,0.00313051,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0110442,-0.00118066,0.0260488,0
1500000,Ranodon_sibiricus,Hynobius_retardatus,235.005,0.113044,-0.00612265,0.0158225,0
1500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,144.727,0.0136341,-0.000201135,0.0115855,0
1500000,Opithisthotriton_kayi,Prodesmodon_copei,186.397,0.0556532,0.00783172,0.0201645,0
1500000,Cynops_pyrrhogaster,Laotriton_laoensis,239.968,0.123935,-0.000805397,0.0358458,0
1500000,Opithisthotriton_kayi,Prodesmodon_copei,196.232,0.302051,-0.00446617,0.239832,0
1500000,Salamandrina_perspicillata,Mertensiella_caucasica,172.175,0.144872,-0.00093012,0.101282,0
1500000,Ambystoma_talpoideum,Ambystoma_gracile,217.299,0.285699,0.0075466,0.0361817,0
1500000,Ambystoma_talpoideum,Ambystoma_gracile,217.373,0.0967685,0.00273681,0.0676574,0
1500000,Plethodon_sherando,Plethodon_websteri,217.693,0.126933,-0.00474779,0.0089786,0
1500000,Eurycea_spelaea,Eurycea_chamberlaini,227.405,0.120088,-0.00417238,0.054943,0
1500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,205.242,0.153191,-0.0136044,0.00182695,0
1500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,159.759,0.0821674,-0.00464547,0.00618077,0
1500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,8.10789,0.114559,-0.00279725,0.0706355,0
2000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.044646,-0.00864459,0.0252676,0
2000000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.211,0.111018,-0.00424217,0.00349361,0
2000000,Ambystoma_gracile,Ambystoma_opacum,231.495,0.169911,-0.00303521,0.0874637,0
2000000,Salamandrina_perspicillata,Mertensiella_caucasica,185.221,0.12304,-1.54523e-05,0.0902395,0
2000000,Plethodon_shenandoah,Plethodon_nettingi,251.722,0.158518,0.00146338,0.0620602,0
2000000,Nototriton_barbouri,Nototriton_lignicola,236.78,0.0889402,0.0032014,0.00351512,0
2000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,170.816,0.079666,-0.00155974,0.00301109,0
2000000,Cryptobranchus_alleganiensis,Kokartus_honorarius,12.8587,0.108611,-0.00340931,0.0618456,0
2500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0830656,-0.00231942,0.0563759,0
2500000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.675,0.0707638,0.00445646,0.00333437,0
2500000,Cryptobranchus_alleganiensis,Opithisthotriton_kayi,90.4129,0.123055,-0.00702239,0.0831155,0
2500000,Ambystoma_talpoideum,Ambystoma_gracile,216.382,0.114249,-0.00198345,0.0263895,0
2500000,Mertensiella_caucasica,Salamandra_infraimmaculata,211.137,0.12495,-0.00491943,0.0789402,0
2500000,Pleurodeles_waltl,Notophthalmus_meridionalis,207.628,0.118695,-0.0068173,0.0490776,0
