generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
61000000,9,59.3942,-6811.6,13.0207,0.0908902,0.354
61500000,9,61.7613,-6807.18,7.62954,0.0888234,0.349
62000000,8,48.6852,-6800.03,8.62695,0.0884047,0.319
62500000,8,52.7405,-6811.39,8.3183,0.085376,0.378
63000000,10,61.4411,-6812.26,11.5647,0.0967611,0.323
63500000,10,64.2855,-6809.28,6.76278,0.0930367,0.358
64000000,9,55.7046,-6799.87,3.71073,0.0920862,0.309
64500000,7,45.4677,-6810.55,7.24083,0.091805,0.327
65000000,8,47.991,-6812.2,8.3818,0.0919927,0.363
65500000,11,71.9855,-6801.5,18.3681,0.0896019,0.337
66000000,8,52.4989,-6810.85,8.49081,0.0950695,0.349
66500000,11,67.0114,-6809.07,12.7048,0.0916295,0.359
67000000,10,65.2955,-6798.83,10.9793,0.0900108,0.347
67500000,7,47.5393,-6809.13,9.2573,0.093078,0.324
68000000,8,51.1343,-6812.25,13.5933,0.0882243,0.352
68500000,7,47.9122,-6820.38,8.29498,0.0931002,0.318
69000000,9,57.5822,-6796.37,15.8863,0.0909967,0.326
69500000,7,46.7693,-6809.18,7.24847,0.0949666,0.3435
70000000,11,72.3553,-6800.67,18.19,0.0901662,0.357
70500000,9,59.6582,-6799.85,7.52703,0.0924061,0.349
71000000,7,46.2524,-6815.01,10.616,0.0918541,0.326
71500000,8,54.956,-6806.65,8.47439,0.0924394,0.313
72000000,11,71.848,-6797.93,11.4497,0.0911112,0.323
72500000,8,46.9245,-6800.08,5.37818,0.0930726,0.3355
73000000,10,59.5231,-6796.23,6.83268,0.0881028,0.348
73500000,10,61.8203,-6803.49,14.4668,0.0930127,0.305
74000000,8,51.7906,-6799.93,12.7515,0.088471,0.356
74500000,8,50.9558,-6804.63,7.47725,0.0954186,0.341
75000000,8,53.6278,-6804.73,7.01461,0.0895074,0.353
75500000,7,47.1567,-6801.87,5.0421,0.0927539,0.322
76000000,8,55.5742,-6804.03,9.89863,0.0876308,0.314
76500000,9,51.278,-6799.1,5.43319,0.0935691,0.34
77000000,10,65.4817,-6799.36,12.5856,0.0944559,0.336
77500000,10,58.8737,-6812.84,9.6332,0.0914475,0.359
78000000,5,30.5231,-6814.87,7.23966,0.090043,0.321727
78500000,9,57.0841,-6797.95,8.90495,0.0911543,0.338
79000000,8,48.6613,-6810.29,5.62628,0.0904559,0.3395
79500000,6,37.4002,-6816.1,6.14479,0.0858084,0.3315
80000000,11,72.8175,-6812.87,12.8308,0.0960178,0.356
80500000,10,61.908,-6802.34,12.5994,0.0870229,0.321
81000000,8,52.9018,-6802.79,12.0109,0.0899045,0.329
81500000,9,60.5483,-6798.84,10.6423,0.0902791,0.314
82000000,16,104.259,-6793.77,14.1088,0.0912466,0.364
82500000,9,61.2081,-6807.31,11.6609,0.0935229,0.356
83000000,7,44.4897,-6809.6,8.49461,0.092182,0.325
