generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0320424,-0.00366507
1000000,Andrias_scheuchzeri,NA,244.462,0.0240132,0.00230276
1000000,Chunerpeton_tianyiensis,NA,110.943,0.00385881,0.000779638
1000000,Onychodactylus_japonicus,NA,209.661,0.0698036,0.00158341
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,236.152,0.0648995,0.00174866
1000000,Sinerpeton_fengshanensis,NA,119.563,0.102002,-6.01723e-05
1000000,Pseudobranchus_striatus,Siren_lacertina,148.647,0.0244877,-0.00137154
1000000,Paleoamphiuma_tetradactylum,NA,139.2,0.0202468,-0.00190968
1000000,Amphiuma_tridactylum,NA,255.052,0.0174269,-0.00782128
1000000,Echinotriton_andersoni,Brachycormus_noachicus,237.444,0.0376452,-0.00262628
1000000,Notophthalmus_meridionalis,Notophthalmus_viridescens,242.609,0.169377,-0.00152594
1000000,Cynops_cyanurus,NA,254.92,0.157138,0.000643354
1000000,Neurergus_kaiseri,Neurergus_crocatus,255.925,0.0829301,0.00106069
1000000,Neurergus_kaiseri,Triturus_marmoratus,238.923,0.00115603,-0.00639317
1000000,Neurergus_kaiseri,Triturus_marmoratus,237.396,0.00768328,-0.000349637
1000000,Ensatina_eschscholtzii,NA,257.357,0.157278,0.0004799
1000000,Karsenia_koreana,NA,252.227,0.0713028,0.00492481
1000000,Aneides_ferreus,NA,262.691,0.00466364,0.00233204
1000000,Desmognathus_aeneus,NA,252.896,0.125845,-0.00551564
1000000,Desmognathus_monticola,NA,257.799,0.0143192,-0.00138896
1000000,Plethodon_asupak,NA,262.415,0.0914072,0.00260457
1000000,Plethodon_serratus,NA,258.363,0.0211707,0.00649594
1000000,Plethodon_welleri,NA,262.267,0.0394629,-0.000546856
1000000,Plethodon_yonahlossee,NA,266.562,0.0272612,-0.00533294
1000000,Plethodon_petraeus,NA,263.011,0.168781,-0.00202659
1000000,Eurycea_tynerensis,NA,258.469,0.0233632,0.00405798
1000000,Eurycea_quadridigitata,Eurycea_rathbuni,241.283,0.04774,0.00150124
1000000,Batrachoseps_wrighti,NA,261.107,0.075459,-0.00428848
1000000,Chiropterotriton_arboreus,Chiropterotriton_multidentatus,232.612,0.0203624,-3.30128e-05
1000000,Pseudoeurycea_bellii,NA,252.404,0.0682865,0.000232007
1000000,Bolitoglossa_morio,NA,253.175,0.029823,0.00352676
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,153.658,0.00422359,-0.00248217
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00717347,0.0074463
2000000,Salamandrella_keyserlingii,NA,258.37,0.0413402,-0.00267324
2000000,Salamandrella_keyserlingii,NA,260.209,0.147381,0.00331557
2000000,Necturus_punctatus,NA,257.128,0.23361,0.00109311
