generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00416805,0.00772613
1000000,Andrias_scheuchzeri,NA,130.426,0.0234394,0.00434198
1000000,Onychodactylus_japonicus,NA,245.281,0.108263,0.00500308
1000000,Ranodon_sibiricus,NA,269.868,0.00830651,-0.00224308
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,137.114,0.0463927,-0.000357365
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,179.257,0.16003,-0.00744341
1000000,Sinerpeton_fengshanensis,NA,115.328,0.062247,0.000278212
1000000,Opithisthotriton_kayi,NA,180.47,0.0240153,-3.70237e-05
1000000,Opithisthotriton_kayi,NA,193.819,0.0299204,0.00413368
1000000,Pseudobranchus_striatus,NA,268.122,0.0531834,-8.58533e-05
1000000,Hemidactylium_scutatum,NA,254.679,0.0363528,0.000102151
1000000,Ambystoma_maculatum,NA,261.785,0.0247391,0.00659092
1000000,Salamandrina_terdigitata,NA,225.807,0.0149116,0.00141439
1000000,Salamandrina_terdigitata,Archaeotriton_basalticus,199.711,0.0461016,-0.00603162
1000000,Mertensiella_caucasica,NA,232.846,0.00793113,0.000433299
1000000,Mertensiella_caucasica,NA,266.463,0.0204207,0.00527721
1000000,Chioglossa_lusitanica,NA,258.239,0.04776,-0.00387487
1000000,Salamandra_salamandra,Salamandra_atra,226.026,0.0212442,-0.00168553
1000000,Salamandra_salamandra,Salamandra_atra,258.076,0.00176512,-0.00126474
1000000,Pleurodeles_waltl,NA,252.633,0.0557378,0.0017071
1000000,Pleurodeles_waltl,Echinotriton_andersoni,233.197,0.0395641,-0.00247864
1000000,Cynops_ensicauda,NA,258.972,0.00036,-0.00265834
1000000,Neurergus_kaiseri,Neurergus_crocatus,243.672,0.0433624,0.00690002
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,147.296,0.0166989,-0.0032274
1000000,Necturus_punctatus,Necturus_beyeri,196.24,0.043891,0.00328374
1000000,Rhyacotriton_olympicus,NA,213.143,0.0359732,-0.0019526
1000000,Amphiuma_tridactylum,Amphiuma_means,209.002,0.0145052,0.0065047
1000000,Amphiuma_tridactylum,Amphiuma_means,242.719,0.0233314,-0.00304142
1000000,Ensatina_eschscholtzii,NA,219.689,0.00870792,-0.00388973
1000000,Karsenia_koreana,NA,242.839,0.0666558,-0.00372264
1000000,Aneides_hardii,NA,242.318,0.037618,0.00388267
1000000,Aneides_ferreus,NA,269.438,0.134866,0.00166012
1000000,Phaeognathus_hubrichti,Desmognathus_wrighti,222.631,0.00592023,0.0051218
1000000,Plethodon_yonahlossee,NA,267.649,0.081666,-0.00240309
1000000,Plethodon_petraeus,NA,258.051,0.103322,-0.00025574
1000000,Hemidactylium_scutatum,NA,182.029,0.00194062,-0.0028937
1000000,Stereochilus_marginatus,NA,256.325,0.0440323,0.000648225
1000000,Stereochilus_marginatus,Pseudotriton_montanus,220.839,0.025174,-0.00175967
1000000,Eurycea_junaluska,NA,265.459,0.0317928,-0.00585276
1000000,Eurycea_quadridigitata,Eurycea_rathbuni,245.263,0.0257208,0.00629155
1000000,Eurycea_spelaea,Eurycea_lucifuga,225.078,0.002653,0.000933251
1000000,Desmognathus_fuscus,NA,269.812,0.00215157,-0.00658406
1000000,Necturus_punctatus,Necturus_beyeri,238.783,0.0380042,-1.3015e-05
1000000,Siren_lacertina,NA,258.394,0.0497679,-0.00174205
1000000,Dendrotriton_bromeliacius,NA,268.954,0.008424,0.00648659
1000000,Thorius_troglodytes,NA,255.985,0.00883094,0.0128313
1000000,Thorius_troglodytes,NA,264.01,0.131572,0.00468929
1000000,Oedipina_gracilis,Oedipina_uniformis,255.533,0.0125233,0.00167647
1000000,Salamandrina_terdigitata,Archaeotriton_basalticus,205.707,0.0439335,0.0110961
1000000,Chiropterotriton_dimidiatus,Chiropterotriton_lavae,233.668,0.0386871,-0.00288397
1000000,Chiropterotriton_dimidiatus,Chiropterotriton_lavae,237.495,0.00423478,-0.0034159
1000000,Chiropterotriton_magnipes,NA,257.564,0.019239,0.000433919
1000000,Chiropterotriton_priscus,NA,263.887,0.0284195,0.000464612
1000000,Parvimolge_townsendi,NA,248.79,0.033802,0.0011438
1000000,Pseudoeurycea_cephalica,Pseudoeurycea_bellii,234.4,0.00691572,-0.000876878
1000000,Bolitoglossa_epimela,NA,263.296,0.0447051,0.0020137
1000000,Ambystoma_macrodactylum,NA,262.996,0.0156957,0.00227036
1000000,Pseudoeurycea_rex,NA,267.975,0.195376,0.000786017
1000000,Bolitoglossa_platydactyla,NA,266.022,0.0234232,-0.00316608
1000000,Bolitoglossa_morio,NA,266.101,0.0128141,0.00318468
1000000,Palaeoplethodon_hispaniolae,NA,238.685,0.00437099,-0.00232077
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,154.554,0.0910202,-0.00549091
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,175.863,0.00183703,0.00338931
1000000,Pseudobranchus_striatus,Qinglongtriton_gangouensis,61.3586,0.00978172,7.47741e-05
1000000,Celtedens_ibericus,NA,23.9526,0.00527013,0.000373733
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00829652,-0.003886
2000000,Andrias_scheuchzeri,NA,129.5,0.0387948,0.000693459
2000000,Andrias_scheuchzeri,NA,160.08,0.131279,0.010165
2000000,Andrias_scheuchzeri,NA,166.124,0.237611,0.00660067
2000000,Andrias_scheuchzeri,NA,172.301,0.010298,0.00430265
2000000,Hynobius_lichenatus,NA,267.949,0.0897493,-0.00196948
2000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,252.826,0.057245,0.00358329
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,169.39,0.0186315,0.00295796
2000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,94.9423,0.0353337,-0.00885342
2000000,Dicamptodon_ensatus,Ambystoma_talpoideum,107.403,0.0147541,0.00525813
2000000,Dicamptodon_ensatus,Ambystoma_talpoideum,170.521,0.0181573,-0.000567633
2000000,Archaeotriton_basalticus,NA,231.849,0.122188,-0.00322572
2000000,Chioglossa_lusitanica,NA,239.021,0.0361756,-0.00314154
2000000,Chelotriton_paradoxus,NA,243.814,0.0402137,-0.00610553
2000000,Notophthalmus_viridescens,Notophthalmus_perstriatus,253.404,0.00178405,7.69402e-05
2000000,Notophthalmus_meridionalis,Notophthalmus_viridescens,249.328,0.0675317,-0.00428565
2000000,Notophthalmus_meridionalis,Taricha_rivularis,228.068,0.0397572,0.00191753
2000000,Cynops_ensicauda,NA,266.432,0.0850736,-0.0042481
2000000,Cynops_cyanurus,NA,261.101,0.000813728,-0.00134693
2000000,Pachytriton_labiatus,NA,267.481,0.00525384,-0.00520552
2000000,Neurergus_kaiseri,Neurergus_crocatus,246.519,0.221509,0.00234108
2000000,Amphiuma_tridactylum,Amphiuma_means,157.747,0.0539172,0.00871567
2000000,Hydromantes_shastae,Hydromantes_brunus,254.32,0.00158874,0.0110158
2000000,Karsenia_koreana,NA,230.952,0.00177592,-0.00312435
2000000,Karsenia_koreana,NA,237.277,0.0280505,4.44456e-05
2000000,Aneides_ferreus,NA,252.929,0.0012128,-0.00467659
2000000,Desmognathus_quadramaculatus,Desmognathus_imitator,237.947,0.00562812,0.00020607
2000000,Plethodon_stormi,NA,260.421,0.0482542,-0.00018074
2000000,Plethodon_petraeus,NA,265.543,0.0952591,0.00403984
2000000,Eurycea_bislineata,NA,265.976,0.0218529,-0.00502233
2000000,Eurycea_rathbuni,Eurycea_nana,248.049,0.0803957,0.002627
2000000,Thorius_troglodytes,NA,265.584,0.0202827,0.00189113
2000000,Ensatina_eschscholtzii,Plethodon_neomexicanus,206.447,0.00183376,0.00269978
2000000,Oedipina_poelzi,NA,269.513,0.0180722,0.00449971
2000000,Parvimolge_townsendi,NA,241.771,0.0177684,0.00478018
2000000,Pseudoeurycea_bellii,NA,264.319,0.0891593,0.00343026
2000000,Pseudoeurycea_exspectata,Pseudoeurycea_goebeli,259.949,0.010596,-0.002379
