generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0861652,-5.70714e-05
1000000,Andrias_scheuchzeri,NA,210.239,0.125454,-0.00274775
1000000,Thorius_troglodytes,NA,264.211,0.0603672,-0.00811101
1000000,Onychodactylus_japonicus,NA,258.465,0.0638811,-0.00465849
1000000,Salamandrella_keyserlingii,NA,253.663,0.0588093,-0.00059041
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,224.59,0.079348,-0.00235272
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.96,0.0885305,-0.0024341
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,181.179,0.164281,-0.00731374
1000000,Pseudobranchus_striatus,NA,256.331,0.0108125,0.00109883
1000000,Ambystoma_talpoideum,NA,231.376,0.0176385,0.00430429
1000000,Echinotriton_andersoni,Tylototriton_shanjing,247.794,0.00491919,-0.00205501
1000000,Taricha_rivularis,Taricha_granulosa,248.602,0.00456726,-0.00212572
1000000,Triturus_marmoratus,NA,261.28,0.0484988,0.00118627
1000000,Salamandrina_terdigitata,Archaeotriton_basalticus,220.213,0.028888,-0.00511228
1000000,Mertensiella_caucasica,Salamandra_salamandra,205.319,0.00536385,-0.00520388
1000000,Cynops_ensicauda,NA,264.345,0.0130447,-0.00365006
1000000,Neurergus_kaiseri,Neurergus_crocatus,257.817,0.201221,-0.00775623
1000000,Ambystoma_mabeei,Ambystoma_texanum,254.621,0.00350695,0.00333394
1000000,Ichthyosaura_randeckensis,Neurergus_kaiseri,226.203,0.00771617,-0.0054728
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,181.265,0.0411525,0.00344103
1000000,Necturus_punctatus,Necturus_beyeri,249.466,0.00961252,0.00349671
1000000,Rhyacotriton_olympicus,NA,139.566,0.0178598,-0.00442941
1000000,Amphiuma_tridactylum,Amphiuma_means,155.036,0.10491,-0.00327464
1000000,Karsenia_koreana,NA,237.125,0.16945,-0.00306869
1000000,Aneides_aeneus,NA,254.694,0.0322873,-0.000800118
1000000,Aneides_ferreus,NA,262.303,0.0562266,0.000331899
1000000,Desmognathus_aeneus,NA,257.86,0.0188885,-0.00589706
1000000,Desmognathus_brimleyorum,NA,259.059,0.126113,0.012887
1000000,Plethodon_wehrlei,NA,257.299,0.0417288,0.00458936
1000000,Plethodon_petraeus,NA,259.304,0.0945972,-0.00326851
1000000,Plethodon_yonahlossee,Plethodon_petraeus,251.871,0.00258044,-0.00165402
1000000,Hemidactylium_scutatum,NA,218.279,0.0436795,0.00352052
1000000,Gyrinophilus_porphyriticus,NA,264.59,0.100507,0.000952603
1000000,Eurycea_lucifuga,Eurycea_quadridigitata,236.508,0.0454911,0.00531568
1000000,Batrachoseps_wrighti,NA,261.203,0.243766,-0.0036321
1000000,Batrachoseps_wrighti,NA,266.502,0.025365,0.00307941
1000000,Oedipina_complex,Oedipina_pseudouniformis,220.214,0.00721353,-0.000989828
1000000,Chiropterotriton_orculus,NA,267.188,0.027877,0.00178184
1000000,Chiropterotriton_priscus,NA,245.212,0.0282764,-0.00236103
1000000,Parvimolge_townsendi,NA,233.093,0.0137518,-0.00139968
1000000,Pseudoeurycea_scandens,NA,260.817,0.0779066,0.00649386
1000000,Pseudoeurycea_bellii,NA,260.014,0.0574376,0.00775946
1000000,Pseudoeurycea_juarezi,NA,264.959,0.113655,0.0040531
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,259.695,0.151461,-0.00845575
1000000,Bolitoglossa_epimela,NA,261.399,0.0272991,0.00372958
1000000,Bolitoglossa_schizodactyla,NA,261.64,0.237335,0.000136768
1000000,Bolitoglossa_compacta,NA,264.173,0.0250248,-0.00549253
1000000,Bolitoglossa_hartwegi,NA,260.524,0.0873366,0.00258859
1000000,Bolitoglossa_engelhardti,Bolitoglossa_rostrata,254.571,0.0104364,-0.00226059
1000000,Bolitoglossa_lincolni,Bolitoglossa_franklini,256.577,0.0803032,-0.00767252
1000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,120.302,0.0038589,-0.00470885
1000000,Necturus_punctatus,Rhyacotriton_olympicus,87.3361,0.0392271,0.00606967
1000000,Valdotriton_gracilis,NA,147.839,0.00284561,-0.00827972
1000000,Karaurus_sharovi,NA,56.3873,0.0669085,0.00750528
1000000,Andrias_scheuchzeri,Karaurus_sharovi,21.6596,0.00728577,0.00275223
1000000,Celtedens_ibericus,NA,12.6042,0.00449294,-0.000279565
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.000206748,-0.00399935
2000000,Andrias_scheuchzeri,NA,185.852,0.11516,0.00326512
2000000,Salamandrella_keyserlingii,NA,245.733,0.135982,-0.00843928
2000000,Hynobius_nigrescens,NA,261.916,0.0497176,-0.0110483
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,161.745,0.0188826,0.00486051
2000000,Amphiuma_tridactylum,Amphiuma_means,235.413,0.00241899,-0.00482877
2000000,Pseudobranchus_striatus,Siren_lacertina,193.484,0.0269081,0.00816026
2000000,Ambystoma_gracile,NA,245.196,0.0135957,0.00360488
2000000,Dicamptodon_ensatus,Ambystoma_talpoideum,109.935,0.0397803,-0.00227914
2000000,Dicamptodon_ensatus,Ambystoma_talpoideum,165.413,0.0148467,-0.0034892
2000000,Salamandra_salamandra,NA,256.989,0.00262116,-0.00380842
2000000,Mertensiella_caucasica,Salamandra_salamandra,208.622,0.0389016,0.000810806
2000000,Triturus_marmoratus,Triturus_cristatus,244.567,0.00100774,-0.00277178
2000000,Amphiuma_tridactylum,Amphiuma_means,158.765,0.0134108,-0.000114783
2000000,Karsenia_koreana,NA,221.516,0.0640215,0.00346322
2000000,Desmognathus_wrighti,NA,246.935,0.0405213,0.003027
2000000,Desmognathus_wrighti,NA,247.8,0.0892196,0.00547932
2000000,Desmognathus_wrighti,NA,254.638,0.00481706,-0.000716676
2000000,Desmognathus_aeneus,NA,264.673,0.0956725,0.00338577
2000000,Desmognathus_imitator,Desmognathus_welteri,246.467,0.0165871,-0.00353406
2000000,Plethodon_cinereus,NA,259.298,0.0987228,-0.00121718
2000000,Plethodon_petraeus,NA,255.871,0.0948793,0.00114614
2000000,Gyrinophilus_porphyriticus,NA,259.459,0.137104,-0.000981396
2000000,Eurycea_quadridigitata,NA,251.966,0.0559807,0.00137431
2000000,Eurycea_nana,Eurycea_neotenes,263.353,0.0800245,0.00848582
2000000,Eurycea_spelaea,Eurycea_lucifuga,229.315,0.00711178,-0.00117953
2000000,Oedipina_pseudouniformis,Oedipina_poelzi,242.138,0.00862846,0.00327683
2000000,Chiropterotriton_priscus,NA,260.665,0.0853683,-0.00205048
2000000,Pseudoeurycea_bellii,NA,252.638,0.0140094,0.000254299
2000000,Pseudoeurycea_leprosa,NA,262.239,0.0164468,-0.00133548
2000000,Pseudoeurycea_leprosa,NA,260.748,0.0127796,0.00358806
2000000,Hydromantes_genei,NA,252.474,0.05707,-0.00397785
2000000,Pseudoeurycea_brunnata,Pseudoeurycea_exspectata,255.846,0.0589694,-0.00387818
2000000,Palaeoplethodon_hispaniolae,NA,231.915,0.0193839,-0.00177846
2000000,Palaeoplethodon_hispaniolae,NA,247.919,0.0403841,-0.00111121
2000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,152.493,0.290138,-0.00315172
2000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,172.204,0.00209218,-0.00232718
2000000,Beiyanerpeton_jianpingensis,NA,76.2113,0.126591,-0.00298736
