generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0112056,0.00033744
1000000,Onychodactylus_japonicus,NA,263.26,0.0268621,0.00189099
1000000,Salamandrella_keyserlingii,NA,253.015,0.0208381,-0.00133302
1000000,Pseudotriton_montanus,NA,257.315,0.0284872,-0.000467678
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,191.379,0.0683024,-0.00753796
1000000,Ambystoma_talpoideum,NA,243.617,0.0505787,0.00190026
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,161.424,0.00589499,-0.00620968
1000000,Ambystoma_talpoideum,NA,251.436,0.00933015,0.00393896
1000000,Ambystoma_cingulatum,NA,257.419,0.117268,0.00131942
1000000,Ambystoma_mabeei,NA,264.544,0.00345488,0.00406059
1000000,Mertensiella_caucasica,NA,262.853,0.00379006,-0.00585233
1000000,Tylototriton_shanjing,NA,250.021,0.00776361,0.00724588
1000000,Pleurodeles_waltl,Echinotriton_andersoni,221.922,0.061711,-0.00141458
1000000,Notophthalmus_meridionalis,Taricha_rivularis,227.487,0.0565221,0.000211306
1000000,Pachytriton_brevipes,NA,261.781,0.173481,-0.00314616
1000000,Neurergus_kaiseri,Neurergus_crocatus,251.019,0.072422,-0.00501823
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,116.624,0.0350653,-0.00072425
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,132.36,0.0518435,-0.0070087
1000000,Necturus_punctatus,Necturus_beyeri,193.273,0.0274465,-0.00520736
1000000,Amphiuma_tridactylum,Amphiuma_means,155.689,0.0263524,-0.000842247
1000000,Karsenia_koreana,NA,234.599,0.215966,-0.00626809
1000000,Desmognathus_wrighti,NA,238.712,0.0553832,-0.00494392
1000000,Ambystoma_macrodactylum,NA,250.009,0.105308,0.00229671
1000000,Desmognathus_santeetlah,NA,254.505,0.00180136,0.00565432
1000000,Desmognathus_quadramaculatus,Desmognathus_imitator,238.983,0.00541098,-0.000778132
1000000,Plethodon_petraeus,NA,255.516,0.120079,0.00292838
1000000,Eurycea_wilderae,NA,254.104,0.0506448,-0.00448634
1000000,Eurycea_multiplicata,NA,250.071,0.0388483,0.000730913
1000000,Eurycea_quadridigitata,NA,252.966,0.0151554,-0.00453105
1000000,Eurycea_rathbuni,Eurycea_nana,246.321,0.100912,0.00266447
1000000,Dendrotriton_bromeliacius,NA,262.593,0.0740221,0.00347801
1000000,Chiropterotriton_cracens,NA,264.239,0.0125679,-0.00111845
1000000,Pseudoeurycea_juarezi,NA,247.859,0.0702493,0.00687195
