generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
21500000,7,40.9028,-6749.03,10.1719,0.0960106,0.314667
22000000,11,70.3401,-6742.78,13.0785,0.0935799,0.369
22500000,9,63.0843,-6744.34,17.3471,0.0908362,0.349
23000000,11,72.9733,-6741.06,11.8522,0.0942403,0.333
23500000,8,49.2954,-6751.92,6.10193,0.0920657,0.299
24000000,10,66.0984,-6739.66,11.816,0.09414,0.35
24500000,7,43.6559,-6742.4,7.21016,0.0895542,0.302
25000000,10,56.7813,-6746.15,13.1798,0.102447,0.332
25500000,7,44.6532,-6744.12,7.24997,0.0937161,0.308667
26000000,8,55.2777,-6754.47,10.4019,0.0999216,0.348
26500000,6,39.7665,-6747.95,4.97464,0.0957085,0.327
27000000,7,46.5823,-6749.02,8.58518,0.0939069,0.32
27500000,8,50.1951,-6745.65,9.45392,0.0944239,0.311
28000000,7,42.3242,-6750.18,4.54221,0.0916841,0.327
28500000,6,39.1032,-6749.22,3.3839,0.0945045,0.35
29000000,7,40.4883,-6744.56,10.5904,0.0956785,0.328
29500000,8,53.6129,-6749.22,11.2595,0.0925395,0.368
30000000,5,35.373,-6748.89,9.5857,0.0988137,0.317
30500000,7,47.3934,-6743.85,9.84318,0.0965604,0.335
31000000,8,55.4258,-6747.69,14.233,0.0886742,0.333
31500000,9,60.8981,-6747.32,8.33515,0.0958975,0.354
32000000,8,50.3615,-6750.22,10.3122,0.0957034,0.364
32500000,7,42.9729,-6747.34,4.38402,0.0927989,0.337818
33000000,6,38.2832,-6747.41,9.14373,0.0936605,0.338
33500000,9,56.8671,-6739.38,11.1386,0.0929083,0.36
34000000,8,53.8735,-6747.53,7.63161,0.0920251,0.3465
34500000,8,55.005,-6739.17,7.33652,0.0923932,0.311
35000000,10,63.9594,-6747.34,8.97501,0.0927074,0.315
35500000,8,58.2305,-6748.1,5.91179,0.0891385,0.332
36000000,6,40.0903,-6758.64,5.69266,0.0921366,0.32
36500000,6,37.7981,-6750.27,3.34697,0.0984753,0.3245
37000000,7,41.6595,-6755.02,7.51328,0.0914967,0.3405
37500000,9,60.2106,-6738.9,10.7887,0.0974323,0.343
38000000,8,51.0259,-6748.69,6.85742,0.0935275,0.332
38500000,7,45.6816,-6746.31,8.2057,0.0926927,0.304
39000000,8,49.9781,-6746.49,6.35578,0.0914902,0.334
39500000,10,63.9935,-6755.72,8.71449,0.0926553,0.342
40000000,9,48.7048,-6747.45,10.5932,0.0946135,0.356
40500000,8,55.0005,-6752.7,6.4896,0.0966996,0.329
41000000,8,48.1585,-6749.95,12.9035,0.0921063,0.34
41500000,7,46.6645,-6747.47,6.25758,0.0943524,0.331
42000000,9,60.2451,-6747.87,9.82859,0.0934214,0.324
42500000,6,42.8313,-6761.56,9.17063,0.0959301,0.343
43000000,10,69.6302,-6738.44,15.2698,0.0948634,0.335
43500000,8,51.9829,-6742.69,7.69247,0.0982935,0.327333
44000000,6,42.8926,-6756.78,8.11587,0.094823,0.324
44500000,7,46.9359,-6751.59,8.27803,0.0983025,0.316
45000000,10,59.6335,-6746.72,9.48128,0.0949611,0.325
45500000,8,48.7201,-6747.98,4.73136,0.0973688,0.345
46000000,10,62.8668,-6740.62,9.4858,0.0947441,0.303
46500000,7,49.0165,-6747.25,9.46728,0.0896448,0.3285
47000000,6,40.1441,-6753.53,12.5769,0.0930583,0.306
47500000,8,52.4684,-6741.18,12.1834,0.0975291,0.305
48000000,8,52.0235,-6754.77,11.9833,0.0928792,0.332
48500000,6,41.6267,-6753.04,4.39211,0.0916563,0.328
49000000,7,47.4373,-6750.19,6.53402,0.0936585,0.336
49500000,6,39.0731,-6745.47,4.16931,0.0919243,0.282
50000000,8,47.9817,-6741.34,11.9281,0.0989447,0.335
50500000,6,39.6352,-6751.1,6.14982,0.0977945,0.295
51000000,8,50.4166,-6749.37,7.50558,0.0981788,0.349
51500000,9,49.2218,-6742.74,8.24767,0.0935798,0.3375
52000000,8,50.0182,-6747.85,9.29024,0.0979769,0.322
52500000,7,46.9348,-6749.81,7.07181,0.0945918,0.3505
53000000,7,48.9534,-6748.44,5.46505,0.0948938,0.3175
53500000,13,84.9177,-6746.36,15.5203,0.099368,0.364
54000000,8,52.8305,-6745.83,9.58767,0.093255,0.321
54500000,8,45.0299,-6739.15,11.0759,0.0938934,0.327
55000000,7,47.361,-6749.81,10.7218,0.0943429,0.32875
55500000,9,60.3676,-6742.28,10.7402,0.092936,0.335
56000000,9,59.7179,-6745.61,5.3919,0.0998634,0.318
56500000,8,55.6184,-6739.61,10.5046,0.091968,0.324
57000000,8,50.2655,-6743.53,5.98186,0.0989712,0.34
57500000,6,38.4815,-6747.37,5.78766,0.0967864,0.324
58000000,7,45.9743,-6757.78,6.0426,0.0919423,0.3325
58500000,6,42.9376,-6757.43,6.31231,0.0914482,0.356
59000000,8,54.1999,-6744.48,5.07604,0.0945817,0.31
59500000,7,41.6134,-6748.81,5.87746,0.0936371,0.3355
60000000,8,50.3256,-6754.64,7.31757,0.100198,0.3335
60500000,7,44.6244,-6746.69,9.38754,0.0957268,0.302
61000000,12,69.9477,-6750.3,8.16469,0.0974334,0.334
61500000,6,36.5391,-6758.76,4.20071,0.10066,0.313
62000000,7,45.2414,-6750.85,5.42017,0.0911175,0.33
62500000,6,42.0157,-6752.92,3.02197,0.0947084,0.344667
63000000,8,45.8819,-6747.84,8.57076,0.097877,0.33
63500000,11,69.7995,-6731.93,19.8437,0.0960133,0.331
64000000,7,42.3932,-6748.61,8.33596,0.0934552,0.3305
64500000,7,45.7662,-6748.08,3.10843,0.0939855,0.337
65000000,10,65.9363,-6740.7,7.56549,0.0945991,0.357
65500000,8,56.1633,-6741.77,13.5673,0.0938921,0.311
66000000,11,72.7279,-6743.84,9.45136,0.0925742,0.341
66500000,7,44.474,-6744.38,14.8899,0.0954073,0.3325
67000000,13,88.4877,-6740.14,13.6708,0.0998031,0.381
67500000,8,52.6379,-6747.48,4.41933,0.0931671,0.3295
68000000,9,51.0725,-6730.42,7.39643,0.0931323,0.337
68500000,6,36.5309,-6749.81,4.62363,0.0947534,0.306
69000000,9,63.8611,-6751.24,8.46051,0.0919138,0.374
69500000,7,47.6552,-6755.26,9.7711,0.0936359,0.327
70000000,6,32.0738,-6748.11,8.6527,0.092047,0.32875
70500000,6,38.7601,-6752.77,8.39213,0.100925,0.3265
71000000,7,48.9721,-6745.27,5.31765,0.0962549,0.315
71500000,6,42.4868,-6747.09,4.57091,0.0911569,0.345
72000000,7,46.6317,-6745.95,6.85151,0.0914334,0.29
72500000,10,65.3726,-6733.4,11.193,0.093458,0.337
73000000,5,33.6662,-6754.68,3.04919,0.0964672,0.314
73500000,7,41.2746,-6743.26,9.75844,0.0953796,0.32
74000000,8,53.6818,-6744.7,7.98511,0.0928203,0.3445
74500000,9,60.9751,-6745.43,15.9924,0.092457,0.327
75000000,7,46.0743,-6752.4,7.01068,0.0926756,0.3295
75500000,8,51.1813,-6743.39,8.54539,0.0901204,0.307
76000000,9,56.1693,-6737.84,8.21152,0.0938019,0.318
76500000,6,40.4908,-6751.15,12.2636,0.0918945,0.34225
77000000,7,47.7958,-6747.74,9.14744,0.0953002,0.315
77500000,10,61.4073,-6748.5,9.31101,0.091028,0.363
78000000,9,56.5237,-6764.38,12.8463,0.0962721,0.317
78500000,6,32.1395,-6744.21,6.26738,0.0973241,0.318
79000000,5,36.0077,-6750.51,4.22205,0.0911668,0.314429
79500000,9,57.6171,-6739.34,10.2331,0.0966771,0.346
80000000,7,47.7722,-6752.37,5.95853,0.090844,0.345
80500000,6,42.6921,-6752.54,5.2868,0.093939,0.3405
81000000,9,56.7891,-6742.58,8.00798,0.0977561,0.3135
81500000,7,46.4834,-6749.77,4.16279,0.0971815,0.315
82000000,6,35.6779,-6751.18,7.65092,0.090358,0.330333
82500000,7,45.1573,-6747.31,7.96247,0.0973353,0.337
83000000,7,43.0207,-6751.19,11.4104,0.0961366,0.320667
83500000,8,45.7595,-6756.09,6.74739,0.0942285,0.3375
84000000,14,92.5899,-6733.05,21.2099,0.0962075,0.336
84500000,9,56.1019,-6752.77,9.77827,0.0912186,0.365
85000000,6,40.1134,-6753.63,10.4033,0.0954258,0.313333
85500000,9,57.3159,-6743.66,11.3028,0.0931997,0.3595
86000000,7,44.7048,-6743.83,7.10223,0.0956125,0.336
86500000,7,45.6969,-6742.01,14.4219,0.0949814,0.326
87000000,8,47.9133,-6744.49,5.57193,0.0992968,0.344
87500000,8,50.1383,-6750.63,7.91647,0.0977653,0.299
