generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0130801,0.00263536
1000000,Onychodactylus_japonicus,NA,233.607,0.1382,0.00509164
1000000,Ranodon_sibiricus,NA,265.196,0.00831017,-0.00228279
1000000,Onychodactylus_japonicus,Liaoxitriton_daohugouensis,108.238,0.0981,0.00118246
1000000,Sinerpeton_fengshanensis,NA,100.848,0.0622744,0.000283136
1000000,Sinerpeton_fengshanensis,NA,128.404,0.00280622,0.000965821
1000000,Andrias_scheuchzeri,Opithisthotriton_kayi,72.1912,0.0443342,-0.00789829
1000000,Pseudobranchus_striatus,NA,250.2,0.0532068,-8.7373e-05
1000000,Salamandrina_terdigitata,NA,249.645,0.0116104,0.00143942
1000000,Mertensiella_caucasica,NA,249.373,0.00890992,0.000228076
1000000,Salamandra_salamandra,NA,263.596,0.0539592,-0.00394346
1000000,Salamandra_salamandra,Salamandra_atra,246.758,0.0212536,-0.00171537
1000000,Pleurodeles_waltl,NA,247.566,0.00187301,-0.00128713
1000000,Echinotriton_andersoni,NA,249.974,0.0580383,0.00173732
1000000,Neurergus_kaiseri,Neurergus_crocatus,244.677,0.0568356,-0.00335483
1000000,Ichthyosaura_randeckensis,Neurergus_kaiseri,226.141,0.00696232,0.000292492
1000000,Necturus_punctatus,Necturus_beyeri,202.777,0.0439103,0.00334187
1000000,Necturus_punctatus,Necturus_beyeri,209.564,0.00643247,-0.00125406
1000000,Rhyacotriton_olympicus,NA,239.767,0.00919981,0.000476015
1000000,Ensatina_eschscholtzii,NA,222.008,0.0076296,-0.00395859
1000000,Karsenia_koreana,NA,255.912,0.0420573,0.000139584
1000000,Aneides_hardii,NA,239.89,0.0376345,0.0039514
1000000,Desmognathus_wrighti,NA,248.155,0.125145,-0.00352392
1000000,Desmognathus_imitator,Desmognathus_welteri,247.188,0.0120256,0.00608223
1000000,Plethodon_petraeus,NA,259.076,0.238358,0.00439028
1000000,Gyrinophilus_porphyriticus,Gyrinophilus_palleucus,247.252,0.0114764,-0.00179082
1000000,Eurycea_rathbuni,Eurycea_nana,251.261,0.0475589,-0.00102843
1000000,Aneides_aeneus,NA,229.062,0.0013354,0.00109335
1000000,Ensatina_eschscholtzii,Plethodon_neomexicanus,190.936,0.00325271,-0.00150494
1000000,Siren_lacertina,NA,239.3,0.0554472,-0.00177289
1000000,Batrachoseps_major,NA,251.326,0.0133212,0.00559994
1000000,Chiropterotriton_orculus,NA,255.426,0.0387041,-0.00293502
1000000,Chiropterotriton_multidentatus,NA,265.412,0.027722,-0.00595821
1000000,Pseudoeurycea_cephalica,NA,255.865,0.0632508,0.000936561
1000000,Bolitoglossa_franklini,NA,257.235,0.0125258,0.00324106
1000000,Bolitoglossa_franklini,NA,263.14,0.00187584,0.00703033
1000000,Plethodon_vandykei,NA,257.593,0.0208008,-0.00110823
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,148.417,0.00343714,0.00410956
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00886702,0.00212285
2000000,Andrias_scheuchzeri,NA,145.451,0.0105263,0.00468802
2000000,Andrias_scheuchzeri,NA,157.184,0.122825,0.0103449
2000000,Andrias_scheuchzeri,NA,163.16,0.237716,0.00671751
2000000,Andrias_scheuchzeri,NA,169.25,0.0103025,0.00437882
2000000,Valdotriton_gracilis,NA,109.085,0.0180107,0.00957177
2000000,Hynobius_lichenatus,NA,264.312,0.0637325,-0.00200434
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,184.628,0.0317144,0.00994796
2000000,Cynops_cyanurus,NA,259.172,0.0019857,-0.00197895
2000000,Pachytriton_labiatus,Pachytriton_brevipes,260.515,0.0216154,0.0030432
2000000,Paleoamphiuma_tetradactylum,NA,197.981,0.0198295,-0.00626786
2000000,Ambystoma_laterale,NA,265.132,0.0815921,-0.00383992
2000000,Mertensiella_caucasica,Salamandra_salamandra,203.181,0.0365759,-0.00312175
2000000,Cynops_ensicauda,NA,255.903,0.0177218,0.00398139
2000000,Amphiuma_tridactylum,NA,262.919,0.0948619,0.00386069
2000000,Hydromantes_italicus,NA,247.521,0.00158944,0.0112108
2000000,Karsenia_koreana,NA,229.676,0.0017767,-0.00317966
2000000,Karsenia_koreana,NA,233.089,0.0605015,0.00354367
2000000,Phaeognathus_hubrichti,NA,225.489,0.0656199,-0.000279165
2000000,Aneides_flavipunctatus,NA,254.857,0.0407492,0.00162851
2000000,Desmognathus_wrighti,Desmognathus_quadramaculatus,223.91,0.0177467,-0.000397283
2000000,Plethodon_petraeus,NA,253.43,0.0533676,0.00308866
2000000,Hemidactylium_scutatum,NA,258.432,0.0794,-0.000893183
