generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0141137,-0.000672716
1000000,Onychodactylus_japonicus,NA,259.681,0.0267036,-0.00246097
1000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,257.844,0.0683006,0.00416323
1000000,Hynobius_boulengeri,Hynobius_lichenatus,245.447,0.056349,-0.00150426
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,201.685,0.0641196,-0.00152484
1000000,Andrias_scheuchzeri,Onychodactylus_japonicus,95.3818,0.0947483,0.00211871
1000000,Opithisthotriton_kayi,NA,137.758,0.0306256,0.00130061
1000000,Ambystoma_texanum,NA,269.968,0.0903525,0.00408723
1000000,Neurergus_kaiseri,Neurergus_crocatus,261.076,0.0372358,0.00598467
1000000,Necturus_punctatus,Necturus_beyeri,152.822,0.0162227,-0.00339594
1000000,Necturus_punctatus,Necturus_beyeri,158.877,0.00348069,0.008501
1000000,Amphiuma_tridactylum,Amphiuma_means,202.565,0.11168,0.000739852
1000000,Karsenia_koreana,NA,248.804,0.0153021,0.000265887
1000000,Desmognathus_santeetlah,NA,265.108,0.0430313,-0.00497932
1000000,Desmognathus_wrighti,Desmognathus_quadramaculatus,226.003,0.00601095,-0.000335441
1000000,Plethodon_vehiculum,NA,261.707,0.00511846,0.015814
1000000,Plethodon_petraeus,NA,259.062,0.106085,-0.00425712
1000000,Eurycea_tynerensis,NA,259.275,0.0285244,-0.000269986
1000000,Eurycea_rathbuni,Eurycea_nana,261.055,0.120171,-0.00495363
1000000,Chiropterotriton_chondrostega,NA,248.417,0.188235,0.00644683
1000000,Chiropterotriton_chondrostega,NA,252.273,0.0394416,-0.0011258
1000000,Pseudoeurycea_bellii,NA,245.364,0.0227109,0.00234509
1000000,Pseudoeurycea_smithi,NA,265.394,0.0390932,0.00742766
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,262.634,0.0159044,-0.00522463
1000000,Bolitoglossa_equatoriana,NA,266.6,0.028058,0.0036514
1000000,Bolitoglossa_rufescens,Bolitoglossa_occidentalis,244.247,0.049018,0.00479484
1000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,127.715,0.00220149,-0.000165917
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0114995,0.00175415
2000000,Dicamptodon_ensatus,Dicamptodon_copei,249.585,0.0258132,-0.00487892
2000000,Onychodactylus_japonicus,NA,219.487,0.0954124,-0.000982717
2000000,Ranodon_sibiricus,NA,269.099,0.0187548,-0.00471821
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,147.482,0.0572345,-0.00433679
2000000,Nototriton_picadoi,NA,261.98,0.0575506,0.00554047
2000000,Andrias_scheuchzeri,Onychodactylus_japonicus,103.973,0.0188692,-0.00317448
2000000,Sinerpeton_fengshanensis,NA,95.6525,0.00435508,0.000817631
2000000,Ambystoma_opacum,NA,269.605,0.13971,0.00503152
2000000,Mertensiella_caucasica,NA,254.999,0.0629862,-0.00050819
2000000,Paramesotriton_chinensis,Paramesotriton_hongkongensis,254.299,0.000471784,0.00765506
2000000,Pleurodeles_waltl,Notophthalmus_meridionalis,213.518,0.0408284,-0.00760336
2000000,Neurergus_kaiseri,NA,262.978,0.204246,0.00475695
2000000,Necturus_punctatus,Necturus_beyeri,244.083,0.0169074,-0.00501127
2000000,Rhyacotriton_olympicus,NA,242.831,0.1449,0.00106796
2000000,Amphiuma_tridactylum,Amphiuma_means,179.627,0.124533,-0.00241184
2000000,Karsenia_koreana,NA,254.343,0.0869057,0.00470253
2000000,Phaeognathus_hubrichti,Desmognathus_wrighti,222.791,0.00896847,-0.00146466
2000000,Plethodon_petraeus,NA,259.82,0.119542,-0.00595713
2000000,Eurycea_quadridigitata,NA,264.961,0.0353274,-0.00121351
2000000,Eurycea_rathbuni,Eurycea_nana,260.379,0.045374,-0.00397719
2000000,Nototriton_richardi,Nototriton_picadoi,216.789,0.0113893,0.00355238
2000000,Rhyacotriton_olympicus,NA,178.313,0.0447427,0.00638184
2000000,Oedipina_uniformis,NA,268.783,0.0446075,0.00852794
2000000,Chiropterotriton_lavae,NA,252.842,0.0242593,0.00326774
2000000,Chiropterotriton_priscus,NA,258.84,0.0264416,-0.00308082
2000000,Bolitoglossa_adspersa,NA,261.678,0.0337266,-0.0014735
2000000,Qinglongtriton_gangouensis,NA,83.9236,0.0047681,0.00724418
2000000,Pseudoeurycea_rex,NA,266.711,0.0749704,-0.00253009
2000000,Hemidactylium_scutatum,Stereochilus_marginatus,181.926,0.00389341,-0.0031231
2000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,119.434,0.00120476,0.00567741
2000000,Necturus_punctatus,Rhyacotriton_olympicus,91.7912,0.012599,-0.00672411
2000000,Necturus_punctatus,Rhyacotriton_olympicus,111.613,0.237329,0.0135666
2000000,Beiyanerpeton_jianpingensis,NA,109.225,0.00873452,0.00733023
2000000,Karaurus_sharovi,NA,56.6428,0.000410572,-0.00408722
2000000,Karaurus_sharovi,NA,102.647,0.0346407,0.000279462
3000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0071783,0.00175415
3000000,Andrias_scheuchzeri,NA,121.148,0.134201,-0.0075171
3000000,Onychodactylus_japonicus,NA,215.626,0.00839939,0.000764229
3000000,Opithisthotriton_kayi,NA,77.8886,0.00521513,0.000204877
3000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,258.289,0.123908,0.000198654
3000000,Salamandrella_keyserlingii,Ranodon_sibiricus,201.57,0.0391783,0.00472827
3000000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.804,0.0935011,-0.000549483
3000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,161.6,0.0526273,0.00321902
3000000,Opithisthotriton_kayi,NA,182.915,0.0423012,-0.000799946
3000000,Pseudobranchus_striatus,NA,270.084,0.061957,0.0027026
3000000,Dicamptodon_ensatus,Dicamptodon_copei,206.69,0.0364581,0.00585212
3000000,Ambystoma_mexicanum,Ambystoma_dumerilii,265.189,0.0635116,0.00339539
3000000,Chioglossa_lusitanica,NA,263.284,0.0127835,-0.00105628
3000000,Hemidactylium_scutatum,NA,267.267,0.0474578,-0.00824808
3000000,Dicamptodon_ensatus,Dicamptodon_copei,198.171,0.0757693,-2.27264e-05
3000000,Pleurodeles_waltl,NA,250.48,0.0398318,-0.00517709
3000000,Notophthalmus_meridionalis,Notophthalmus_viridescens,251.69,0.0305637,-0.000739783
3000000,Taricha_rivularis,NA,267.771,0.125422,0.00220085
3000000,Taricha_granulosa,Taricha_torosa,262.701,0.0393826,-0.00153595
3000000,Chiropterotriton_priscus,NA,259.403,0.0205917,-0.00558389
3000000,Paramesotriton_chinensis,Paramesotriton_hongkongensis,258.518,4.15066e-05,0.00513826
3000000,Salamandrina_terdigitata,Mertensiella_caucasica,194.938,0.0555436,0.0075629
3000000,Necturus_punctatus,Necturus_beyeri,190.098,0.0343262,-0.00244536
3000000,Necturus_punctatus,Necturus_beyeri,193.726,0.0357945,-0.00597962
3000000,Necturus_punctatus,Necturus_beyeri,241.189,0.0169981,-0.00118035
3000000,Amphiuma_tridactylum,Amphiuma_means,200.927,0.0290458,0.0011167
3000000,Karsenia_koreana,NA,257.033,0.115889,0.00324799
3000000,Desmognathus_wrighti,NA,265.773,0.138223,-0.00363527
3000000,Desmognathus_aeneus,NA,256.705,0.198039,0.00300149
3000000,Desmognathus_brimleyorum,NA,262.518,0.0891595,-0.00532778
3000000,Plethodon_richmondi,NA,266.367,0.00729328,0.00291649
3000000,Plethodon_yonahlossee,Plethodon_petraeus,251.436,0.135038,0.000413181
3000000,Ensatina_eschscholtzii,Plethodon_neomexicanus,191.396,0.00184043,0.00112765
3000000,Eurycea_rathbuni,Eurycea_nana,256.081,0.0413205,0.00356601
3000000,Thorius_troglodytes,NA,251.868,0.0212656,0.00117011
3000000,Chiropterotriton_dimidiatus,Chiropterotriton_arboreus,219.843,0.00616308,-0.00168776
3000000,Pseudoeurycea_bellii,NA,243.703,0.0674623,0.00685009
3000000,Pseudoeurycea_exspectata,Pseudoeurycea_goebeli,261.698,0.0225859,-0.00399497
3000000,Stereochilus_marginatus,Batrachoseps_wrighti,182.064,0.00273034,0.00261042
3000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,133.293,0.00727824,0.00202789
3000000,Pseudoeurycea_unguidentis,Pseudoeurycea_juarezi,245.685,0.00121545,0.000677661
3000000,Necturus_punctatus,Rhyacotriton_olympicus,93.3669,0.0336799,-0.00388638
3000000,Karaurus_sharovi,NA,111.111,0.0801042,-0.00386421
3000000,Celtedens_ibericus,NA,115.649,0.0281258,-0.00605313
4000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00737285,-0.0035935
4000000,Andrias_scheuchzeri,NA,153.503,0.018002,0.00397312
4000000,Salamandrella_keyserlingii,Ranodon_sibiricus,219.414,0.0085406,0.00241395
4000000,Salamandrella_keyserlingii,Ranodon_sibiricus,225.431,0.0553632,-0.00170851
4000000,Opithisthotriton_kayi,NA,111.584,0.0174678,-0.00111306
4000000,Opithisthotriton_kayi,NA,172.982,9.32909e-05,0.00238244
4000000,Paleoamphiuma_tetradactylum,NA,202.921,0.0215179,0.00108183
4000000,Ambystoma_cingulatum,NA,252.598,0.00376914,0.00524975
4000000,Ambystoma_laterale,NA,269.24,0.0153795,-0.0009562
4000000,Taricha_rivularis,NA,264.194,0.190894,0.00610634
4000000,Paramesotriton_chinensis,Paramesotriton_hongkongensis,258.754,0.00498944,-0.000466834
4000000,Neurergus_kaiseri,Neurergus_crocatus,261.184,0.196197,-0.000286362
4000000,Triturus_cristatus,NA,263.945,0.00740898,0.00104843
4000000,Dicamptodon_ensatus,Salamandrina_terdigitata,94.6207,0.0153425,0.0013736
4000000,Amphiuma_tridactylum,Amphiuma_means,187.099,0.119808,-0.00796084
4000000,Amphiuma_tridactylum,Amphiuma_means,239.859,0.0193526,0.00123865
4000000,Ensatina_eschscholtzii,NA,226.659,0.159453,-0.00733249
4000000,Ensatina_eschscholtzii,NA,243.86,0.0159467,0.000646739
4000000,Hydromantes_italicus,NA,269.926,0.0766699,-0.00645691
4000000,Phaeognathus_hubrichti,NA,234.165,0.0931009,-0.000113997
4000000,Plethodon_petraeus,NA,262.083,0.264817,-0.00803576
4000000,Karsenia_koreana,Phaeognathus_hubrichti,216.206,0.00445382,0.00456538
4000000,Hemidactylium_scutatum,NA,185.105,0.0108294,-0.00416021
4000000,Eurycea_quadridigitata,NA,255.235,0.0152286,0.00284796
4000000,Eurycea_quadridigitata,Eurycea_rathbuni,245.233,0.0485819,0.00440293
4000000,Amphiuma_tridactylum,Amphiuma_means,174.56,0.0122839,-0.00119884
4000000,Chiropterotriton_magnipes,NA,256.343,0.207077,-0.000847724
4000000,Pseudoeurycea_exspectata,NA,262.928,0.0226117,-0.00792667
4000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,262.916,0.030128,0.00538178
5000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0102863,-0.0043955
5000000,Andrias_scheuchzeri,NA,118.434,0.00241619,0.00316367
5000000,Andrias_scheuchzeri,NA,166.869,0.00410005,-0.0049253
5000000,Andrias_scheuchzeri,NA,180.45,0.00601025,-0.00627193
5000000,Andrias_scheuchzeri,NA,209.01,0.0635689,-0.00149585
5000000,Pangerpeton_sinensis,NA,123.803,0.0454259,-0.00206397
5000000,Chunerpeton_tianyiensis,NA,110.139,0.0792942,-0.00118615
5000000,Ranodon_sibiricus,NA,250.426,0.0206135,-0.0081631
5000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,137.419,0.045349,-0.000133441
5000000,Sinerpeton_fengshanensis,NA,80.394,0.00881329,-0.00289018
5000000,Opithisthotriton_kayi,NA,78.6239,0.173169,0.000981732
5000000,Pseudobranchus_striatus,NA,240.441,0.103436,-0.00188149
5000000,Pseudobranchus_striatus,Siren_lacertina,203.536,0.0561039,0.000914886
5000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,140.426,0.0127598,0.000121466
5000000,Dicamptodon_ensatus,Dicamptodon_copei,257.342,0.0150907,0.00442758
5000000,Ambystoma_talpoideum,NA,258.598,0.0445179,0.00206868
5000000,Desmognathus_marmoratus,NA,265.981,0.0120565,-0.00487659
5000000,Regalerpeton_weichangensis,NA,156.046,0.106098,0.00179706
5000000,Ambystoma_macrodactylum,Ambystoma_californiense,253.608,0.081861,0.00320854
5000000,Pleurodeles_waltl,NA,264.63,0.167523,0.00204113
5000000,Taricha_rivularis,Taricha_granulosa,256.192,0.029062,-0.00296443
5000000,Neurergus_kaiseri,Neurergus_crocatus,245.419,0.0771594,0.00604442
5000000,Ichthyosaura_randeckensis,Neurergus_kaiseri,227.903,0.00330391,0.00131856
5000000,Pleurodeles_waltl,Notophthalmus_meridionalis,215.979,0.0423175,0.00695756
5000000,Salamandrina_terdigitata,Mertensiella_caucasica,185.539,0.0150219,-0.0036184
5000000,Amphiuma_tridactylum,NA,265.985,0.0564273,-0.00338229
5000000,Amphiuma_tridactylum,Amphiuma_means,156.25,0.152691,-0.000738925
5000000,Amphiuma_tridactylum,Amphiuma_means,216.894,0.0102615,0.000110021
5000000,Hydromantes_platycephalus,NA,269.971,0.0511973,-0.0029425
5000000,Karsenia_koreana,NA,230.16,0.00716152,-0.00376932
5000000,Desmognathus_wrighti,NA,261.026,0.089344,-0.00400624
5000000,Desmognathus_imitator,Desmognathus_aeneus,254.745,0.0455681,-0.00181469
5000000,Desmognathus_ochrophaeus,NA,269.279,0.00782841,-0.00332677
5000000,Plethodon_petraeus,NA,267.256,0.215475,0.00241316
5000000,Plethodon_yonahlossee,NA,264.642,0.00857261,-0.00585763
5000000,Eurycea_rathbuni,Eurycea_nana,256.871,0.0294303,0.00327794
5000000,Plethodon_larselli,NA,258.422,0.00307517,0.000916438
5000000,Plethodon_serratus,NA,255.75,0.135137,-0.00148279
5000000,Eurycea_lucifuga,NA,251.585,0.0409677,0.00613817
5000000,Chiropterotriton_dimidiatus,NA,241.404,0.0254006,-0.00221762
5000000,Chiropterotriton_lavae,NA,269.631,0.0101681,0.00101054
5000000,Chiropterotriton_priscus,NA,250.633,0.0200699,0.00579224
5000000,Parvimolge_townsendi,NA,241.619,0.0141351,-0.00280294
5000000,Pseudoeurycea_bellii,NA,249.335,0.0294186,-0.00772028
5000000,Pseudoeurycea_werleri,NA,260.891,0.000910073,0.00427301
5000000,Pseudoeurycea_unguidentis,NA,264.603,0.0178878,-0.000997371
5000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,262.29,0.0296829,-0.000729854
5000000,Bolitoglossa_subpalmata,NA,269.099,0.0183765,0.00628348
5000000,Bolitoglossa_yucatana,NA,267.827,0.0646716,-0.000784569
5000000,Bolitoglossa_lignicolor,Bolitoglossa_yucatana,258.638,0.0225009,-0.00345929
5000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,128.256,0.00408505,-0.00223404
5000000,Karaurus_sharovi,NA,80.8697,0.0504543,-0.00389518
6000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.023761,-0.00826187
6000000,Andrias_scheuchzeri,NA,109.969,0.00469297,0.00144496
6000000,Andrias_scheuchzeri,NA,242.82,0.0767523,-0.000241548
6000000,Salamandrella_keyserlingii,NA,261.315,0.0553437,0.00187494
6000000,Salamandrella_keyserlingii,Ranodon_sibiricus,226.343,0.105027,-0.00108969
6000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,197.538,0.0169022,-0.00329974
6000000,Siren_lacertina,NA,262.004,0.152601,-0.0023535
6000000,Pseudobranchus_striatus,Siren_lacertina,186.6,0.0753036,-0.000197418
6000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,133.516,0.0651408,-0.00233402
6000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,146.034,0.025822,-0.0117808
6000000,Dicamptodon_ensatus,Dicamptodon_copei,248.345,0.0182901,-0.00307439
6000000,Ambystoma_cingulatum,NA,263.976,0.00535511,-0.00405694
6000000,Ambystoma_texanum,Ambystoma_barbouri,262.633,0.0298651,-0.0003269
6000000,Ambystoma_talpoideum,Semniobatrachus_boltishki,181.318,0.0199116,-0.00056736
6000000,Archaeotriton_basalticus,NA,236.936,0.0363984,-0.00756174
6000000,Mertensiella_caucasica,NA,252.708,0.101366,-0.00642038
6000000,Pleurodeles_waltl,Echinotriton_andersoni,237.477,0.0190047,-0.00720172
6000000,Notophthalmus_viridescens,Notophthalmus_perstriatus,256.362,0.0500718,-0.000782381
6000000,Taricha_granulosa,NA,267.944,0.0108629,-0.00182998
6000000,Notophthalmus_meridionalis,Taricha_rivularis,226.019,0.11036,-0.00129056
6000000,Neurergus_kaiseri,Neurergus_crocatus,254.596,0.206222,-0.000438562
6000000,Amphiuma_tridactylum,Amphiuma_means,162.856,0.0317063,0.0040525
6000000,Hydromantes_platycephalus,NA,269.654,0.035019,-0.00804584
6000000,Karsenia_koreana,NA,231.769,0.0231502,-3.7292e-05
6000000,Aneides_hardii,NA,243.714,0.136657,-0.00592025
6000000,Aneides_lugubris,NA,255.961,0.0950497,-0.00751155
6000000,Ensatina_eschscholtzii,Plethodon_neomexicanus,183.363,0.00234012,-0.00130637
6000000,Hemidactylium_scutatum,NA,195.553,0.0117297,-0.00185859
6000000,Pseudotriton_montanus,Gyrinophilus_porphyriticus,236.114,0.0206921,-0.0018937
6000000,Eurycea_multiplicata,NA,265.486,0.0865878,-0.00214696
6000000,Bolitoglossa_engelhardti,NA,268.41,0.087504,0.000325477
6000000,Valdotriton_gracilis,NA,118.702,0.00461303,0.000337106
6000000,Ensatina_eschscholtzii,NA,248.096,5.8365e-06,0.00220339
6000000,Phaeognathus_hubrichti,Desmognathus_wrighti,222.544,0.0162527,0.00469711
6000000,Plethodon_petraeus,NA,265.308,0.0894509,0.0060367
6000000,Eurycea_spelaea,NA,252.403,0.102079,-0.00277443
6000000,Eurycea_rathbuni,Eurycea_nana,260.241,0.0464176,-0.00645103
