generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
32000000,8,43.9473,-3003.34,10.8717,0.00664402,0.362
32500000,9,53.3268,-3006.42,10.921,0.00477545,0.352
33000000,10,58.8122,-3001.51,14.786,0.00466563,0.367
33500000,10,63.9274,-3003.71,10.3205,0.00492209,0.34
34000000,10,61.8665,-3006.2,14.0613,0.0045737,0.387
34500000,11,66.8575,-3000.17,9.43617,0.00479481,0.331
35000000,9,55.7161,-3008.71,13.555,0.00402353,0.3502
35500000,8,45.498,-3000.59,8.72039,0.0044668,0.357
36000000,13,83.0789,-2997.62,12.9172,0.00521011,0.398
36500000,11,73.1407,-3003.63,10.8077,0.00442166,0.349
37000000,11,69.9605,-3000.81,8.39946,0.00547941,0.354
37500000,9,57.6156,-3000.88,12.8469,0.00477121,0.394
38000000,9,56.7696,-3002.17,13.8288,0.00572446,0.354
38500000,7,45.1326,-3006.95,4.43673,0.00527686,0.336
39000000,10,62.3034,-2999.37,6.79221,0.00444283,0.336
39500000,11,68.2408,-2999.79,11.3738,0.00509322,0.366
40000000,10,57.1935,-2995.84,10.7721,0.0053382,0.379
40500000,13,76.8132,-2990.4,10.89,0.00461092,0.346
41000000,9,48.0561,-3003.28,7.97247,0.00504649,0.3455
41500000,12,76.5317,-2996.36,15.1181,0.00482798,0.343
42000000,8,45.0989,-3009.49,13.8078,0.0055677,0.378333
42500000,10,62.3935,-3013.13,5.94523,0.00418986,0.328
43000000,14,87.1944,-2995.93,12.1017,0.00473203,0.355
43500000,10,58.7878,-3008.48,10.5327,0.00515077,0.402
44000000,9,58.2783,-3004.14,7.93974,0.00456001,0.371
44500000,7,44.4636,-3008.04,11.8798,0.0041957,0.358667
45000000,14,87.4002,-3003.57,8.7327,0.00451952,0.366
45500000,7,43.5782,-3003.56,6.15466,0.00534813,0.341
46000000,8,53.1799,-3011.34,5.25099,0.00516596,0.3575
46500000,10,60.9241,-2997.35,12.019,0.005212,0.347
47000000,8,44.1984,-3004.51,4.84475,0.00572255,0.393
47500000,11,63.3942,-2997.36,14.1725,0.00650081,0.357
48000000,11,69.2549,-3002.66,14.6358,0.00502444,0.3965
48500000,8,43.9359,-2999.87,15.5604,0.00448606,0.372
49000000,9,56.5603,-3005.73,10.7264,0.00472059,0.352
49500000,10,60.8741,-3002.09,15.8159,0.0046209,0.326
50000000,14,81.9079,-3004.58,13.482,0.00513393,0.357
50500000,17,99.6491,-2995.71,8.8469,0.00433105,0.365
51000000,12,66.8434,-2987.29,10.7701,0.00464066,0.35
51500000,10,58.2079,-3004.73,7.88633,0.00480467,0.36
52000000,12,76.1548,-3013.82,16.2095,0.00651668,0.424
52500000,9,58.4436,-3004.5,6.35793,0.00523077,0.359
53000000,11,66.2894,-3008.35,16.5053,0.0048514,0.346
53500000,7,45.2605,-3014.31,5.87446,0.00467253,0.362667
54000000,9,57.0754,-3002.04,7.99404,0.00517615,0.349833
54500000,9,53.5317,-3007.35,10.9006,0.00446655,0.373
55000000,10,61.5472,-2998.14,9.48476,0.00473122,0.357
55500000,10,60.3324,-3004.2,9.20911,0.00432811,0.354
56000000,7,41.7001,-3007.6,11.3391,0.00415423,0.3562
56500000,13,78.7927,-2993.42,16.0239,0.00499066,0.365
57000000,10,57.0109,-3008.27,11.5108,0.00502405,0.345
57500000,10,65.5957,-3006.86,8.85989,0.00498544,0.372
58000000,8,49.4072,-3018.96,8.18041,0.00543602,0.339
58500000,12,69.9118,-2997.6,14.147,0.00466564,0.348
59000000,12,70.5447,-2999.12,11.0402,0.00481291,0.383
59500000,10,58.2489,-3002.93,7.32725,0.00445013,0.353
60000000,12,76.8813,-2986.88,11.5367,0.00454737,0.346
60500000,8,50.0043,-2999.91,12.2784,0.00474725,0.391
61000000,10,55.0316,-2995.02,5.12803,0.00517154,0.383
61500000,9,58.3978,-3005.52,9.04618,0.00509364,0.338
62000000,10,56.5442,-3000.17,21.9698,0.00454615,0.397
62500000,13,82.8883,-2997.07,16.3172,0.00426381,0.382
63000000,8,49.4195,-3014.39,7.68598,0.00482677,0.3785
63500000,11,72.8308,-3003.66,13.1489,0.004602,0.351
64000000,16,95.7881,-2987.77,19.321,0.0056114,0.367
64500000,8,44.3209,-3003.86,12.2512,0.00443414,0.3485
65000000,12,71.4117,-2998.55,13.8274,0.00394049,0.357
65500000,10,63.3782,-3010.06,10.8816,0.00518806,0.345
66000000,7,41.3896,-3008.7,4.21243,0.00413418,0.371
66500000,11,69.7241,-3010.94,11.776,0.00442335,0.375
67000000,9,55.4644,-3007.23,8.25568,0.00456781,0.352
67500000,9,57.6907,-2995.4,8.27508,0.00474713,0.359
68000000,13,80.062,-2995.21,8.90965,0.00428194,0.376
68500000,9,50.5691,-2999.33,11.4423,0.00427957,0.363
69000000,6,39.798,-3014,6.86901,0.004632,0.376333
69500000,9,55.3452,-3002.31,11.1241,0.00563363,0.371
70000000,10,57.0214,-2996.32,16.8102,0.00538716,0.3585
70500000,16,101.09,-3009.88,12.6914,0.00519972,0.362
71000000,8,48.7844,-3016.62,12.6234,0.00435133,0.353
71500000,13,82.0139,-3015.4,18.661,0.00571966,0.382
72000000,12,77.463,-2991.26,9.15359,0.00552963,0.374
72500000,10,57.1652,-3001.69,7.95997,0.0062002,0.351
73000000,12,73.2617,-2999.9,18.2984,0.00491189,0.387
73500000,11,63.9471,-3014.19,17.1094,0.00497818,0.377
74000000,16,104.651,-3015.55,21.5738,0.00595831,0.408
74500000,8,47.0834,-2999.3,3.88315,0.00544313,0.386
75000000,9,50.4557,-3002.77,13.7171,0.00489448,0.361
75500000,10,62.5469,-3013.38,13.0758,0.00404484,0.364
76000000,7,33.0595,-3005.78,12.1322,0.00526157,0.3618
76500000,15,91.0852,-3002.12,9.66345,0.00420687,0.38
77000000,8,48.5492,-3015.94,7.85759,0.00482054,0.370111
77500000,8,50.4829,-3013.07,7.64357,0.00334858,0.352
78000000,9,53.0542,-3001.48,14.2193,0.00442887,0.342
78500000,9,51.7684,-2990.95,7.42286,0.00448677,0.36
79000000,11,67.5486,-2989.7,10.1175,0.00463294,0.374
79500000,9,57.5434,-3006.04,12.2225,0.00517847,0.383
80000000,8,49.1549,-3000.26,8.34128,0.00549853,0.36
80500000,12,74.4296,-3003.64,22.242,0.00439506,0.3775
81000000,10,59.5832,-2996.81,11.3284,0.00496736,0.389
81500000,13,74.9708,-2994.56,16.6274,0.00423557,0.365
82000000,13,73.7594,-3004.47,16.8941,0.00531317,0.368
82500000,12,68.0679,-3006.42,15.2734,0.00496458,0.356
83000000,11,66.5152,-2989.38,20.7381,0.00443799,0.334
83500000,13,79.8778,-2997.36,23.3882,0.00441614,0.36
84000000,10,59.0594,-2993.77,10.3325,0.0042725,0.322
84500000,8,49.3889,-3006.22,11.9146,0.00601534,0.367
85000000,7,38.0383,-3003.18,6.11824,0.00505004,0.33
85500000,14,90.2032,-3002.6,14.8892,0.00438961,0.381
86000000,13,79.6292,-3001.67,12.7565,0.00580341,0.375
86500000,9,58.6915,-3007.68,9.28993,0.00578451,0.377
87000000,8,49.9879,-2993.59,10.3519,0.00473968,0.356
87500000,11,67.3553,-3000.95,13.213,0.00388431,0.405
88000000,11,66.2469,-2997.19,14.1071,0.00540317,0.371
88500000,8,46.6591,-3010.94,10.15,0.00408776,0.367182
89000000,14,83.7203,-2992.21,14.5393,0.00449634,0.323
89500000,11,67.93,-2998.34,18.6442,0.00432939,0.357
90000000,12,73.236,-2994,11.1011,0.00450431,0.365
90500000,9,58.5875,-3005.18,9.56151,0.00422531,0.328
91000000,11,65.9438,-2994.3,14.8915,0.00468309,0.374
91500000,8,54.46,-3007.71,11.5104,0.00455829,0.355
92000000,11,74.5395,-2995.31,10.0969,0.00496963,0.383
92500000,10,54.3039,-3001.13,10.9597,0.00388341,0.392
93000000,10,63.6691,-3025.45,9.40852,0.00356554,0.387
93500000,12,69.7079,-2996.28,9.61544,0.00464144,0.354
94000000,16,101.343,-2988.19,19.1609,0.00527021,0.378
94500000,10,59.3555,-3006.92,10.8766,0.00550219,0.334
95000000,11,64.1982,-3004.8,9.01444,0.00468413,0.386
95500000,12,77.1148,-2997.91,13.7183,0.00555089,0.365
96000000,10,58.419,-2994.65,11.3893,0.00435864,0.354
96500000,9,59.7047,-3006.23,14.6508,0.00584608,0.369
97000000,9,49.5308,-2996.49,10.6838,0.00455746,0.373
97500000,9,53.6849,-3007.23,7.95815,0.00486585,0.3415
98000000,10,58.4646,-3003.61,19.9943,0.00464529,0.353
98500000,8,49.7227,-3009.19,10.3683,0.00500655,0.3695
99000000,9,57.0931,-3006.62,10.2358,0.00512248,0.3655
99500000,10,53.7082,-3002.47,9.24319,0.00480983,0.392
100000000,17,108.202,-2996.35,22.3065,0.00418119,0.406
100500000,11,71.8335,-3005.25,10.9976,0.0046938,0.361
101000000,9,58.1094,-3000.16,8.67976,0.00565789,0.39
101500000,12,76.7904,-2999.18,9.06769,0.00551641,0.348
102000000,12,69.8204,-2995.23,16.1577,0.0057203,0.355
102500000,12,73.7746,-2993.15,21.2989,0.00406877,0.371
103000000,10,63.2621,-2999.78,13.9846,0.00476602,0.385
103500000,12,76.0891,-3000.39,8.14508,0.00449373,0.371667
104000000,11,65.2449,-3011.89,9.13425,0.00617587,0.395
104500000,11,66.6297,-2993.89,11.3582,0.00499816,0.373
105000000,9,56.0755,-3005.25,14.1867,0.00386316,0.3675
105500000,12,75.2104,-2993.62,13.2066,0.00452461,0.378
106000000,12,75.1219,-3008.73,14.5157,0.0039116,0.367
106500000,9,56.8042,-3003.32,9.1728,0.00498864,0.386
107000000,9,55.8539,-3011.29,9.68244,0.00454505,0.377
107500000,14,84.3832,-2993.23,12.5149,0.00445089,0.341
108000000,8,49.2288,-3008.29,7.96333,0.00569274,0.3535
108500000,13,71.2851,-2995.7,10.8433,0.00412436,0.371
109000000,8,41.3082,-3008.62,14.4621,0.00575057,0.377
109500000,9,59.5646,-2992.64,8.30777,0.00470137,0.385
110000000,10,63.297,-3002.17,13.3527,0.00440927,0.342
110500000,9,59.4842,-3004.81,7.8609,0.00476103,0.356
111000000,8,44.2675,-3002.09,10.9886,0.00451873,0.367
111500000,6,36.044,-3000.82,5.72685,0.00453275,0.33
112000000,9,59.3995,-3010.66,14.8589,0.00580484,0.385
112500000,10,60.0212,-3004.26,7.57318,0.00516961,0.357
113000000,10,61.7082,-3006.97,5.07475,0.0041221,0.37
113500000,10,59.413,-3007.16,7.86193,0.0043718,0.355333
114000000,8,51.1743,-3004.19,7.94797,0.00522976,0.373
114500000,8,42.9895,-2996.38,19.8284,0.00545302,0.37
115000000,11,63.6111,-2995.01,13.7034,0.00421668,0.365
115500000,8,47.5781,-3002.62,12.8586,0.0054172,0.348
116000000,19,118.058,-3002.68,18.5114,0.00498958,0.38
116500000,9,56.9645,-3002.86,10.7105,0.00325893,0.3395
117000000,9,56.9849,-2996.55,10.3804,0.00502709,0.342
117500000,12,68.399,-2989.08,7.5589,0.00492923,0.388
118000000,8,48.0725,-2998.97,5.32793,0.00420297,0.361
118500000,11,66.699,-2998.62,19.3497,0.00460806,0.329
119000000,10,64.9267,-3006.58,8.95053,0.00468194,0.368
119500000,11,61.3855,-2997.78,12.4715,0.00441771,0.362
120000000,10,64.5691,-2999.34,16.3258,0.00590888,0.397
120500000,6,30.3565,-3014.41,4.31949,0.00561336,0.3472
121000000,13,78.4112,-3015.83,16.048,0.00485655,0.377
121500000,8,49.6225,-3002,10.2011,0.0049724,0.354
