generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-7.30552,-790.001,200,0
1000000,22,128.663,-32.2322,18.7007,0.297
2000000,63,384.135,41.6718,66.2109,0.258
3000000,28,157.718,12.9165,33.6007,0.2455
4000000,57,342.116,57.8962,52.3015,0.224
5000000,49,307.057,19.0309,49.582,0.263
6000000,77,471.035,29.8251,71.3409,0.247
7000000,42,248.617,2.63224,53.2237,0.2605
8000000,22,127.088,14.7471,23.8317,0.225
9000000,33,195.12,34.8279,31.1565,0.265
10000000,48,293.236,8.6456,64.2469,0.255
11000000,43,267.544,25.8177,55.8094,0.250833
12000000,49,296.502,44.0564,51.0229,0.232
13000000,64,373.373,12.4408,56.7359,0.2695
14000000,13,74.3484,7.32972,11.3843,0.243
15000000,39,235.075,15.4456,50.1255,0.2335
16000000,66,393.653,58.2273,59.7442,0.236
17000000,38,221.095,22.1277,28.8067,0.2555
18000000,57,332.904,11.2672,53.8745,0.2535
19000000,37,223.36,53.298,43.4501,0.237
20000000,53,317.189,17.2126,52.2044,0.228
21000000,40,242.812,35.0612,48.9265,0.259
22000000,42,249.955,-11.8015,39.9994,0.258333
23000000,32,194.114,3.89064,35.2625,0.251
24000000,67,411.333,49.0655,65.4509,0.233
25000000,60,355.305,46.0779,56.8397,0.252
26000000,46,270.226,23.4123,60.2895,0.243667
27000000,25,143.622,27.1392,21.6554,0.2408
28000000,47,278.263,61.0106,55.6444,0.228
29000000,50,289.375,26.0329,54.5843,0.2425
30000000,67,417.52,21.0811,68.9626,0.2715
31000000,49,304.794,47.9021,57.2634,0.232
32000000,34,206.773,30.146,37.403,0.252
33000000,33,205.373,40.4026,29.0968,0.242
34000000,75,448.694,73.5027,79.3195,0.223
35000000,37,215.866,-23.6528,32.6,0.269
36000000,55,309.381,24.2801,61.4927,0.2445
37000000,15,84.3848,31.5452,17.4727,0.235
38000000,53,323.034,14.6297,60.6088,0.2435
39000000,39,238.708,32.4128,37.9516,0.245
40000000,39,233.731,20.987,41.4614,0.251
41000000,55,330.493,58.6773,60.8588,0.238
42000000,73,436.374,39.4921,67.6331,0.233
43000000,44,266.491,51.1563,36.8757,0.2495
44000000,42,253.755,42.078,48.4667,0.251
45000000,19,110.362,7.28189,21.5604,0.246
46000000,35,209.61,23.0608,34.0062,0.248333
47000000,65,401.174,37.2618,69.1054,0.259
48000000,24,144.443,5.07317,30.6059,0.263714
49000000,33,198.994,42.1013,31.8326,0.2495
50000000,38,238.121,31.3242,35.8376,0.24
51000000,28,164.577,9.91678,27.3017,0.264
52000000,34,211.149,23.8694,40.1618,0.262667
53000000,42,256.058,46.7691,44.4858,0.244
54000000,62,353.553,67.5807,57.8546,0.227
55000000,26,160.287,9.99118,25.29,0.253333
56000000,72,435.997,40.5363,63.1723,0.255
57000000,59,359.696,46.9117,57.0217,0.231
58000000,54,320.664,26.9273,54.3756,0.265
59000000,36,204.462,-22.368,44.4772,0.268857
60000000,43,258.416,56.7722,40.0663,0.239
61000000,36,218.323,13.1694,29.5819,0.2385
62000000,27,158.153,15.9135,24.1271,0.25675
63000000,37,219.901,26.2972,39.0961,0.2385
64000000,51,314.855,44.3846,61.3642,0.2505
65000000,48,280.409,52.9246,40.7867,0.2495
66000000,28,166.357,11.5105,26.2717,0.259
67000000,37,209.502,29.6245,41.6316,0.243
68000000,47,288.442,30.6129,50.2017,0.243
69000000,29,174.509,23.6741,41.6995,0.2375
70000000,33,194.905,39.4735,39.0049,0.261
71000000,54,311.522,55.4442,55.6778,0.2275
72000000,33,198.396,12.8071,31.2917,0.254
73000000,44,240.715,42.0981,40.8988,0.27
74000000,40,251.628,32.0797,35.3927,0.246
75000000,48,290.494,31.7543,43.205,0.25
76000000,56,320.112,64.6153,49.781,0.22
77000000,46,270.539,-0.0142752,50.8065,0.263
78000000,47,283.564,47.3526,46.7806,0.2445
79000000,68,405.858,38.5948,58.1329,0.261
80000000,44,264.993,45.9882,43.1577,0.2325
81000000,69,392.567,53.9508,62.8655,0.243
82000000,55,328.644,37.1295,65.4972,0.221
83000000,49,293.281,14.1882,54.9139,0.256
84000000,29,179.903,34.4978,33.8808,0.249
85000000,47,284.096,-2.94945,49.6921,0.2555
86000000,54,321.144,43.5586,65.36,0.252714
87000000,33,201.546,27.6053,25.907,0.2415
88000000,28,162.287,12.0951,32.7303,0.24
89000000,48,284.408,22.6841,54.9005,0.252
90000000,33,184.222,48.4519,34.9249,0.227
91000000,43,261.815,7.73398,39.5186,0.258
92000000,25,151.973,28.9881,33.842,0.2415
93000000,31,187.555,17.0702,37.1649,0.255
94000000,59,352.408,47.2032,52.4214,0.2305
95000000,34,207.053,-12.5274,40.7804,0.2605
96000000,26,159.1,19.1506,20.9723,0.225
97000000,61,347.708,57.356,58.7934,0.259
98000000,50,292.636,30.3605,50.306,0.2525
99000000,23,139.751,31.2381,23.7325,0.2485
100000000,30,174.327,2.09164,46.9226,0.253
101000000,54,329.457,22.6296,59.6823,0.265
102000000,28,164.067,20.9994,32.4095,0.255
103000000,48,279.085,25.1197,46.5172,0.2325
104000000,60,364.533,19.7269,67.0236,0.257
105000000,24,151.877,25.2443,24.9309,0.2465
106000000,43,262.65,3.71153,42.7246,0.2514
107000000,28,165.464,21.1207,28.3258,0.261
108000000,41,235.155,38.0061,28.1712,0.2405
109000000,94,552.815,74.5693,115.605,0.234
110000000,41,239.592,28.2699,35.7944,0.254
111000000,42,257.68,26.0293,43.582,0.253
112000000,28,172.187,0.503918,23.6594,0.25575
113000000,63,377.043,41.1683,45.5712,0.233
114000000,40,244.138,23.5762,42.1576,0.266
115000000,42,240.739,9.15824,53.5216,0.245
116000000,79,483.664,25.6709,72.1819,0.272
117000000,29,169.38,44.0396,41.3636,0.2435
