generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0118297,0.00746316
1000000,Andrias_scheuchzeri,NA,218.512,0.0847675,0.00723811
1000000,Batrachuperus_pinchonii,NA,264.969,0.00828431,-0.00225443
1000000,Neurergus_kaiseri,Neurergus_crocatus,244.838,0.201856,0.00219354
1000000,Hynobius_boulengeri,Hynobius_lichenatus,245.854,0.0640887,-0.000643677
1000000,Sinerpeton_fengshanensis,NA,99.6256,0.0629418,0.000279619
1000000,Pseudobranchus_striatus,NA,253.455,0.0530412,-8.62875e-05
1000000,Dicamptodon_ensatus,Dicamptodon_copei,262.83,0.0838528,0.00108345
1000000,Ambystoma_laterale,NA,256.618,0.0471353,-0.00385594
1000000,Ambystoma_tigrinum,Ambystoma_ordinarium,259.832,0.0666517,-0.00230529
1000000,Dicamptodon_ensatus,Ambystoma_talpoideum,119.756,0.0162318,0.00142154
1000000,Dicamptodon_ensatus,Ambystoma_talpoideum,152.674,0.00447834,0.000987888
1000000,Archaeotriton_basalticus,NA,237.891,0.00691277,0.000435491
1000000,Mertensiella_caucasica,NA,258.163,0.0513861,-0.00389447
1000000,Chioglossa_lusitanica,NA,265.995,0.0211874,-0.00169406
1000000,Salamandra_atra,NA,265.877,0.00182035,-0.00127114
1000000,Taricha_rivularis,Taricha_granulosa,250.987,0.00691307,-0.00587923
1000000,Cynops_pyrrhogaster,Pachytriton_labiatus,246.575,0.00733116,-0.00278202
1000000,Neurergus_kaiseri,Neurergus_crocatus,256.641,0.039543,0.00135249
1000000,Neurergus_kaiseri,NA,262.442,0.0562715,-0.000979058
1000000,Amphiuma_tridactylum,Amphiuma_means,219.589,0.0669332,-0.00516381
1000000,Pseudoeurycea_longicauda,NA,264.559,0.00883613,-0.00123848
1000000,Desmognathus_aeneus,NA,260.971,0.140752,0.000410232
1000000,Karsenia_koreana,NA,231.737,0.0967339,0.000146945
1000000,Karsenia_koreana,NA,264.82,0.0375174,0.00390231
1000000,Plethodon_petraeus,NA,265.693,0.287363,-0.00686462
1000000,Plethodon_wehrlei,NA,255.352,0.0030138,-0.00661737
1000000,Plethodon_glutinosus,NA,268.72,0.0785949,0.00216877
1000000,Eurycea_quadridigitata,Eurycea_rathbuni,241.634,0.0160185,0.00271629
1000000,Batrachoseps_attenuatus,NA,252.593,0.0132798,0.00553037
1000000,Batrachoseps_attenuatus,NA,260.344,0.0715744,-0.00510979
1000000,Siren_lacertina,NA,243.777,0.000710559,-0.00246003
1000000,Thorius_troglodytes,NA,214.408,0.0375838,0.000459378
1000000,Oedipina_pseudouniformis,NA,257.985,0.022295,0.00168495
1000000,Chiropterotriton_dimidiatus,NA,242.421,0.0782022,-0.00106291
1000000,Chiropterotriton_lavae,NA,267.132,0.00422346,-0.00343318
1000000,Parvimolge_townsendi,NA,234.247,0.157313,0.00187532
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,261.697,0.00853728,0.00344323
1000000,Bolitoglossa_hartwegi,NA,257.694,0.0233606,-0.0031821
1000000,Bolitoglossa_lignicolor,NA,263.999,0.0635266,-0.0001425
1000000,Bolitoglossa_engelhardti,Bolitoglossa_rostrata,253.492,0.00149784,0.00329885
1000000,Bolitoglossa_lincolni,Bolitoglossa_franklini,252.211,0.0115083,0.00320079
1000000,Palaeoplethodon_hispaniolae,NA,206.196,0.00578943,-0.00233251
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,154.607,0.00294134,0.00143946
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.00965344,0.000192927
2000000,Andrias_scheuchzeri,NA,147.612,0.0113709,0.00462978
2000000,Andrias_scheuchzeri,NA,158.981,0.122443,0.0102164
2000000,Andrias_scheuchzeri,NA,166.644,0.236976,0.00663406
2000000,Andrias_scheuchzeri,NA,172.83,0.0102705,0.00432442
2000000,Hynobius_nigrescens,NA,264.488,0.0895094,-0.00197944
2000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,197.689,0.0333397,0.00393006
2000000,Opithisthotriton_kayi,NA,198.763,0.154534,-0.0107136
2000000,Siren_lacertina,NA,235.166,0.0453807,0.00258072
2000000,Ambystoma_ordinarium,NA,268.566,0.087661,-0.00341378
2000000,Taricha_rivularis,Taricha_granulosa,244.834,0.0158123,0.00393193
2000000,Notophthalmus_meridionalis,Taricha_rivularis,227.503,0.0714753,-0.00426958
2000000,Neurergus_kaiseri,Neurergus_crocatus,247.353,0.0600712,0.00341137
2000000,Salamandrina_terdigitata,Archaeotriton_basalticus,204.527,0.0389274,-0.00385081
2000000,Pleurodeles_waltl,Notophthalmus_meridionalis,210.515,0.0224249,-0.00541506
2000000,Necturus_punctatus,Necturus_beyeri,251.068,0.0150727,0.00149836
2000000,Amphiuma_tridactylum,Amphiuma_means,200.36,0.0310207,0.00511119
2000000,Karsenia_koreana,NA,234.543,0.0874482,0.00509391
2000000,Bolitoglossa_adspersa,NA,268.662,0.0100456,-0.000771879
2000000,Aneides_hardii,NA,263.181,0.00293082,-0.00470024
2000000,Phaeognathus_hubrichti,NA,265.892,0.16868,-0.00104896
2000000,Desmognathus_monticola,NA,262.006,0.0106742,0.000185721
2000000,Rhyacotriton_olympicus,NA,252.021,0.0465394,-0.00313518
2000000,Desmognathus_imitator,Desmognathus_ochrophaeus,251.197,0.0571138,0.000781244
2000000,Plethodon_vehiculum,NA,267.78,0.0843931,0.000985612
2000000,Plethodon_petraeus,NA,257.672,0.0889389,-0.000289105
2000000,Plethodon_jordani,NA,267.696,0.0575323,0.00196539
2000000,Eurycea_lucifuga,Eurycea_quadridigitata,239.934,0.0163627,-0.00365191
2000000,Eurycea_lucifuga,Eurycea_quadridigitata,239.775,0.0473216,-0.000697167
2000000,Ensatina_eschscholtzii,NA,262.945,0.00158449,0.0110715
2000000,Oedipina_complex,NA,257.059,0.0211109,0.00605326
2000000,Parvimolge_townsendi,NA,238.018,0.0891007,-0.00212851
2000000,Parvimolge_townsendi,NA,249.754,0.0236086,0.00215126
2000000,Parvimolge_townsendi,NA,255.079,0.02587,0.0028558
2000000,Pseudoeurycea_bellii,NA,248.415,0.0598037,-0.0027492
2000000,Pseudoeurycea_rex,NA,264.222,0.0443849,-0.000628932
2000000,Bolitoglossa_hartwegi,NA,266.793,0.0261496,0.00433082
2000000,Mertensiella_caucasica,NA,227.579,0.00823294,-0.00384647
