generation,N_shifts,logPrior,logLik,eventRate,acceptRate
59000000,0,-6.32607,-nan,0.235457,0.022
60000000,0,-6.33789,-nan,2.59827,0.019
61000000,0,-6.33324,-nan,1.66866,0.0185
62000000,0,-6.32929,-nan,0.878496,0.022
63000000,0,-6.32773,-nan,0.565811,0.0215
64000000,0,-6.33119,-nan,1.25816,0.0235
65000000,0,-6.32569,-nan,0.15879,0.0245
66000000,0,-6.32658,-nan,0.336205,0.0205
67000000,0,-6.34395,-nan,3.81159,0.0245
68000000,0,-6.33826,-nan,2.67232,0.0215
69000000,0,-6.3381,-nan,2.64117,0.0275
70000000,0,-6.32675,-nan,0.371261,0.026
71000000,0,-6.32515,-nan,0.0510095,0.025
72000000,0,-6.32709,-nan,0.438882,0.0195
73000000,0,-6.32702,-nan,0.424545,0.023
74000000,0,-6.3249,-nan,0.00033219,0.0275
75000000,0,-6.32702,-nan,0.425442,0.0205
76000000,0,-6.33394,-nan,1.80933,0.019
77000000,0,-6.32703,-nan,0.42587,0.0205
78000000,0,-6.32759,-nan,0.539355,0.0235
79000000,0,-6.32754,-nan,0.528672,0.018
80000000,0,-6.32667,-nan,0.353822,0.0265
81000000,0,-6.3329,-nan,1.60043,0.024
82000000,0,-6.33588,-nan,2.1959,0.022
83000000,0,-6.33283,-nan,1.58758,0.022
84000000,0,-6.32862,-nan,0.745564,0.024
85000000,0,-6.33067,-nan,1.15442,0.0195
86000000,0,-6.32535,-nan,0.0916317,0.0255
87000000,0,-6.3278,-nan,0.579872,0.0265
88000000,0,-6.32608,-nan,0.236335,0.023
89000000,0,-6.33312,-nan,1.64393,0.0195
90000000,0,-6.3278,-nan,0.581679,0.0295
91000000,0,-6.3252,-nan,0.05997,0.017
92000000,0,-6.35483,-nan,5.98773,0.026
93000000,0,-6.32628,-nan,0.276171,0.0245
94000000,0,-6.32793,-nan,0.606054,0.0205
95000000,0,-6.32602,-nan,0.224087,0.0325
96000000,0,-6.32845,-nan,0.710409,0.0225
97000000,0,-6.32662,-nan,0.344734,0.0185
98000000,0,-6.32739,-nan,0.4996,0.0185
99000000,0,-6.32657,-nan,0.335037,0.0155
100000000,0,-6.32606,-nan,0.233482,0.022
101000000,0,-6.32547,-nan,0.113872,0.021
102000000,0,-6.32635,-nan,0.291564,0.0275
103000000,0,-6.33362,-nan,1.74449,0.023
104000000,0,-6.32808,-nan,0.637698,0.0295
105000000,0,-6.32754,-nan,0.528427,0.0265
106000000,0,-6.32748,-nan,0.516328,0.0235
107000000,0,-6.35727,-nan,6.47524,0.0175
108000000,0,-6.33271,-nan,1.56323,0.0205
109000000,0,-6.32756,-nan,0.532756,0.029
110000000,0,-6.3319,-nan,1.39981,0.023
111000000,0,-6.33417,-nan,1.85505,0.028
112000000,0,-6.32591,-nan,0.202696,0.0215
113000000,0,-6.32749,-nan,0.518326,0.0265
114000000,0,-6.32953,-nan,0.926847,0.0195
115000000,0,-6.33502,-nan,2.02382,0.0185
116000000,0,-6.32542,-nan,0.105319,0.0225
117000000,0,-6.32543,-nan,0.107061,0.026
118000000,0,-6.32541,-nan,0.103531,0.0185
119000000,0,-6.33526,-nan,2.07195,0.02
120000000,0,-6.32655,-nan,0.330644,0.0195
121000000,0,-6.32669,-nan,0.359352,0.0195
122000000,0,-6.32925,-nan,0.87115,0.026
123000000,0,-6.3295,-nan,0.921308,0.03
124000000,0,-6.32781,-nan,0.582541,0.0175
125000000,0,-6.32601,-nan,0.222584,0.0195
126000000,0,-6.32673,-nan,0.367208,0.029
127000000,0,-6.32977,-nan,0.974229,0.017
128000000,0,-6.34044,-nan,3.10899,0.0265
129000000,0,-6.32937,-nan,0.894848,0.0235
130000000,0,-6.33141,-nan,1.30225,0.0245
131000000,0,-6.33389,-nan,1.79939,0.023
132000000,0,-6.32589,-nan,0.19782,0.0195
133000000,0,-6.33195,-nan,1.41012,0.0165
134000000,0,-6.32527,-nan,0.0747224,0.027
135000000,0,-6.32561,-nan,0.142518,0.023
136000000,0,-6.3273,-nan,0.480686,0.029
137000000,0,-6.3257,-nan,0.161366,0.019
138000000,0,-6.3277,-nan,0.559794,0.024
139000000,0,-6.32527,-nan,0.0749662,0.0195
140000000,0,-6.32537,-nan,0.0943244,0.0215
141000000,0,-6.32523,-nan,0.0663879,0.0245
142000000,0,-6.33858,-nan,2.73723,0.032
143000000,0,-6.33522,-nan,2.06551,0.016
144000000,0,-6.33484,-nan,1.98878,0.0195
145000000,0,-6.32605,-nan,0.231129,0.0215
146000000,0,-6.33033,-nan,1.08765,0.017
147000000,0,-6.33744,-nan,2.50778,0.018
148000000,0,-6.32911,-nan,0.842061,0.022
149000000,0,-6.33016,-nan,1.05317,0.024
150000000,0,-6.32685,-nan,0.391168,0.0225
151000000,0,-6.32898,-nan,0.816738,0.0235
152000000,0,-6.32493,-nan,0.00707358,0.0175
153000000,0,-6.32525,-nan,0.0717217,0.0225
154000000,0,-6.32558,-nan,0.136392,0.017
155000000,0,-6.3259,-nan,0.200639,0.0195
156000000,0,-6.32978,-nan,0.977062,0.0215
157000000,0,-6.32714,-nan,0.448294,0.022
158000000,0,-6.329,-nan,0.821616,0.0235
159000000,0,-6.33216,-nan,1.45216,0.029
160000000,0,-6.32524,-nan,0.0680785,0.0255
161000000,0,-6.32778,-nan,0.576413,0.028
162000000,0,-6.32725,-nan,0.469883,0.0175
163000000,0,-6.32509,-nan,0.0388998,0.017
164000000,0,-6.32537,-nan,0.0939047,0.019
165000000,0,-6.32825,-nan,0.671721,0.0235
166000000,0,-6.32508,-nan,0.0366241,0.0175
167000000,0,-6.32591,-nan,0.201881,0.02
168000000,0,-6.32645,-nan,0.310426,0.026
169000000,0,-6.32716,-nan,0.452602,0.021
170000000,0,-6.3267,-nan,0.360272,0.0175
171000000,0,-6.32642,-nan,0.305182,0.022
172000000,0,-6.33148,-nan,1.31769,0.0175
173000000,0,-6.32598,-nan,0.21716,0.0195
174000000,0,-6.32613,-nan,0.247331,0.0275
175000000,0,-6.33427,-nan,1.87412,0.025
176000000,0,-6.32768,-nan,0.556043,0.019
177000000,0,-6.32722,-nan,0.464247,0.019
178000000,0,-6.32887,-nan,0.795638,0.015
179000000,0,-6.33042,-nan,1.1044,0.0265
180000000,0,-6.32608,-nan,0.23615,0.0215
181000000,0,-6.32702,-nan,0.42454,0.0175
182000000,0,-6.32751,-nan,0.522756,0.0185
183000000,0,-6.33523,-nan,2.06672,0.02
184000000,0,-6.32492,-nan,0.0051293,0.0205
185000000,0,-6.32866,-nan,0.753755,0.025
186000000,0,-6.3601,-nan,7.04068,0.0175
187000000,0,-6.33169,-nan,1.35889,0.0235
188000000,0,-6.32533,-nan,0.0858053,0.019
189000000,0,-6.3268,-nan,0.381409,0.0215
190000000,0,-6.3351,-nan,2.04087,0.022
191000000,0,-6.32717,-nan,0.454463,0.0215
192000000,0,-6.33091,-nan,1.20374,0.021
193000000,0,-6.32889,-nan,0.799014,0.0205
194000000,0,-6.32781,-nan,0.582088,0.022
195000000,0,-6.32802,-nan,0.624429,0.02
196000000,0,-6.32613,-nan,0.247104,0.022
197000000,0,-6.32547,-nan,0.115021,0.023
198000000,0,-6.32633,-nan,0.286977,0.0235
199000000,0,-6.325,-nan,0.0204989,0.023
200000000,0,-6.33706,-nan,2.43331,0.0165
201000000,0,-6.3279,-nan,0.601092,0.0215
202000000,0,-6.34189,-nan,3.39821,0.026
203000000,0,-6.32644,-nan,0.309621,0.0255
204000000,0,-6.33212,-nan,1.44395,0.021
205000000,0,-6.32552,-nan,0.124553,0.0205
206000000,0,-6.32526,-nan,0.0733155,0.0215
207000000,0,-6.32707,-nan,0.435454,0.0205
208000000,0,-6.33755,-nan,2.53139,0.0195
209000000,0,-6.32544,-nan,0.108766,0.0195
210000000,0,-6.33059,-nan,1.1394,0.024
211000000,0,-6.3284,-nan,0.700656,0.019
212000000,0,-6.33427,-nan,1.87526,0.0165
213000000,0,-6.33938,-nan,2.89606,0.023
214000000,0,-6.32718,-nan,0.456543,0.0185
215000000,0,-6.33087,-nan,1.19552,0.022
216000000,0,-6.32767,-nan,0.554846,0.027
217000000,0,-6.32805,-nan,0.630981,0.025
218000000,0,-6.32804,-nan,0.628904,0.026
219000000,0,-6.33031,-nan,1.08199,0.024
220000000,0,-6.32767,-nan,0.555257,0.0235
221000000,0,-6.325,-nan,0.0205237,0.026
222000000,0,-6.34754,-nan,4.52863,0.025
223000000,0,-6.34254,-nan,3.52859,0.013
224000000,0,-6.32842,-nan,0.705344,0.024
225000000,0,-6.32956,-nan,0.933369,0.023
226000000,0,-6.32683,-nan,0.386088,0.0155
227000000,0,-6.34134,-nan,3.28797,0.0205
228000000,0,-6.32932,-nan,0.885594,0.018
229000000,0,-6.32669,-nan,0.359386,0.0325
230000000,0,-6.32785,-nan,0.590925,0.0275
231000000,0,-6.34095,-nan,3.21101,0.019
232000000,0,-6.32636,-nan,0.293305,0.0235
233000000,0,-6.32624,-nan,0.268377,0.0275
234000000,0,-6.32512,-nan,0.0453748,0.018
235000000,0,-6.33044,-nan,1.10826,0.0205
236000000,0,-6.33786,-nan,2.59247,0.029
237000000,0,-6.33156,-nan,1.33363,0.0215
238000000,0,-6.32565,-nan,0.150588,0.0245
239000000,0,-6.32713,-nan,0.447281,0.021
240000000,0,-6.32702,-nan,0.423822,0.0215
241000000,0,-6.33622,-nan,2.26521,0.0195
242000000,0,-6.33056,-nan,1.13229,0.018
243000000,0,-6.32716,-nan,0.451905,0.02
244000000,0,-6.32521,-nan,0.0635585,0.0185
245000000,0,-6.32603,-nan,0.226855,0.0195
246000000,0,-6.32537,-nan,0.0950607,0.017
247000000,0,-6.3263,-nan,0.280439,0.019
248000000,0,-6.32526,-nan,0.0737007,0.0215
249000000,0,-6.33361,-nan,1.74233,0.0255
250000000,0,-6.33988,-nan,2.99737,0.021
251000000,0,-6.32637,-nan,0.293787,0.016
252000000,0,-6.32582,-nan,0.184041,0.025
253000000,0,-6.32659,-nan,0.339564,0.023
254000000,0,-6.32572,-nan,0.163928,0.027
255000000,0,-6.32608,-nan,0.237187,0.02
256000000,0,-6.32705,-nan,0.429832,0.0245
257000000,0,-6.32718,-nan,0.457633,0.031
258000000,0,-6.32712,-nan,0.445111,0.016
259000000,0,-6.3273,-nan,0.48092,0.0275
260000000,0,-6.32831,-nan,0.682027,0.0245
261000000,0,-6.32623,-nan,0.266467,0.0145
262000000,0,-6.32821,-nan,0.662822,0.0245
263000000,0,-6.32656,-nan,0.332429,0.024
264000000,0,-6.33224,-nan,1.46793,0.0225
265000000,0,-6.32629,-nan,0.27806,0.0215
266000000,0,-6.33377,-nan,1.77496,0.022
267000000,0,-6.32861,-nan,0.742269,0.0235
268000000,0,-6.32779,-nan,0.5797,0.0235
269000000,0,-6.3287,-nan,0.759834,0.024
270000000,0,-6.32518,-nan,0.0576451,0.024
271000000,0,-6.32808,-nan,0.636394,0.016
272000000,0,-6.3286,-nan,0.741608,0.0195
273000000,0,-6.32542,-nan,0.104019,0.0255
274000000,0,-6.32661,-nan,0.342362,0.0195
275000000,0,-6.32649,-nan,0.318531,0.02
276000000,0,-6.34613,-nan,4.24657,0.019
277000000,0,-6.33589,-nan,2.19881,0.0225
278000000,0,-6.33083,-nan,1.18728,0.0215
279000000,0,-6.3335,-nan,1.72044,0.017
280000000,0,-6.32577,-nan,0.174179,0.021
281000000,0,-6.33628,-nan,2.27618,0.02
282000000,0,-6.32704,-nan,0.427907,0.0215
283000000,0,-6.32505,-nan,0.0311984,0.0215
284000000,0,-6.33829,-nan,2.67923,0.0265
285000000,0,-6.33129,-nan,1.2791,0.0235
286000000,0,-6.33107,-nan,1.23435,0.0225
287000000,0,-6.32589,-nan,0.199081,0.0185
288000000,0,-6.32579,-nan,0.178309,0.0225
289000000,0,-6.32843,-nan,0.706553,0.0215
290000000,0,-6.32846,-nan,0.713418,0.0245
291000000,0,-6.32537,-nan,0.0948252,0.017
292000000,0,-6.32876,-nan,0.773018,0.0205
293000000,0,-6.33804,-nan,2.62911,0.0245
294000000,0,-6.33338,-nan,1.69581,0.0185
295000000,0,-6.32734,-nan,0.488879,0.0275
296000000,0,-6.326,-nan,0.220537,0.023
297000000,0,-6.32703,-nan,0.426291,0.0225
298000000,0,-6.33921,-nan,2.86323,0.028
299000000,0,-6.32911,-nan,0.842519,0.0235
300000000,0,-6.33536,-nan,2.09349,0.0205
301000000,0,-6.32747,-nan,0.515187,0.0205
302000000,0,-6.32594,-nan,0.208135,0.026
303000000,0,-6.32563,-nan,0.147218,0.024
304000000,0,-6.32901,-nan,0.823256,0.0185
305000000,0,-6.32714,-nan,0.449406,0.0155
306000000,0,-6.33089,-nan,1.19876,0.018
307000000,0,-6.34005,-nan,3.03099,0.0245
308000000,0,-6.32996,-nan,1.01261,0.0255
309000000,0,-6.32621,-nan,0.262432,0.0285
310000000,0,-6.32555,-nan,0.129772,0.021
311000000,0,-6.33121,-nan,1.26304,0.0175
312000000,0,-6.33111,-nan,1.24265,0.027
313000000,0,-6.32941,-nan,0.901985,0.0235
314000000,0,-6.33344,-nan,1.70839,0.017
315000000,0,-6.3287,-nan,0.760659,0.024
316000000,0,-6.3307,-nan,1.16098,0.023
317000000,0,-6.33386,-nan,1.79357,0.0255
318000000,0,-6.32523,-nan,0.0662009,0.0205
319000000,0,-6.33157,-nan,1.33566,0.024
320000000,0,-6.3292,-nan,0.861128,0.025
321000000,0,-6.33841,-nan,2.70184,0.023
322000000,0,-6.32551,-nan,0.123086,0.019
323000000,0,-6.32563,-nan,0.145985,0.023
324000000,0,-6.33404,-nan,1.82849,0.0265
325000000,0,-6.32576,-nan,0.173256,0.0195
326000000,0,-6.32661,-nan,0.342467,0.0215
327000000,0,-6.32503,-nan,0.026008,0.0285
328000000,0,-6.33721,-nan,2.46279,0.016
329000000,0,-6.32562,-nan,0.143907,0.0215
330000000,0,-6.33047,-nan,1.11392,0.0205
331000000,0,-6.32761,-nan,0.542537,0.0205
332000000,0,-6.32549,-nan,0.119651,0.0215
333000000,0,-6.32727,-nan,0.475588,0.03
334000000,0,-6.33386,-nan,1.79327,0.023
335000000,0,-6.32924,-nan,0.868606,0.0195
336000000,0,-6.32659,-nan,0.337896,0.019
337000000,0,-6.33967,-nan,2.95425,0.0215
338000000,0,-6.33942,-nan,2.90516,0.0225
339000000,0,-6.32571,-nan,0.161869,0.0265
340000000,0,-6.32959,-nan,0.93902,0.018
341000000,0,-6.3323,-nan,1.48158,0.024
342000000,0,-6.32915,-nan,0.851658,0.025
343000000,0,-6.32716,-nan,0.453407,0.0175
344000000,0,-6.32863,-nan,0.747474,0.026
345000000,0,-6.32654,-nan,0.328328,0.0205
346000000,0,-6.32653,-nan,0.327745,0.02
347000000,0,-6.32814,-nan,0.649019,0.0255
348000000,0,-6.32574,-nan,0.169173,0.0215
349000000,0,-6.32826,-nan,0.671815,0.018
350000000,0,-6.32844,-nan,0.707895,0.0265
351000000,0,-6.32601,-nan,0.222224,0.018
352000000,0,-6.32781,-nan,0.582062,0.025
353000000,0,-6.32728,-nan,0.47579,0.0235
354000000,0,-6.32864,-nan,0.749388,0.0205
355000000,0,-6.32682,-nan,0.383915,0.0225
356000000,0,-6.33081,-nan,1.18345,0.0205
357000000,0,-6.33917,-nan,2.85416,0.0145
358000000,0,-6.32814,-nan,0.648616,0.0225
359000000,0,-6.33128,-nan,1.27604,0.0185
360000000,0,-6.32664,-nan,0.349219,0.0235
361000000,0,-6.32613,-nan,0.245823,0.0245
362000000,0,-6.3266,-nan,0.341029,0.0295
363000000,0,-6.3376,-nan,2.54163,0.0265
364000000,0,-6.33286,-nan,1.59303,0.021
365000000,0,-6.33667,-nan,2.355,0.021
366000000,0,-6.32871,-nan,0.762253,0.022
367000000,0,-6.32731,-nan,0.482928,0.02
368000000,0,-6.32631,-nan,0.283148,0.0185
369000000,0,-6.33323,-nan,1.66698,0.024
370000000,0,-6.32912,-nan,0.844427,0.0225
371000000,0,-6.34122,-nan,3.26503,0.021
372000000,0,-6.3348,-nan,1.9798,0.023
373000000,0,-6.32992,-nan,1.00492,0.019
374000000,0,-6.33582,-nan,2.18408,0.019
375000000,0,-6.32549,-nan,0.119458,0.0225
376000000,0,-6.33131,-nan,1.28266,0.0175
377000000,0,-6.32948,-nan,0.917311,0.0195
378000000,0,-6.33243,-nan,1.50673,0.021
379000000,0,-6.33925,-nan,2.87016,0.0195
380000000,0,-6.3263,-nan,0.280337,0.0235
381000000,0,-6.32802,-nan,0.625536,0.0255
382000000,0,-6.33071,-nan,1.16325,0.0175
383000000,0,-6.33353,-nan,1.72588,0.0225
384000000,0,-6.32683,-nan,0.387667,0.0235
385000000,0,-6.32519,-nan,0.0593486,0.0235
386000000,0,-6.33108,-nan,1.23699,0.0235
387000000,0,-6.32589,-nan,0.199008,0.0235
388000000,0,-6.32695,-nan,0.410885,0.026
389000000,0,-6.3252,-nan,0.0603198,0.021
390000000,0,-6.33394,-nan,1.80963,0.02
391000000,0,-6.32522,-nan,0.0645833,0.017
392000000,0,-6.33033,-nan,1.08745,0.019
393000000,0,-6.33776,-nan,2.57302,0.026
394000000,0,-6.32677,-nan,0.374179,0.025
395000000,0,-6.32534,-nan,0.0883935,0.0245
396000000,0,-6.32779,-nan,0.578652,0.0165
397000000,0,-6.32523,-nan,0.0664381,0.024
398000000,0,-6.32622,-nan,0.264689,0.0275
399000000,0,-6.32711,-nan,0.443257,0.02
400000000,0,-6.32548,-nan,0.117029,0.018
401000000,0,-6.32787,-nan,0.595081,0.023
402000000,0,-6.32569,-nan,0.159584,0.0225
403000000,0,-6.33729,-nan,2.47879,0.0265
404000000,0,-6.32709,-nan,0.439149,0.026
405000000,0,-6.32514,-nan,0.0487967,0.0225
406000000,0,-6.33304,-nan,1.62784,0.0225
407000000,0,-6.32708,-nan,0.436091,0.0175
408000000,0,-6.32616,-nan,0.253414,0.0215
409000000,0,-6.32549,-nan,0.119598,0.024
410000000,0,-6.32955,-nan,0.930985,0.025
411000000,0,-6.32529,-nan,0.0787779,0.022
412000000,0,-6.32678,-nan,0.376979,0.025
413000000,0,-6.32956,-nan,0.932558,0.023
414000000,0,-6.32747,-nan,0.515475,0.023
415000000,0,-6.32601,-nan,0.222484,0.03
416000000,0,-6.32909,-nan,0.839512,0.0205
417000000,0,-6.32596,-nan,0.211873,0.0235
418000000,0,-6.32679,-nan,0.378574,0.018
419000000,0,-6.32706,-nan,0.433061,0.0215
420000000,0,-6.32932,-nan,0.885023,0.0165
421000000,0,-6.34594,-nan,4.20886,0.017
422000000,0,-6.33436,-nan,1.89207,0.0215
423000000,0,-6.32586,-nan,0.193248,0.023
424000000,0,-6.32593,-nan,0.207344,0.0175
425000000,0,-6.32566,-nan,0.151819,0.025
426000000,0,-6.33194,-nan,1.40967,0.021
427000000,0,-6.3251,-nan,0.0400705,0.028
428000000,0,-6.3323,-nan,1.4805,0.0215
429000000,0,-6.32509,-nan,0.0390054,0.02
430000000,0,-6.33195,-nan,1.40982,0.024
431000000,0,-6.32724,-nan,0.469121,0.0245
432000000,0,-6.33046,-nan,1.11251,0.0175
433000000,0,-6.32881,-nan,0.782152,0.0215
434000000,0,-6.33126,-nan,1.27308,0.032
435000000,0,-6.3287,-nan,0.760576,0.02
436000000,0,-6.32834,-nan,0.687869,0.02
437000000,0,-6.32518,-nan,0.0562803,0.0185
438000000,0,-6.33158,-nan,1.33585,0.024
439000000,0,-6.32597,-nan,0.21386,0.0225
440000000,0,-6.33383,-nan,1.78616,0.0245
441000000,0,-6.3275,-nan,0.520697,0.016
442000000,0,-6.33985,-nan,2.99015,0.0235
443000000,0,-6.32659,-nan,0.338103,0.0215
444000000,0,-6.32814,-nan,0.648271,0.0195
445000000,0,-6.32612,-nan,0.24383,0.016
446000000,0,-6.33773,-nan,2.56609,0.027
447000000,0,-6.32999,-nan,1.01959,0.0265
448000000,0,-6.3327,-nan,1.56094,0.0245
449000000,0,-6.32717,-nan,0.45521,0.023
450000000,0,-6.32593,-nan,0.206448,0.0235
451000000,0,-6.32735,-nan,0.490892,0.017
452000000,0,-6.33436,-nan,1.89357,0.0255
453000000,0,-6.32904,-nan,0.828038,0.019
454000000,0,-6.32849,-nan,0.71887,0.019
455000000,0,-6.33074,-nan,1.16814,0.026
456000000,0,-6.33756,-nan,2.5319,0.0245
457000000,0,-6.32713,-nan,0.447112,0.024
458000000,0,-6.32546,-nan,0.112644,0.0215
459000000,0,-6.32505,-nan,0.0310913,0.0225
460000000,0,-6.32632,-nan,0.284932,0.021
461000000,0,-6.32722,-nan,0.465747,0.02
462000000,0,-6.33077,-nan,1.17486,0.0195
463000000,0,-6.32661,-nan,0.342695,0.0195
464000000,0,-6.32981,-nan,0.982837,0.024
465000000,0,-6.32765,-nan,0.550794,0.02
466000000,0,-6.32714,-nan,0.448477,0.0225
467000000,0,-6.35168,-nan,5.35762,0.021
468000000,0,-6.35522,-nan,6.06477,0.0195
469000000,0,-6.32582,-nan,0.183985,0.022
470000000,0,-6.32573,-nan,0.166218,0.025
471000000,0,-6.32625,-nan,0.271086,0.0225
472000000,0,-6.32794,-nan,0.608115,0.025
473000000,0,-6.33722,-nan,2.46485,0.016
474000000,0,-6.32653,-nan,0.327737,0.022
475000000,0,-6.32777,-nan,0.575494,0.0205
476000000,0,-6.32993,-nan,1.0062,0.0255
477000000,0,-6.33701,-nan,2.42209,0.018
478000000,0,-6.33158,-nan,1.33677,0.025
479000000,0,-6.33398,-nan,1.81582,0.0195
480000000,0,-6.3459,-nan,4.20123,0.0225
481000000,0,-6.3259,-nan,0.201481,0.0195
482000000,0,-6.32693,-nan,0.406663,0.02
483000000,0,-6.33405,-nan,1.83042,0.021
484000000,0,-6.32584,-nan,0.18864,0.017
485000000,0,-6.32491,-nan,0.00177893,0.0225
486000000,0,-6.33723,-nan,2.46645,0.02
487000000,0,-6.32669,-nan,0.358744,0.0205
488000000,0,-6.33265,-nan,1.55105,0.016
489000000,0,-6.33531,-nan,2.08353,0.026
490000000,0,-6.33535,-nan,2.09108,0.024
491000000,0,-6.32763,-nan,0.547209,0.021
492000000,0,-6.32507,-nan,0.0347438,0.021
493000000,0,-6.32521,-nan,0.0629699,0.02
494000000,0,-6.32773,-nan,0.566172,0.024
495000000,0,-6.32775,-nan,0.571282,0.026
496000000,0,-6.32699,-nan,0.418045,0.0285
497000000,0,-6.32972,-nan,0.963771,0.0235
498000000,0,-6.36324,-nan,7.66925,0.0255
499000000,0,-6.32497,-nan,0.0156173,0.0285
500000000,0,-6.33117,-nan,1.25483,0.0205
501000000,0,-6.33105,-nan,1.23085,0.0215
502000000,0,-6.33294,-nan,1.60953,0.0195
503000000,0,-6.32559,-nan,0.138874,0.021
504000000,0,-6.3271,-nan,0.4407,0.023
505000000,0,-6.33372,-nan,1.76495,0.0225
506000000,0,-6.32669,-nan,0.35953,0.0185
507000000,0,-6.32791,-nan,0.60355,0.0205
508000000,0,-6.32881,-nan,0.7829,0.0235
509000000,0,-6.3284,-nan,0.700857,0.024
510000000,0,-6.32755,-nan,0.530349,0.02
511000000,0,-6.32562,-nan,0.145219,0.0165
512000000,0,-6.32863,-nan,0.746856,0.024
513000000,0,-6.32603,-nan,0.227567,0.019
514000000,0,-6.32797,-nan,0.614985,0.026
515000000,0,-6.32633,-nan,0.287279,0.0215
516000000,0,-6.32583,-nan,0.187139,0.02
517000000,0,-6.32841,-nan,0.701852,0.021
518000000,0,-6.32703,-nan,0.427393,0.0265
519000000,0,-6.33133,-nan,1.28717,0.0185
520000000,0,-6.32579,-nan,0.178885,0.0235
521000000,0,-6.32651,-nan,0.322479,0.0225
522000000,0,-6.32977,-nan,0.974009,0.024
523000000,0,-6.32941,-nan,0.902519,0.024
524000000,0,-6.32491,-nan,0.00178676,0.0245
525000000,0,-6.33298,-nan,1.61764,0.019
526000000,0,-6.32608,-nan,0.235777,0.02
527000000,0,-6.32743,-nan,0.507145,0.023
528000000,0,-6.33191,-nan,1.40201,0.02
529000000,0,-6.32562,-nan,0.144218,0.0225
530000000,0,-6.32643,-nan,0.306578,0.025
531000000,0,-6.32824,-nan,0.669289,0.021
532000000,0,-6.33223,-nan,1.46611,0.026
533000000,0,-6.33209,-nan,1.43959,0.0225
534000000,0,-6.3253,-nan,0.0802865,0.0185
535000000,0,-6.32582,-nan,0.18379,0.021
536000000,0,-6.32665,-nan,0.351318,0.027
537000000,0,-6.32621,-nan,0.262018,0.0225
538000000,0,-6.3274,-nan,0.50136,0.0215
539000000,0,-6.32648,-nan,0.315988,0.0245
540000000,0,-6.32874,-nan,0.768278,0.0265
541000000,0,-6.33533,-nan,2.08578,0.0215
542000000,0,-6.32766,-nan,0.553446,0.0155
543000000,0,-6.32934,-nan,0.889526,0.021
