generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
3000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
4000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
5000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
6000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
7000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
8000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
9000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
10000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
11000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
12000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
13000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
14000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
15000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
16000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
17000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
18000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
19000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
20000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
21000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
22000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
23000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
24000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
25000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
26000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
27000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
28000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
29000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
30000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
