generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0168299,-0.000114442
1000000,Andrias_scheuchzeri,NA,231.423,0.0676505,0.00115744
1000000,Onychodactylus_japonicus,NA,254.699,0.0680155,-0.00265694
1000000,Triturus_carnifex,NA,267.735,0.00765518,0.00475088
1000000,Desmognathus_aeneus,NA,260.683,0.0980005,0.0076513
1000000,Plethodon_petraeus,NA,259.027,0.227352,-0.00170354
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,230.383,0.0478081,0.00126608
1000000,Paleoamphiuma_tetradactylum,NA,210.809,0.0615426,0.000622472
1000000,Ambystoma_dumerilii,NA,267.314,0.112534,-0.00301103
1000000,Neurergus_kaiseri,Neurergus_crocatus,254.298,0.195982,0.00324008
1000000,Necturus_punctatus,Necturus_beyeri,219.462,0.106952,-0.00401841
1000000,Amphiuma_tridactylum,Amphiuma_means,170.17,0.0244757,0.00068839
1000000,Amphiuma_tridactylum,Amphiuma_means,180.282,0.166265,0.00242492
1000000,Karsenia_koreana,NA,265.776,0.322025,-0.00550508
1000000,Gyrinophilus_porphyriticus,Gyrinophilus_palleucus,260.199,0.0620266,-0.00122589
1000000,Eurycea_lucifuga,NA,262.635,0.0225357,0.00278114
1000000,Eurycea_rathbuni,Eurycea_nana,250.323,0.0292612,-0.00551786
1000000,Chiropterotriton_dimidiatus,NA,255.221,0.00300661,0.00209091
1000000,Chiropterotriton_priscus,NA,260.208,0.0587743,-0.00921786
1000000,Parvimolge_townsendi,NA,246.432,0.0850067,0.00581217
1000000,Parvimolge_townsendi,NA,268.65,0.0580612,-0.00251804
1000000,Pseudoeurycea_bellii,NA,256.205,0.0287917,0.00104426
1000000,Pseudoeurycea_werleri,NA,268.369,0.0131608,-0.00937769
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,262.582,0.0131025,-0.00226367
1000000,Bolitoglossa_schizodactyla,NA,268.308,0.125359,0.00338589
1000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,186.12,0.0115395,0.00725633
1000000,Andrias_scheuchzeri,NA,141.481,0.00578626,0.00211866
1000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,122.785,0.00344386,-0.00074628
1000000,Valdotriton_gracilis,NA,110.05,0.0089244,0.00557551
1000000,Celtedens_ibericus,NA,144.821,0.186529,-0.00193424
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0246636,0.00396158
2000000,Andrias_scheuchzeri,NA,199.485,0.0029647,-0.00442396
2000000,Andrias_scheuchzeri,NA,241.141,0.134854,0.000108366
