generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-7.31677,-828.323,200,1
1000000,29,163.061,21.8168,34.055,0.24
2000000,40,241.336,32.6443,38.3821,0.219
3000000,20,127.743,14.5822,21.6938,0.2482
4000000,32,185.592,43.6015,32.052,0.24
5000000,73,441.69,16.5868,63.6562,0.222
6000000,61,348.083,45.6851,67.5517,0.293
7000000,33,192.94,16.0758,34.0107,0.251
8000000,25,143.53,41.9056,32.1778,0.233
9000000,59,349.378,26.0745,45.1204,0.2705
10000000,52,305.674,27.9998,44.7716,0.254
11000000,48,283.87,97.6388,41.6245,0.217
12000000,38,217.209,37.2158,44.3011,0.26
13000000,29,173.966,10.5507,36.4893,0.2575
14000000,41,266.15,36.5347,40.7628,0.25
15000000,81,488.471,29.7982,77.9893,0.238
16000000,27,152.135,-18.5043,21.361,0.265
17000000,52,316.556,62.0054,50.5296,0.222
18000000,45,261.803,22.9798,53.8526,0.235
19000000,45,278.47,43.0189,41.9885,0.2425
20000000,52,316.036,-12.0761,48.1154,0.289
21000000,52,312.406,34.4189,58.677,0.251
22000000,68,411.453,38.5044,67.3622,0.242
23000000,34,199.845,35.6645,38.7126,0.2315
24000000,39,222.386,-5.42868,40.6128,0.266
25000000,53,314.983,48.3617,55.7439,0.232
26000000,25,148.389,44.7563,31.6244,0.233
27000000,33,201.451,39.4503,34.4014,0.243
28000000,45,279.776,-3.97281,67.408,0.2455
29000000,45,276.056,23.8546,38.3385,0.26
30000000,30,168.326,23.9665,41.0095,0.241
31000000,46,276.98,1.57779,47.4872,0.2465
32000000,33,194.925,4.66519,42.2349,0.2465
33000000,73,433.011,27.0147,81.9765,0.249
34000000,32,192.811,-15.6129,37.8268,0.27
35000000,34,195.807,42.0512,33.556,0.237
36000000,22,136.855,4.69065,26.8539,0.245333
37000000,52,309.522,33.3064,48.7136,0.237
38000000,34,209.854,43.5584,31.3027,0.2275
39000000,31,179.396,48.0039,38.4415,0.236
40000000,43,259.217,34.5352,37.4443,0.2575
41000000,21,128.25,53.624,11.0925,0.230333
42000000,34,204.65,40.3342,32.6653,0.2205
43000000,36,226.914,38.3514,22.6561,0.239
44000000,42,242.636,50.7881,47.808,0.246
45000000,35,210.825,41.2276,41.5741,0.225
46000000,24,149.498,5.45432,29.0959,0.237
47000000,42,247.648,43.0066,42.2169,0.215
