generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.145941,-0.00205302
1000000,Regalerpeton_weichangensis,NA,105.793,0.0137669,-0.000670768
1000000,Salamandrella_keyserlingii,NA,244.764,0.0716999,0.00631955
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,224.577,0.111487,-0.00268399
1000000,Iridotriton_hechti,NA,105.515,0.0172539,-0.00308527
1000000,Pseudobranchus_striatus,NA,230.437,0.0689399,-0.00163862
1000000,Siren_lacertina,NA,239.085,0.0113766,-0.00316232
1000000,Dicamptodon_ensatus,Dicamptodon_copei,245.37,0.0434256,-0.000897764
1000000,Ambystoma_gracile,NA,245.764,0.0180482,0.00738353
1000000,Cynops_cyanurus,NA,256.509,0.0227157,0.00540431
1000000,Ichthyosaura_randeckensis,Cynops_pyrrhogaster,228.38,0.00380212,0.00150985
1000000,Neurergus_kaiseri,Neurergus_crocatus,241.435,0.198487,2.4519e-05
1000000,Pleurodeles_waltl,Notophthalmus_meridionalis,213.973,0.0173769,-0.00782568
1000000,Necturus_punctatus,Necturus_beyeri,181.341,0.0102632,-0.00288218
1000000,Amphiuma_tridactylum,Amphiuma_means,188.29,0.011884,-0.00244485
1000000,Amphiuma_tridactylum,Amphiuma_means,225.775,0.0432076,-0.000818441
1000000,Karsenia_koreana,NA,224.68,0.00130458,0.002534
1000000,Karsenia_koreana,NA,241.854,0.0227606,-0.00523847
1000000,Desmognathus_aeneus,NA,260.113,0.0803612,0.00134971
1000000,Desmognathus_ochrophaeus,NA,254.314,0.00360111,-0.00292699
1000000,Desmognathus_brimleyorum,NA,260.808,0.0464311,0.00284274
1000000,Plethodon_neomexicanus,NA,256.31,0.0856597,0.00434233
1000000,Plethodon_petraeus,NA,254.605,0.361364,-0.000273851
1000000,Eurycea_rathbuni,Eurycea_nana,255.446,0.0343544,-0.00210917
1000000,Stereochilus_marginatus,Eurycea_spelaea,188.796,0.0041136,-0.00154772
1000000,Chiropterotriton_magnipes,NA,248.768,0.0332776,-0.00224378
1000000,Nototriton_richardi,Nototriton_picadoi,249.638,0.00186647,-0.00723385
1000000,Chiropterotriton_multidentatus,NA,263.922,0.065752,0.00394625
1000000,Parvimolge_townsendi,NA,240.25,0.00199585,0.00542464
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,256.733,0.0705407,0.000231385
1000000,Bolitoglossa_lincolni,NA,257.427,0.0358768,0.00580155
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,142.182,0.00309036,-0.00136286
1000000,Amphiuma_tridactylum,Ensatina_eschscholtzii,134.051,0.178174,-0.00501126
1000000,Andrias_scheuchzeri,Karaurus_sharovi,31.5713,0.0082257,8.86438e-05
1000000,Celtedens_ibericus,NA,11.1989,0.0660248,0.000475316
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.008643,0.0018932
2000000,Andrias_scheuchzeri,NA,200.652,0.103567,0.00333048
2000000,Batrachuperus_tibetanus,NA,261.027,0.378972,-0.00424956
2000000,Regalerpeton_weichangensis,NA,108.855,0.0058103,-0.010448
2000000,Hynobius_boulengeri,NA,257.621,0.0936645,0.00266904
2000000,Hynobius_naevius,NA,255.45,0.0529963,-0.00314123
