generation,leftchild,rightchild,abstime,betainit,betashift
0,Andrias_scheuchzeri,Celtedens_ibericus,0,0.5,0
1000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.014184,0.000118023
1000000,Andrias_scheuchzeri,NA,203.786,0.0102423,-0.00633218
1000000,Chunerpeton_tianyiensis,NA,114.665,0.00106372,0.00987068
1000000,Batrachuperus_tibetanus,NA,265.054,0.125464,0.00178594
1000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,246.397,0.0433073,-0.0118167
1000000,Hynobius_boulengeri,Hynobius_lichenatus,248.495,0.0338697,-0.00267461
1000000,Sinerpeton_fengshanensis,NA,136.646,0.0327341,0.00246299
1000000,Opithisthotriton_kayi,NA,178.042,0.010455,0.00213947
1000000,Dicamptodon_ensatus,Ambystoma_talpoideum,147.217,0.0111632,0.00179044
1000000,Paleoamphiuma_tetradactylum,NA,215.596,0.0132105,0.0035432
1000000,Desmognathus_wrighti,Desmognathus_quadramaculatus,230.306,0.0125376,-0.00239152
1000000,Ambystoma_gracile,NA,259.978,0.00537852,-0.00244071
1000000,Ambystoma_talpoideum,Semniobatrachus_boltishki,184.052,0.0102853,0.00139828
1000000,Salamandrina_terdigitata,NA,253.679,0.00844743,0.000666337
1000000,Mertensiella_caucasica,NA,255.431,0.026749,0.00258757
1000000,Salamandra_salamandra,Salamandra_atra,230.071,0.0196086,-0.00093883
1000000,Mertensiella_caucasica,Salamandra_salamandra,205.686,0.00789889,-6.70677e-05
1000000,Cynops_cyanurus,NA,267.203,0.0280165,-0.00152308
1000000,Pachytriton_labiatus,Pachytriton_brevipes,251.622,0.026626,0.00484028
1000000,Neurergus_kaiseri,Neurergus_crocatus,251.568,0.101469,0.00582666
1000000,Ichthyosaura_randeckensis,Neurergus_kaiseri,225.863,0.00337329,0.00612793
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,113.981,0.000411122,0.00683736
1000000,Salamandrina_terdigitata,Mertensiella_caucasica,137.972,0.0184235,0.0051042
1000000,Amphiuma_tridactylum,Amphiuma_means,227.159,0.0795308,-0.00410654
1000000,Hydromantes_italicus,NA,268.443,0.0907159,0.00099607
1000000,Karsenia_koreana,NA,257.44,0.172416,0.00318685
1000000,Desmognathus_santeetlah,NA,268.33,0.0154458,0.000192887
1000000,Desmognathus_wrighti,Desmognathus_quadramaculatus,229.499,0.0303309,0.0010469
1000000,Plethodon_jordani,NA,264.018,0.106724,0.00533342
1000000,Plethodon_yonahlossee,Plethodon_petraeus,248.711,0.0369037,-0.00137908
1000000,Stereochilus_marginatus,NA,243.888,0.00340234,-0.000398131
1000000,Stereochilus_marginatus,NA,257.972,0.00924242,-0.00688839
1000000,Gyrinophilus_porphyriticus,NA,265.631,0.129427,0.00162713
1000000,Eurycea_tynerensis,NA,267.225,0.0831132,0.00301283
1000000,Andrias_scheuchzeri,NA,126.115,0.0366243,-0.00337208
1000000,Stereochilus_marginatus,NA,246.625,0.0706938,0.00390389
1000000,Eurycea_rathbuni,Eurycea_nana,252.155,0.0734636,0.00431097
1000000,Thorius_troglodytes,NA,206.577,0.00451575,-0.00119454
1000000,Oedipina_uniformis,NA,264.389,0.0280401,-0.00450143
1000000,Chiropterotriton_lavae,NA,253.375,0.0155136,-0.0088707
1000000,Chiropterotriton_chondrostega,NA,267.666,0.0510988,0.00407844
1000000,Chiropterotriton_magnipes,NA,255.434,0.0371936,0.00687104
1000000,Chiropterotriton_priscus,NA,255.196,0.0139552,-4.697e-05
1000000,Parvimolge_townsendi,NA,268.303,0.0668155,-0.00372649
1000000,Pseudoeurycea_bellii,NA,245.99,0.094436,-0.00134257
1000000,Pseudoeurycea_exspectata,Pseudoeurycea_goebeli,260.831,0.0037945,-0.00218515
1000000,Pseudoeurycea_goebeli,Pseudoeurycea_rex,262.985,0.0159379,-0.000716384
1000000,Bolitoglossa_schizodactyla,NA,265.619,0.0381017,0.00159772
1000000,Oedipina_poelzi,NA,260.471,0.0127814,0.000834935
1000000,Thorius_troglodytes,Chiropterotriton_dimidiatus,202.856,0.0023165,-0.00158942
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,152.846,0.00191897,-0.00158087
1000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,133.842,0.0681109,-0.0042883
2000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.143278,-0.00134864
2000000,Regalerpeton_weichangensis,NA,148.016,0.00979931,2.14129e-05
2000000,Chunerpeton_tianyiensis,NA,107.114,0.0313573,0.00493964
2000000,Batrachuperus_pinchonii,Batrachuperus_tibetanus,257.09,0.0878702,0.000226369
2000000,Onychodactylus_japonicus,Liaoxitriton_daohugouensis,111.883,0.032803,0.00465686
2000000,Pseudobranchus_striatus,NA,254.877,0.0782215,0.00332617
2000000,Pseudobranchus_striatus,NA,260.437,0.283201,-0.00327972
2000000,Siren_lacertina,NA,258.628,0.00838244,0.000535936
2000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,144.669,0.0166715,-0.00404152
2000000,Pseudobranchus_striatus,Paleoamphiuma_tetradactylum,157.812,0.0103612,-0.00496058
2000000,Ambystoma_barbouri,NA,264.196,0.0217938,0.00371882
2000000,Ambystoma_talpoideum,Semniobatrachus_boltishki,173.2,0.0378225,-0.00382172
2000000,Ambystoma_maculatum,Ambystoma_jeffersonianum,253.723,0.015591,0.00231964
2000000,Dicamptodon_ensatus,Ambystoma_talpoideum,162.369,0.0175577,-0.00198524
2000000,Salamandrina_terdigitata,NA,258.716,0.0359017,0.00335248
2000000,Salamandra_salamandra,Salamandra_atra,255.845,0.00851678,-0.000497079
2000000,Chelotriton_paradoxus,NA,241.9,0.224901,0.00367501
2000000,Notophthalmus_meridionalis,Taricha_rivularis,227.294,0.0648055,-0.00359222
2000000,Neurergus_kaiseri,Neurergus_crocatus,243.305,0.137231,-0.00600771
2000000,Amphiuma_tridactylum,Amphiuma_means,195.535,0.0383372,0.000299416
2000000,Karsenia_koreana,NA,229.717,0.0383,0.00739632
2000000,Desmognathus_aeneus,NA,259.713,0.0930778,-4.08189e-05
2000000,Desmognathus_fuscus,NA,268.13,0.0341009,-0.00964267
2000000,Desmognathus_fuscus,Desmognathus_auriculatus,257.473,0.0644789,0.00744452
2000000,Desmognathus_brimleyorum,NA,265.461,0.0528819,-0.000482105
2000000,Plethodon_petraeus,NA,258.793,0.324395,-0.000765036
2000000,Gyrinophilus_porphyriticus,Gyrinophilus_palleucus,257.591,0.00748375,-0.0107579
2000000,Eurycea_quadridigitata,Eurycea_rathbuni,242.333,0.0376323,0.000328739
2000000,Oedipina_complex,Oedipina_pseudouniformis,234.216,0.00580244,-0.00467091
2000000,Chiropterotriton_multidentatus,Chiropterotriton_cracens,249.078,0.0160764,-0.000777927
2000000,Chiropterotriton_priscus,NA,256.758,0.126192,0.0035768
2000000,Chiropterotriton_priscus,NA,258.039,0.0372235,-0.00164474
2000000,Pseudoeurycea_bellii,NA,256.618,0.00838856,-0.00086626
2000000,Pseudoeurycea_bellii,NA,254.743,0.0193527,-0.00385714
2000000,Pseudoeurycea_exspectata,Pseudoeurycea_goebeli,258.862,0.0198636,-0.00554605
2000000,Bolitoglossa_hartwegi,NA,243.692,0.0140862,-0.0111608
2000000,Bolitoglossa_yucatana,NA,267.492,0.0317259,-0.00874035
2000000,Rhyacotriton_olympicus,Amphiuma_tridactylum,132.879,0.0025809,-0.000946924
2000000,Valdotriton_gracilis,NA,94.6806,0.031361,-0.00607719
2000000,Dicamptodon_ensatus,Valdotriton_gracilis,72.193,0.0116691,-0.00226743
2000000,Andrias_scheuchzeri,Karaurus_sharovi,9.30994,0.0063132,-0.000224387
2000000,Celtedens_ibericus,NA,68.2268,0.1123,0.00189801
2000000,Celtedens_ibericus,NA,73.203,0.0295944,-0.00695732
3000000,Andrias_scheuchzeri,Celtedens_ibericus,0,0.0190926,-0.0033389
3000000,Andrias_scheuchzeri,NA,116.245,0.0518883,0.000897249
3000000,Andrias_scheuchzeri,NA,122.967,0.312593,-0.00141566
3000000,Andrias_scheuchzeri,NA,152.531,0.0371869,0.00516998
3000000,Andrias_scheuchzeri,NA,159.249,0.056325,0.000191928
3000000,Onychodactylus_japonicus,NA,256.359,0.0545247,-0.00177836
3000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,164.725,0.0723058,0.00303803
3000000,Sinerpeton_fengshanensis,NA,118.957,0.00571764,-0.00606589
3000000,Opithisthotriton_kayi,NA,127.179,0.205649,-0.000596942
3000000,Pseudobranchus_striatus,NA,257.297,0.0295235,0.00251723
3000000,Paleoamphiuma_tetradactylum,NA,204,0.060376,-0.00139039
3000000,Hynobius_lichenatus,Hynobius_nigrescens,256.541,0.299067,0.00309734
3000000,Ambystoma_dumerilii,Ambystoma_andersoni,265.55,0.110633,0.0107688
3000000,Thorius_troglodytes,NA,255.035,0.0248496,0.000218614
3000000,Mertensiella_caucasica,NA,262.342,0.149201,0.00634199
3000000,Chioglossa_lusitanica,NA,244.537,0.0622014,0.00536132
3000000,Chioglossa_lusitanica,NA,264.917,0.0575301,0.000854359
