generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0373277,-0.00193304,0.0327154,0
500000,Ranodon_sibiricus,Hynobius_retardatus,241.121,0.111416,-0.00116003,0.00823512,0
500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,152.752,0.0967221,0.00148405,0.115198,0
500000,Opithisthotriton_kayi,Prodesmodon_copei,172.42,0.268297,-0.00720021,0.203703,0
500000,Ambystoma_talpoideum,Ambystoma_gracile,217.911,0.107586,0.00297015,0.0576028,0
500000,Pleurodeles_waltl,Notophthalmus_meridionalis,220.736,0.160908,-0.00481252,0.0828146,0
500000,Necturus_lewisi,Necturus_punctatus,208.93,0.0651763,0.00527768,0.0510779,0
500000,Pleurodeles_waltl,Notophthalmus_meridionalis,208.631,0.0341957,-0.00135331,0.182767,0
500000,Mertensiella_caucasica,Salamandra_infraimmaculata,207.139,0.117544,-0.00423146,0.0862308,0
500000,Salamandrella_keyserlingii,Ranodon_sibiricus,231.854,0.0374034,0.00212431,0.00384956,0
500000,Plethodon_sherando,Plethodon_websteri,242.404,0.101331,0.000677321,0.0182151,0
500000,Eurycea_naufragia,Eurycea_rathbuni,248.069,0.11865,0.00225699,5.18088e-05,0
500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,217.1,0.11456,-0.0048456,0.00146535,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,158.083,0.0621551,-0.00304003,0.00303392,0
500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,18.4432,0.10877,-0.00193498,0.076981,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.147527,-0.00727647,0.0714923,0
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,236.466,0.129314,-0.00801328,0.000104168,0
1000000,Ambystoma_gracile,Ambystoma_opacum,243.827,0.100736,0.00668371,0.0278791,0
1000000,Salamandra_infraimmaculata,Salamandra_atra,250.087,0.0594757,0.00321534,0.0161844,0
1000000,Mertensiella_caucasica,Phosphotriton_sigei,199.584,0.192399,-0.00348099,0.11956,0
1000000,Necturus_lewisi,Necturus_punctatus,195.278,0.0969644,0.000250592,0.085738,0
1000000,Plethodon_caddoensis,Plethodon_jordani,258.756,0.207678,0.0035417,0.0327979,0
1000000,Parvimolge_townsendi,Bolitoglossa_cerroensis,217.102,0.100577,-0.00854527,0.00423843,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,154.032,0.0842213,-0.0030968,0.0108061,0
1000000,Cryptobranchus_alleganiensis,Scapherpeton_tectum,36.8609,0.146399,-0.00306532,0.0943814,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0443986,-0.00648579,0.027433,0
1500000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.542,0.0814587,0.00142323,0.0018237,0
1500000,Ambystoma_gracile,Ambystoma_opacum,239.788,0.133659,-0.00691777,0.0477658,0
